MejorEval,PromedioEval,ContadorFueraDeRango,UltimaEnRango
15.880872,51.630429,0,1.0
11.308852,93.184566,0,1.0
6.655958,42.216836,0,1.0
3.263096,51.059254,0,1.0
3.263096,42.231316,0,1.0
3.263096,67.528473,0,1.0
3.263096,67.527511,0,1.0
3.263096,55.676432,0,1.0
3.263096,78.268363,0,1.0
3.263096,67.236494,0,1.0
3.263096,62.975821,0,1.0
3.263096,104.884833,0,1.0
3.263096,71.775218,0,1.0
3.263096,60.887925,0,1.0
3.263096,58.071084,0,1.0
3.263096,49.252118,0,1.0
3.263096,54.674849,0,1.0
3.263096,54.850157,0,1.0
3.263096,55.176642,0,1.0
3.263096,53.456260,0,1.0
3.263096,53.577179,0,1.0
3.263096,44.211168,0,1.0
3.263096,47.954301,0,1.0
3.263096,35.601083,0,1.0
3.263096,56.688981,0,1.0
3.263096,39.449772,0,1.0
3.263096,39.056036,0,1.0
3.263096,43.422298,0,1.0
3.263096,45.342600,0,1.0
3.263096,39.397656,0,1.0
3.263096,36.060836,0,1.0
3.263096,41.489178,0,1.0
2.104247,35.369385,0,1.0
1.755435,38.550453,0,1.0
1.755435,34.864535,0,1.0
1.755435,33.220984,0,1.0
1.755435,34.159923,0,1.0
1.477343,31.767583,0,1.0
1.477343,35.125961,0,1.0
1.477343,38.531884,0,1.0
1.354245,24.167542,0,1.0
1.354245,27.770553,0,1.0
1.327122,26.336719,0,1.0
1.212922,28.998546,0,1.0
0.688789,35.473409,0,1.0
0.688789,23.226534,0,1.0
0.688789,35.340548,0,1.0
0.688789,31.033312,0,1.0
0.688789,20.262205,0,1.0
0.455451,32.166233,0,1.0
0.455451,24.504629,0,1.0
0.455451,24.455723,0,1.0
0.455451,19.326493,0,1.0
0.425575,22.051050,0,1.0
0.425575,26.531642,0,1.0
0.425575,17.917160,0,1.0
0.425575,27.464352,0,1.0
0.425575,35.563701,0,1.0
0.425575,25.419301,0,1.0
0.425575,31.769165,0,1.0
0.425575,34.365960,0,1.0
0.425575,16.294345,0,1.0
0.425575,27.796928,0,1.0
0.425575,12.803634,0,1.0
0.425575,21.016926,0,1.0
0.425575,18.749966,0,1.0
0.425575,14.588389,0,1.0
0.425575,21.440823,0,1.0
0.425575,14.335421,0,1.0
0.425575,11.011094,0,1.0
0.425575,8.802390,0,1.0
0.425575,13.106545,0,1.0
0.380063,7.445795,0,1.0
0.214537,9.076309,0,1.0
0.200099,11.530102,0,1.0
0.143252,10.141992,0,1.0
0.143252,12.222902,0,1.0
