MejorEval,PromedioEval,ContadorFueraDeRango,UltimaEnRango
14.255068,52.418390,2,1.0
14.255068,93.100605,2,1.0
14.255068,67.688409,2,1.0
14.255068,81.311367,2,1.0
14.255068,81.430237,2,1.0
14.255068,82.080835,2,1.0
11.380146,67.833064,2,1.0
5.929954,63.877672,2,1.0
5.929954,58.726889,2,1.0
5.929954,58.618342,2,1.0
5.929954,62.331325,2,1.0
5.929954,64.674464,2,1.0
5.913632,68.656901,2,1.0
5.794595,51.797791,2,1.0
5.733726,57.860155,2,1.0
5.733726,58.097404,2,1.0
5.733726,54.425929,2,1.0
5.733726,56.633629,2,1.0
5.733726,59.662457,2,1.0
5.733726,60.506108,2,1.0
3.845942,57.406785,2,1.0
3.845942,57.425000,2,1.0
3.845942,107.201619,2,1.0
3.845942,88.724334,2,1.0
3.845942,60.391163,2,1.0
2.051240,69.905229,2,1.0
2.051240,59.912796,2,1.0
2.051240,94.481327,2,1.0
2.051240,61.586867,2,1.0
2.051240,86.580694,2,1.0
2.051240,55.251300,2,1.0
2.051240,75.487644,2,1.0
2.051240,51.524623,2,1.0
2.051240,49.679210,2,1.0
2.051240,65.306726,2,1.0
2.051240,48.417523,2,1.0
2.051240,53.085796,2,1.0
2.051240,33.989873,2,1.0
1.827605,44.456429,2,1.0
1.525021,43.547630,2,1.0
1.525021,33.158431,2,1.0
1.525021,32.906118,2,1.0
1.120888,32.687996,2,1.0
0.970373,24.403369,2,1.0
0.970373,28.043249,2,1.0
0.970373,20.539056,2,1.0
0.970373,40.330797,2,1.0
0.970373,25.942220,2,1.0
0.970373,30.481670,2,1.0
0.970373,31.273192,2,1.0
0.970373,15.120892,2,1.0
0.970373,23.009368,2,1.0
0.970373,15.121386,2,1.0
0.970373,15.195532,2,1.0
0.970373,17.289844,2,1.0
0.970373,17.412628,2,1.0
0.970373,18.285843,2,1.0
0.947526,13.930115,2,1.0
0.553202,13.805617,2,1.0
0.541899,11.568513,2,1.0
0.501971,12.224335,2,1.0
0.501971,12.164007,2,1.0
0.501971,10.589065,2,1.0
0.501971,12.002372,2,1.0
0.501971,10.903204,2,1.0
0.501971,11.537642,2,1.0
0.501971,8.762870,2,1.0
0.501971,11.713680,2,1.0
0.501971,7.871149,2,1.0
0.395888,15.368538,2,1.0
0.395888,12.257763,2,1.0
0.395888,8.371001,2,1.0
0.395888,13.811205,2,1.0
0.395888,8.467248,2,1.0
0.395888,9.099800,2,1.0
0.395888,7.711357,2,1.0
0.395888,8.473187,2,1.0
0.395888,7.997884,2,1.0
0.395888,7.011003,2,1.0
0.386353,5.783336,2,1.0
0.340290,5.546737,2,1.0
0.335791,5.259361,2,1.0
0.245605,5.806866,2,1.0
0.245605,5.022824,2,1.0
0.167176,6.953010,2,1.0
0.167176,7.691545,2,1.0
0.167176,7.071962,2,1.0
0.167176,5.713084,2,1.0
0.167176,4.285463,2,1.0
0.147523,6.306299,2,1.0
0.147523,4.297651,2,1.0
0.147523,6.107686,2,1.0
0.147523,3.099162,2,1.0
0.147523,5.553216,2,1.0
0.142748,4.237101,2,1.0
0.081173,3.618940,2,1.0
0.081173,2.653784,2,1.0
0.081173,2.680590,2,1.0
0.081173,2.808095,2,1.0
0.081173,2.735034,2,1.0
0.081173,2.442359,2,1.0
0.081173,1.852188,2,1.0
0.081173,2.076958,2,1.0
0.081173,1.912230,2,1.0
0.081173,1.336613,2,1.0
0.081173,1.472186,2,1.0
0.073616,1.201197,2,1.0
0.059465,1.348527,2,1.0
0.059465,1.394268,2,1.0
0.059465,1.452182,2,1.0
0.051654,1.006793,2,1.0
0.030282,1.132810,2,1.0
0.030282,1.365270,2,1.0
0.030282,0.933052,2,1.0
0.030282,1.289155,2,1.0
0.030282,1.528194,2,1.0
0.030282,1.299806,2,1.0
0.024439,1.038455,2,1.0
0.024439,1.274638,2,1.0
0.013361,0.723375,2,1.0
0.013361,0.961593,2,1.0
0.013361,0.747292,2,1.0
0.013361,0.758192,2,1.0
0.013361,0.640185,2,1.0
0.013361,0.911656,2,1.0
0.013361,0.835082,2,1.0
0.009378,0.726725,2,1.0
0.009378,0.600910,2,1.0
0.009378,0.576141,2,1.0
0.006701,0.412509,2,1.0
0.005805,0.467882,2,1.0
0.005805,0.555612,2,1.0
0.005805,0.450651,2,1.0
0.003773,0.383526,2,1.0
0.003773,0.292151,2,1.0
0.003773,0.383712,2,1.0
0.002281,0.290962,2,1.0
0.002281,0.487687,2,1.0
0.002213,0.170814,2,1.0
0.002170,0.320053,2,1.0
0.002170,0.211483,2,1.0
0.002170,0.218362,2,1.0
0.002150,0.184914,2,1.0
0.002108,0.228412,2,1.0
0.002098,0.209823,2,1.0
0.002098,0.310633,2,1.0
0.002098,0.314550,2,1.0
0.002095,0.173699,2,1.0
0.001743,0.288246,2,1.0
0.001320,0.112805,2,1.0
0.001320,0.237490,2,1.0
0.001320,0.052798,2,1.0
0.001320,0.119754,2,1.0
0.001290,0.072576,2,1.0
0.001290,0.071636,2,1.0
0.001290,0.048360,2,1.0
0.001290,0.050771,2,1.0
0.001249,0.082205,2,1.0
0.001249,0.070383,2,1.0
0.001249,0.085830,2,1.0
0.001249,0.055996,2,1.0
0.000797,0.033301,2,1.0
0.000797,0.056371,2,1.0
0.000797,0.052258,2,1.0
0.000797,0.070029,2,1.0
0.000797,0.058368,2,1.0
0.000797,0.061817,2,1.0
0.000797,0.036369,2,1.0
0.000797,0.023952,2,1.0
0.000797,0.041558,2,1.0
0.000797,0.021562,2,1.0
0.000797,0.029991,2,1.0
0.000725,0.029477,2,1.0
0.000291,0.035933,2,1.0
0.000291,0.029176,2,1.0
0.000291,0.023740,2,1.0
0.000291,0.023110,2,1.0
0.000291,0.018185,2,1.0
0.000291,0.029373,2,1.0
0.000291,0.025315,2,1.0
0.000291,0.045058,2,1.0
0.000291,0.053535,2,1.0
0.000291,0.033026,2,1.0
0.000291,0.021692,2,1.0
0.000291,0.020622,2,1.0
0.000291,0.016822,2,1.0
0.000272,0.016748,2,1.0
0.000258,0.007746,2,1.0
0.000125,0.011313,2,1.0
0.000125,0.010233,2,1.0
0.000125,0.009063,2,1.0
0.000125,0.005337,2,1.0
0.000125,0.004975,2,1.0
0.000125,0.004508,2,1.0
0.000125,0.004350,2,1.0
0.000125,0.003854,2,1.0
0.000120,0.003865,2,1.0
0.000058,0.003034,2,1.0
0.000058,0.002283,2,1.0
0.000058,0.003065,2,1.0
0.000058,0.002627,2,1.0
0.000058,0.002658,2,1.0
0.000058,0.003709,2,1.0
0.000058,0.003023,2,1.0
0.000058,0.002977,2,1.0
0.000058,0.002703,2,1.0
0.000058,0.002332,2,1.0
0.000058,0.002007,2,1.0
0.000058,0.002253,2,1.0
0.000058,0.002084,2,1.0
0.000058,0.002568,2,1.0
0.000058,0.002216,2,1.0
0.000058,0.002771,2,1.0
0.000058,0.003006,2,1.0
0.000058,0.002406,2,1.0
0.000058,0.003855,2,1.0
0.000058,0.003238,2,1.0
0.000058,0.002651,2,1.0
0.000058,0.002435,2,1.0
0.000058,0.003787,2,1.0
0.000058,0.002840,2,1.0
0.000053,0.002448,2,1.0
0.000033,0.002060,2,1.0
0.000033,0.002253,2,1.0
0.000033,0.002424,2,1.0
0.000033,0.001874,2,1.0
0.000020,0.001594,2,1.0
0.000020,0.001252,2,1.0
0.000020,0.001228,2,1.0
0.000017,0.000911,2,1.0
0.000017,0.001083,2,1.0
0.000017,0.000825,2,1.0
0.000013,0.001036,2,1.0
0.000013,0.000657,2,1.0
0.000013,0.000693,2,1.0
0.000013,0.000696,2,1.0
0.000010,0.000715,2,1.0
0.000010,0.000708,2,1.0
0.000010,0.001074,2,1.0
0.000006,0.000684,2,1.0
0.000006,0.000517,2,1.0
0.000006,0.000560,2,1.0
0.000006,0.000581,2,1.0
0.000006,0.000926,2,1.0
0.000006,0.000470,2,1.0
0.000006,0.000559,2,1.0
0.000006,0.000471,2,1.0
0.000006,0.000305,2,1.0
0.000006,0.000333,2,1.0
0.000006,0.000241,2,1.0
0.000006,0.000376,2,1.0
0.000006,0.000378,2,1.0
0.000006,0.000503,2,1.0
0.000006,0.000320,2,1.0
0.000005,0.000254,2,1.0
0.000004,0.000249,2,1.0
0.000004,0.000242,2,1.0
0.000002,0.000211,2,1.0
0.000002,0.000234,2,1.0
0.000002,0.000153,2,1.0
0.000002,0.000169,2,1.0
0.000002,0.000184,2,1.0
0.000002,0.000167,2,1.0
0.000002,0.000168,2,1.0
0.000002,0.000153,2,1.0
0.000002,0.000128,2,1.0
0.000002,0.000124,2,1.0
0.000002,0.000150,2,1.0
0.000002,0.000077,2,1.0
0.000002,0.000142,2,1.0
0.000002,0.000189,2,1.0
0.000002,0.000079,2,1.0
0.000002,0.000085,2,1.0
0.000002,0.000062,2,1.0
0.000001,0.000081,2,1.0
0.000001,0.000057,2,1.0
0.000001,0.000050,2,1.0
0.000001,0.000051,2,1.0
0.000001,0.000061,2,1.0
0.000001,0.000037,2,1.0
0.000001,0.000033,2,1.0
0.000001,0.000037,2,1.0
0.000001,0.000042,2,1.0
0.000001,0.000045,2,1.0
0.000001,0.000030,2,1.0
0.000001,0.000053,2,1.0
0.000001,0.000055,2,1.0
0.000001,0.000040,2,1.0
0.000001,0.000041,2,1.0
0.000001,0.000066,2,1.0
