,MejorEval,SolActiva
83,67.70389356666666,88.43453506666665
84,67.15890226666666,88.48775343333334
85,67.1421698,89.3312911
86,67.13437996666666,90.54547696666668
87,67.13437996666666,90.13040606666667
88,66.1031996,88.68299526666667
89,66.09352203333331,88.32622613333334
90,65.9043185,88.13323000000001
91,65.66851986666667,86.43527999999998
92,65.66851736666666,87.61253493333334
93,65.6466199,87.19217043333332
94,65.1852492,86.94895406666666
95,64.57159896666666,87.04312886666665
96,64.57005653333333,88.96601933333335
97,64.47822576666667,88.36274683333333
98,64.46639223333332,88.26572260000003
99,64.46490320000001,88.49927430000001
100,64.14262799999999,88.59063433333337
101,64.06309159999999,87.83198169999999
102,63.86355273333333,85.94951806666664
103,63.85294066666667,83.98605846666665
104,63.85184816666666,85.56073366666666
105,63.846165866666674,85.28235679999999
106,63.6968025,85.2646483
107,63.46037213333332,85.2195200333333
108,63.016081566666664,84.37890623333332
109,62.49608753333334,84.94026620000001
110,62.373564933333334,83.3167376
111,62.373447199999994,83.6856204
112,62.34599986666665,84.80837903333331
113,62.34155023333333,85.0340521333333
114,62.34155023333333,84.90535993333334
115,62.03332683333334,85.1726526
116,62.033318866666676,84.42255506666666
117,62.03331803333333,85.46989253333335
118,61.6397732,83.92688410000002
119,61.50026363333333,84.23905030000002
120,61.429337733333334,81.66277549999998
121,61.42747416666667,81.33059783333333
122,60.43392943333335,79.29610653333334
123,58.868050533333324,78.07261616666668
124,58.76870686666667,79.4118816
125,58.7065443,79.20303869999998
126,58.70620243333333,78.21973473333335
127,58.689294833333335,78.95857169999998
128,58.6343112,79.14608723333332
129,58.47577936666667,79.52203533333332
130,58.47577936666667,80.01290593333333
131,58.47577936666667,79.64661103333334
132,58.24021830000001,80.42185953333336
133,58.234449000000005,81.67602036666668
134,57.633579166666664,81.64613123333334
135,57.52590816666667,82.01285403333333
136,56.755803733333344,82.10692326666667
137,56.23666530000001,81.69300096666667
138,55.496709700000004,81.42587613333333
139,55.03206373333334,82.20073523333333
140,54.939894066666675,81.25080193333335
141,54.93979850000001,82.53436783333333
142,54.924522666666675,82.89362686666668
143,54.86705116666668,82.2493125
144,54.855427966666674,81.44396883333334
145,54.83037953333335,80.8910659
146,54.83037783333335,80.18043506666666
147,54.829921100000014,82.32039306666668
148,54.829921100000014,81.9954373
149,54.829921100000014,81.96952209999999
150,54.829921100000014,82.24597920000001
151,54.811937700000016,83.51288743333335
152,54.37907340000002,84.05407593333332
153,54.37905410000001,83.9450763
154,54.34038513333335,83.02539593333334
155,54.34038260000001,83.07022313333336
156,53.34604916666668,83.08717803333334
157,53.30787846666668,82.97255650000004
158,53.293646166666676,82.91880373333333
159,53.293646166666676,85.37822903333334
160,53.293646166666676,86.18269343333331
161,52.93751863333334,86.36677126666665
162,52.93460466666668,85.69054453333332
163,52.93460466666668,86.49705166666666
164,52.93352970000001,85.41925693333334
165,52.92883550000001,84.82488963333334
166,52.92879326666668,84.57098620000001
167,52.92879326666668,84.70242803333332
168,52.92879326666668,86.57979076666666
169,52.92879326666668,87.18623636666666
170,52.83294716666668,85.60817876666664
171,52.74672293333334,86.43576163333333
172,52.65953816666668,85.56578433333333
173,52.65953636666667,85.21922819999999
174,52.27270693333334,85.54349543333333
175,52.26223026666667,85.29550189999999
176,52.26223026666667,85.49306773333335
177,52.26223026666667,86.1171529
178,52.26223026666667,87.18422933333333
179,52.26223026666667,86.84044529999998
180,52.26155850000001,86.91229073333332
181,52.26155703333335,89.04834686666665
182,52.25561053333334,89.80779666666668
183,52.25230810000001,88.69800766666664
184,52.25230810000001,90.21902253333334
185,52.25230810000001,91.61558589999999
186,52.25230810000001,91.54259029999999
187,52.25230810000001,92.1731844666667
188,52.25230810000001,92.20778616666665
189,52.25230810000001,92.51900956666667
190,52.25230810000001,93.23776573333332
191,51.719580833333346,91.38203653333335
192,51.40039773333335,90.18852133333333
193,51.39957560000002,92.06812863333332
194,51.39957560000002,92.65589303333333
195,51.39901696666668,90.79066786666667
196,51.393310233333345,91.62823213333331
197,51.393310233333345,91.88171743333334
198,51.393310233333345,92.39433493333331
199,51.393310233333345,92.15866593333335
200,51.393310233333345,94.03402149999998
201,51.321053200000016,93.26977976666667
202,51.321053200000016,93.32844666666665
203,51.321053200000016,93.61792953333337
204,51.321053200000016,92.44388486666666
205,51.321053200000016,92.94890956666664
206,51.321053200000016,92.68855363333336
207,50.99862336666668,92.33819083333334
208,50.94883013333335,91.36870333333333
209,50.94612940000001,90.0071502
210,50.946061000000014,89.01838223333333
211,50.93791596666667,88.23853566666666
212,50.937409033333346,88.6085573
213,50.93709623333335,86.70249853333331
214,50.93709623333335,87.1143076
215,50.93709623333335,88.45387073333332
216,50.93709623333335,89.03968833333332
217,50.93709623333335,88.39957259999998
218,50.93709623333335,88.22006713333333
219,50.42983513333334,86.44099593333333
220,50.29713943333335,86.4256906
221,50.29713943333335,86.70786483333335
222,50.29393613333334,88.01921563333335
223,50.17428503333335,88.1816794
224,49.542828000000014,87.61189
225,49.54281143333335,88.16312456666665
226,49.46276646666669,88.44802570000002
227,49.46276646666669,87.96496336666668
228,49.46276646666669,87.25744606666669
229,49.18050906666668,86.03430320000002
230,49.088359766666684,85.4701296333333
231,48.78407350000001,84.41732866666666
232,48.73350973333335,82.68955493333331
233,48.73053290000001,82.92483519999998
234,48.66698810000001,82.26481753333334
235,48.64671360000001,82.06890690000003
236,48.58191940000001,83.21633003333335
237,48.57684050000001,82.48108766666668
238,48.57684050000001,84.50307783333331
239,48.57684050000001,84.12486756666665
240,48.57684050000001,85.43676236666664
241,48.57684050000001,86.21796923333335
242,48.57684050000001,86.10360323333332
243,48.56642546666668,85.8915418
244,48.44470216666668,86.13845213333333
245,48.44470216666668,88.84625563333333
246,48.44470216666668,88.71248796666667
247,48.44470216666668,88.43777646666666
248,48.44470216666668,88.4073135
249,48.44470216666668,89.28191609999999
250,48.44470216666668,88.8676714
251,48.44470216666668,89.07659150000003
252,48.44470216666668,90.14044373333334
253,48.44470216666668,87.53162286666667
254,48.44470216666668,88.11878376666665
255,48.44470216666668,88.16758666666665
256,48.44470216666668,86.60319573333335
257,48.44470216666668,87.29597130000002
258,48.38806060000001,86.43961570000003
259,47.938197033333346,84.74792616666669
260,47.91661130000001,85.00712973333334
261,47.91616593333334,86.2698431666667
262,47.589237433333345,85.60578646666664
263,47.56659713333335,86.68888280000002
264,47.49093950000001,86.13273800000002
265,47.34522790000002,86.39349179999998
266,47.34522790000002,85.25038236666667
267,47.344139233333344,85.71921553333333
268,47.344139233333344,86.1596725
269,47.344139233333344,85.28662053333336
270,47.26910140000002,84.5220535
271,47.26910140000002,85.16286716666667
272,47.26910140000002,85.59063459999999
273,47.26910140000002,85.69422879999999
274,47.26910140000002,86.94883329999999
275,47.26910140000002,86.5960232
276,47.26910140000002,86.46073776666667
277,47.062200333333344,86.33998403333334
278,47.03423673333335,86.2350943
279,47.03423673333335,85.9764264
280,47.03423673333335,85.43825873333334
281,47.03423673333335,85.36931946666665
282,47.03423673333335,84.75611883333333
283,47.03423673333335,84.20072686666667
284,46.85155833333335,84.3723527
285,46.569058966666674,82.6569889
286,46.529251200000004,83.43820086666666
287,46.529251200000004,83.87242116666668
288,46.408569000000014,83.2169961
289,46.40055206666668,82.77475613333334
290,46.33649756666668,82.10326796666666
291,46.33133596666667,83.32001826666668
292,46.26829543333334,83.09480453333335
293,46.266902133333346,84.27237846666664
294,46.26649973333335,83.22365423333333
295,46.183478833333346,83.11264520000002
296,46.183478833333346,83.24391990000001
297,46.183478833333346,83.0914378
298,46.183478833333346,83.17449553333331
299,45.80645063333335,82.34860306666666
300,45.80566143333335,84.11227813333333
301,45.80552023333335,83.8927796
302,45.80552023333335,85.40608133333333
303,45.80552023333335,85.91597100000003
304,45.80552023333335,85.74292993333331
305,45.80552023333335,85.78926353333333
306,45.805514633333345,84.71514243333331
307,45.80550713333334,84.63020586666667
308,45.66991276666668,83.41777206666669
309,45.6698329,83.83484256666667
310,45.6698329,84.6680167
311,45.27934583333334,85.39145416666666
312,45.26523083333334,85.12923670000002
313,45.2652257,85.16976943333334
314,45.2652257,84.05785419999998
315,45.2652257,84.4031963
316,45.2652257,85.71291113333332
317,45.2652257,85.9318769
318,45.2652257,86.54181086666668
319,45.20365956666667,88.15017096666666
320,45.203617433333335,87.87532779999997
321,45.203617433333335,88.65382326666668
322,44.87292563333334,88.5115951333333
323,44.87292563333334,88.68583656666667
324,44.87292563333334,88.52008489999997
325,44.87292563333334,86.9824178
326,44.87292563333334,86.58579419999998
327,44.87292563333334,88.24448903333332
328,44.87292563333334,87.97926859999998
329,44.87292563333334,87.78394716666666
330,44.8573455,89.40182903333336
331,44.857326300000004,88.53803673333336
332,44.85730823333334,87.10878613333334
333,44.85730823333334,86.86355323333335
334,44.85730793333334,86.13042896666664
335,44.85730793333334,86.96386333333334
336,44.59976240000001,87.00598246666665
337,44.59976216666667,89.95977459999997
338,44.59321496666667,91.06410743333332
339,44.58747193333333,91.48099023333334
340,44.587422200000006,90.08834043333333
341,44.587422200000006,88.97436236666667
342,44.587422200000006,87.3989595
343,44.587422200000006,88.25817450000001
344,44.58404393333334,87.3606152
345,44.58404393333334,89.66908829999997
346,44.58404393333334,89.28350490000001
347,44.58404393333334,87.69009116666666
348,44.58404393333334,86.54638803333333
349,44.58404393333334,87.11492796666668
350,44.58404393333334,87.36276753333333
351,44.58404393333334,87.24890903333335
352,44.58404393333334,85.96353746666666
353,44.58404393333334,83.94509246666665
354,44.58404393333334,83.73829323333332
355,44.50797833333334,82.92511756666664
356,44.50797833333334,82.35417856666669
357,44.50797833333334,81.8186985
358,44.41448976666667,81.97564533333335
359,44.374419,83.55167873333335
360,44.374419,84.27995723333333
361,44.374419,85.79441083333333
362,44.34772516666668,86.47954329999997
363,44.34772516666668,86.91776613333336
364,44.34772516666668,86.77158773333333
365,44.17294730000001,85.63650646666666
366,44.17290113333334,85.25567066666667
367,44.17290113333334,86.57137376666665
368,44.17290113333334,86.81695033333335
369,44.17290113333334,87.61467100000002
370,44.13542363333334,86.63561073333332
371,43.96025116666667,84.97385503333334
372,43.96025116666667,84.36753156666666
373,43.96025116666667,84.78895426666666
374,43.96025116666667,84.38561863333332
375,43.96025116666667,84.30106346666666
376,43.76158283333334,85.51996949999997
377,43.76158283333334,84.43049826666666
378,43.76158283333334,84.79671593333333
379,43.76158283333334,85.5512752
380,43.76158283333334,86.27006456666668
381,43.76158283333334,86.02989006666668
382,43.76158283333334,85.03441546666667
383,43.76158283333334,86.16730163333332
384,43.76158283333334,87.12192956666667
385,43.76158283333334,88.28389453333332
386,43.76158283333334,88.6677821333333
387,43.76158283333334,89.06901286666668
388,43.76158283333334,89.26266063333334
389,43.76158283333334,88.08892113333332
390,43.76158283333334,87.2933155
391,43.76158283333334,88.01340476666668
392,43.76158283333334,88.37055326666663
393,43.76158283333334,88.80414636666667
394,43.76158283333334,89.85240693333334
395,43.76158283333334,90.92690313333335
396,43.76158283333334,90.07048273333332
397,43.76158283333334,91.03895116666669
398,43.76158283333334,90.93344913333335
399,43.76158283333334,90.4825969
400,43.76158283333334,91.58624406666665
401,43.76158283333334,91.30248233333333
402,43.76158283333334,92.3740679
403,43.76158283333334,91.9715134
404,43.76158283333334,92.41618776666665
405,43.67805256666667,92.37095810000001
406,43.67515300000001,92.67604946666665
407,43.67514846666667,92.23352119999998
408,43.67514846666667,92.62654589999998
409,43.67511853333334,91.67741646666668
410,43.673863600000004,91.88168556666665
411,43.67375906666667,93.66366363333334
412,43.67375906666667,93.42864126666669
413,43.67375906666667,93.32646829999999
414,43.67375906666667,93.01969650000001
415,43.67375906666667,92.89793893333332
416,43.67375906666667,93.39406586666664
417,43.67375906666667,93.68980639999998
418,43.65432080000001,92.79103196666667
419,43.65432080000001,93.01067943333334
420,43.606390933333344,91.76359763333336
421,43.606390933333344,92.10909749999999
422,43.606390933333344,92.83928703333335
423,43.606390933333344,93.08138109999999
424,43.606390933333344,92.38832473333335
425,43.606390933333344,94.13991490000004
426,43.606390933333344,93.45763080000002
427,43.606390933333344,93.55830613333333
428,43.60280356666667,94.53315643333333
429,43.60280356666667,94.33141473333332
430,43.60279246666667,94.04710629999998
431,43.60279246666667,92.67742586666665
432,43.60279246666667,92.78048530000002
433,43.60279246666667,92.5008189
434,43.60279246666667,92.59850209999998
435,43.60279246666667,92.39094800000001
436,43.60279246666667,92.24125856666666
437,43.60279246666667,91.55864166666669
438,43.60279246666667,92.47264556666669
439,43.60279246666667,92.85004186666667
440,43.60279246666667,92.86612133333333
441,43.60279246666667,91.99347289999997
442,43.60279246666667,90.97979633333334
443,43.60279246666667,90.6033129
444,43.60279246666667,90.64264326666664
445,43.60279246666667,89.79162053333333
446,43.60279246666667,90.31453356666665
447,43.60279246666667,91.04734366666666
448,43.60279246666667,92.25678466666666
449,43.47831043333334,90.70955043333332
450,43.468515833333335,90.71826893333335
451,43.468515833333335,90.09024523333332
452,43.468515833333335,89.74498103333332
453,43.30577096666668,88.41971053333333
454,43.305762300000005,89.22217456666667
455,42.956348700000014,89.51321879999999
456,42.95590003333334,89.41640666666667
457,42.95589336666668,90.15547306666667
458,42.95589336666668,90.84596743333333
459,42.95589336666668,90.6442175
460,42.95141046666667,91.81913056666663
461,42.95141046666667,91.27401903333333
462,42.89335710000001,91.03303593333334
463,42.89291930000001,89.80649016666666
464,42.89291930000001,89.96258663333336
465,42.89291930000001,91.11771636666667
466,42.89291930000001,92.66434263333332
467,42.89291930000001,91.93529616666665
468,42.89291930000001,91.39268323333334
469,42.89291930000001,90.76067346666667
470,42.89291930000001,90.56476163333333
471,42.89291930000001,89.82003233333332
472,42.89291930000001,88.18858956666666
473,42.89291930000001,88.26372936666667
474,42.76611286666668,87.91624806666664
475,42.76611286666668,87.3171782
476,42.64822990000001,86.36798323333333
477,42.57653426666668,85.59794006666667
478,42.57642976666668,84.84814219999998
479,42.57642976666668,85.63233783333335
480,42.57642976666668,86.54259863333333
481,42.57642976666668,89.0194925
482,42.57642976666668,89.01098213333334
483,42.4373787,86.8981413
484,42.059269900000004,85.95924269999999
485,42.059269900000004,85.84165903333333
486,42.00975146666667,85.78195866666668
487,42.00975016666667,86.1650734
488,41.88441006666667,86.1765841
489,41.884393100000004,85.47652736666667
490,41.884393100000004,84.35827133333333
491,41.884393100000004,85.8482261666667
492,41.884393100000004,84.94478363333334
493,41.883239200000006,85.22932406666665
494,41.86921386666667,84.92553009999997
495,41.86921386666667,85.71447626666667
496,41.86921386666667,85.24030146666668
497,41.86921386666667,85.18727876666665
498,41.86921386666667,84.87124110000003
499,41.86921386666667,84.90449673333336
500,41.86921386666667,84.5255683
501,41.86921386666667,84.22760703333333
502,41.86921386666667,84.43818653333332
503,41.86921386666667,87.35897786666668
504,41.86921386666667,86.86297163333333
505,41.86921386666667,87.58407083333331
506,41.86921386666667,87.79100199999998
507,41.86921386666667,87.87964860000001
508,41.86921386666667,86.7270387
509,41.81407973333334,84.08672856666668
510,41.81407973333334,85.24524626666667
511,41.81407973333334,85.12262576666666
512,41.81407973333334,83.80518996666665
513,41.81407973333334,84.21306896666668
514,41.76325546666667,84.87045393333332
515,41.76325546666667,84.13106876666666
516,41.76325546666667,84.69167606666666
517,41.763136800000005,85.77565229999999
518,41.763136800000005,86.12127743333332
519,41.755001033333336,86.63582670000002
520,41.755001033333336,85.30794583333335
521,41.755001033333336,83.65572773333335
522,41.755001033333336,82.9462248
523,41.755001033333336,84.35534559999999
524,41.755001033333336,84.30700746666666
525,41.42811726666666,85.22217326666666
526,41.24534193333333,83.21144053333333
527,41.24534193333333,83.86604656666665
528,41.245284866666665,85.00145659999998
529,40.381638233333334,84.45385596666667
530,40.3761217,84.49674643333336
531,40.375827199999996,84.06819630000001
532,40.375827199999996,83.9290466333333
533,40.37516973333333,83.49513226666664
534,40.37516973333333,83.57127519999999
535,39.838204966666666,83.4275812
536,39.838204966666666,83.54376736666667
537,39.838204966666666,85.73579563333332
538,39.80039876666667,84.6677147
539,39.80039876666667,86.93252463333334
540,39.80039876666667,86.95438773333333
541,39.80039876666667,86.74704343333333
542,39.80039876666667,85.3778336
543,39.80039876666667,84.39712013333335
544,39.80039876666667,83.11288610000001
545,39.562100066666666,82.56237689999999
546,39.562100066666666,83.77010546666665
547,39.562100066666666,84.04343756666667
548,39.562100066666666,83.76369286666669
549,39.562100066666666,85.00068609999998
550,39.562100066666666,85.39344893333335
551,39.562100066666666,86.8243059
552,39.562100066666666,87.63015380000002
553,39.562100066666666,86.19330093333333
554,39.38440790000001,84.84303080000001
555,39.38440716666667,85.94844033333334
556,39.36187886666667,86.8351439333333
557,39.36187886666667,87.58854319999999
558,39.36055306666667,87.34456273333332
559,39.36054346666667,86.23766306666666
560,39.36039833333334,86.082759
561,39.36039300000001,86.54896936666667
562,39.360392333333344,85.60223383333336
563,39.35964663333334,86.3921804
564,39.35964663333334,86.34071636666668
565,39.35964663333334,87.29827013333333
566,39.35964663333334,87.37331453333336
567,39.35964663333334,87.03552636666667
568,39.35964663333334,87.71202290000001
569,39.35964663333334,86.71345013333332
570,39.35964663333334,87.71074150000003
571,39.35964663333334,88.47177936666665
572,39.35964663333334,89.01852776666668
573,39.35964663333334,89.37528950000002
574,39.35964663333334,89.78760030000002
575,39.35964663333334,90.49508093333334
576,39.35964663333334,89.54202463333333
577,39.35964663333334,89.94224030000001
578,39.35964663333334,88.41735560000001
579,39.35964663333334,88.486235
580,39.35964663333334,88.15645946666667
581,39.339225366666675,87.02341783333331
582,39.339218933333335,87.13332153333334
583,39.339218933333335,87.4321183
584,39.339218933333335,86.99440526666667
585,39.339218933333335,84.84966800000001
586,39.339218933333335,85.37044903333332
587,39.339218933333335,85.07591290000002
588,39.339218933333335,85.25206900000002
589,39.339218933333335,84.7635806
590,39.339218933333335,85.86374763333335
591,39.339218933333335,85.35808649999998
592,39.339218933333335,85.27344769999998
593,39.339218933333335,85.01191416666667
594,39.339218933333335,84.62421826666666
595,39.339218933333335,85.41377106666668
596,39.339218933333335,83.94921143333337
597,39.339218933333335,84.30626060000002
598,39.339218933333335,84.31527933333335
599,39.339218933333335,84.05875106666666
600,39.339218933333335,84.57298533333332
601,39.339218933333335,85.06861509999999
602,39.339218933333335,84.70407023333333
603,39.339218933333335,84.6057524
604,39.339218933333335,84.51793970000001
605,39.339218933333335,84.46692790000002
606,39.339218933333335,85.84047593333335
607,39.08435413333334,84.08202763333334
608,39.08435413333334,84.02752436666667
609,39.076822400000005,84.07542020000004
610,39.039962233333334,84.55549506666668
611,38.86713066666667,84.55045693333335
612,38.8669767,84.30168030000002
613,38.8669767,84.66905543333336
614,38.8669767,86.29239119999998
615,38.8669767,86.570724
616,38.8669767,87.36536993333334
617,38.8669767,88.7036056
618,38.8669767,85.54306206666666
619,38.8669767,84.24137239999999
620,38.8669767,84.79028763333334
621,38.8669767,84.32310733333334
622,38.8669767,83.75871359999998
623,38.8669767,81.23660776666664
624,38.8669767,83.98822736666666
625,38.8669767,83.31859123333332
626,38.8669767,83.11881383333333
627,38.8669767,83.46430440000002
628,38.8669767,83.54784456666667
629,38.8669767,83.3563219333333
630,38.8669767,83.79659993333334
631,38.8669767,83.64355903333333
632,38.8669767,82.70144973333332
633,38.8669767,82.43790759999999
634,38.8669767,83.87412710000002
635,38.8669767,84.68076733333335
636,38.8669767,85.8414098
637,38.8669767,86.76422603333334
638,38.8669767,87.3720352
639,38.8669767,86.93492799999999
640,38.8669767,87.20551473333332
641,38.8669767,85.25359099999997
642,38.8669767,83.77597423333334
643,38.8669767,82.97716913333333
644,38.8669767,84.06533006666665
645,38.8669767,84.19920256666666
646,38.8669767,83.86770006666667
647,38.8669767,84.72185986666666
648,38.8669767,84.4187692
649,38.8669767,84.65406153333333
650,38.8669767,86.11635340000001
651,38.8492662,86.2868697666667
652,38.8492662,86.93168176666669
653,38.8492662,86.38219629999999
654,38.8492662,86.63833293333336
655,38.8492662,86.21908113333333
656,38.8492662,86.76747443333332
657,38.8492662,86.01928629999999
658,38.8492662,85.74276176666667
659,38.8492662,85.07443083333332
660,38.8492662,86.09255970000001
661,38.8492662,86.32161096666664
662,38.8492662,87.16101436666666
663,38.8492662,86.94737400000001
664,38.8492662,88.18646179999999
665,38.8492662,87.49498620000001
666,38.8492662,87.57481056666668
667,38.8492662,87.66923406666666
668,38.8492662,87.1786233
669,38.749894733333335,87.24792763333333
670,38.74813603333334,87.43340146666667
671,38.742747300000005,87.4048926
672,38.742747300000005,87.08307833333333
673,38.742747300000005,88.48240606666667
674,38.697582499999996,87.6026322
675,38.55881183333334,87.91274229999999
676,38.46638833333334,87.4663755333333
677,38.4655046,86.82594106666666
678,38.4655046,86.8394829
679,38.462408200000006,84.43606510000002
680,38.46240543333333,84.48890490000002
681,38.441192466666664,82.35441433333332
682,38.441192466666664,82.94878993333333
683,38.441192466666664,83.13511023333334
684,38.441192466666664,83.29492429999999
685,38.441192466666664,84.89348336666664
686,38.441192466666664,85.10625496666665
687,38.441192466666664,83.89962693333334
688,38.441192466666664,84.67895616666665
689,38.441192466666664,84.77134773333334
690,38.441192466666664,84.88791920000001
691,38.441192466666664,85.5518153
692,38.441192466666664,86.32232236666665
693,38.441192466666664,87.05198616666665
694,38.441192466666664,86.82204940000001
695,38.441192466666664,87.94129163333335
696,38.441192466666664,87.74188546666667
697,38.441192466666664,87.68213223333335
698,38.441192466666664,86.927459
699,38.441192466666664,85.47713883333336
700,38.441192466666664,85.05313503333333
701,38.441192466666664,85.07092686666665
702,38.441192466666664,86.67574946666666
703,38.441192466666664,86.41294076666667
704,38.441192466666664,87.53661816666664
705,38.441192466666664,86.48293643333334
706,38.441192466666664,86.0473415
707,38.441192466666664,84.95486476666666
708,38.441192466666664,84.95765313333335
709,38.441192466666664,85.76749953333334
710,38.441192466666664,85.90236810000002
711,38.441192466666664,85.64796013333333
712,38.441192466666664,84.51372749999999
713,38.441192466666664,84.50488423333333
714,38.441192466666664,83.90818093333336
715,38.441192466666664,83.6873994333333
716,38.441192466666664,82.75234200000001
717,38.441192466666664,82.5539979333333
718,38.441192466666664,83.32476573333334
719,38.441192466666664,84.15742573333334
720,38.441192466666664,85.58163293333335
721,38.441192466666664,85.6626744
722,38.441192466666664,84.74340933333333
723,38.441192466666664,84.89506089999999
724,38.29009046666667,84.267462
725,38.2135916,84.67153249999998
726,38.2135916,85.12226220000001
727,38.2135916,84.39724190000001
728,38.2135916,85.24578776666665
729,38.2135916,84.79447750000003
730,38.2135916,84.73597536666666
731,38.2135916,85.22252696666668
732,38.2135916,85.40288046666664
733,38.2135916,85.41530803333332
734,38.2135916,85.78531246666668
735,38.2135916,85.08171573333333
736,38.2135916,83.92585699999998
737,38.2135916,85.30326483333332
738,38.2135916,85.83657883333335
739,38.2135916,85.42008803333334
740,38.2135916,84.09451796666667
741,38.2135916,83.50899233333331
742,38.2135916,84.90815813333333
743,38.2135916,85.22784443333333
744,38.2135916,85.54964946666665
745,38.2135916,85.12373263333335
746,38.2135916,83.82825493333333
747,38.2135916,83.84196363333334
748,38.2135916,83.9124857
749,38.2135916,84.23701823333334
750,38.2135916,83.7963091
751,38.2135916,83.06342399999998
752,38.2135916,82.64973233333333
753,38.2135916,82.1464973
754,38.2135916,84.39922823333332
755,38.2135916,83.60799273333332
756,38.2135916,84.22237793333332
757,38.2135916,83.79323083333334
758,38.05749363333334,83.65876533333333
759,38.020111166666666,84.89578716666665
760,38.020111166666666,84.53902536666668
761,38.020111166666666,83.39758336666667
762,38.020111166666666,84.04177856666666
763,38.020111166666666,83.13757839999998
764,38.020111166666666,83.72069936666666
765,38.020111166666666,84.39257916666665
766,37.918256766666666,83.85011123333332
767,37.918256766666666,84.20162283333337
768,37.918256766666666,83.81482576666667
769,37.918256766666666,83.56481523333333
770,37.918256766666666,83.62623923333334
771,37.918256766666666,83.60042566666667
772,37.918256766666666,82.30895586666665
773,37.918256766666666,83.09091483333334
774,37.918256766666666,83.42711346666665
775,37.77273366666666,83.70134070000002
776,37.77273366666666,84.14642356666667
777,37.77273366666666,83.93068593333334
778,37.77273366666666,82.9598591
779,37.77273366666666,82.90773863333332
780,37.77272276666667,84.03279313333331
781,37.77272276666667,84.89971123333333
782,37.77272276666667,84.23443566666667
783,37.77272276666667,84.42025790000001
784,37.77272276666667,84.62426206666667
785,37.76805746666666,84.63967699999996
786,37.76805746666666,84.99085869999999
787,37.76805746666666,85.79772423333335
788,37.76805746666666,85.61737123333334
789,37.76805746666666,86.02285513333332
790,37.76805746666666,89.03200803333334
791,37.76805746666666,88.98546223333331
792,37.76805746666666,88.85562466666664
793,37.76805746666666,88.50074913333333
794,37.76805746666666,86.47765936666664
795,37.76805746666666,85.97995253333333
796,37.76805746666666,85.02258893333335
797,37.76805746666666,84.72402353333334
798,37.76805746666666,85.41485366666669
799,37.76805746666666,85.54458386666667
800,37.76805746666666,87.0447241
