# Semilla: 1729462653
MejorEval,PromedioEval,DiversidadPromedio,DiversidadMin,EntropíaGen
107.782744,289.294620,0.487627,0.355286,0.998426
107.782744,284.752535,0.481135,0.334286,0.997648
89.604101,296.329941,0.478216,0.329286,0.996951
89.604101,308.801673,0.473541,0.326500,0.995705
89.604101,300.468156,0.473469,0.328071,0.996297
89.604101,305.312609,0.464569,0.306929,0.993355
86.478422,308.849543,0.453661,0.299786,0.988827
86.478422,309.677754,0.451380,0.302500,0.989987
83.234495,295.536476,0.441049,0.287143,0.984623
83.234495,317.690554,0.435520,0.298071,0.982947
83.234495,307.040581,0.430876,0.281857,0.980062
83.234495,288.282782,0.421829,0.281357,0.976024
83.234495,305.136343,0.424529,0.274143,0.981789
83.234495,287.232664,0.418449,0.275786,0.981059
83.234495,291.046327,0.411398,0.279643,0.978479
83.234495,298.917829,0.405051,0.263929,0.977131
83.234495,287.016448,0.403710,0.258500,0.980074
83.234495,282.675685,0.397471,0.251286,0.978552
83.234495,302.460866,0.393722,0.240714,0.980920
81.186120,296.041066,0.400771,0.253500,0.980909
81.186120,276.961743,0.390914,0.254143,0.981087
74.124768,295.981744,0.389263,0.244214,0.982360
74.124768,290.318574,0.389700,0.243857,0.981185
74.124768,291.088011,0.388308,0.243214,0.975437
74.116036,267.922349,0.390176,0.249571,0.975579
74.116036,277.162960,0.393176,0.252500,0.977716
74.116036,268.090931,0.389667,0.264571,0.974032
74.116036,274.394416,0.387386,0.255571,0.977064
74.116036,275.632028,0.384445,0.249286,0.977184
74.116036,287.682728,0.389576,0.254214,0.977840
74.116036,302.063825,0.394673,0.262571,0.979812
73.607686,275.437941,0.394451,0.241857,0.982378
73.607686,289.868963,0.397945,0.251571,0.982285
73.607686,284.819447,0.392571,0.244143,0.980156
73.607686,273.715082,0.388124,0.246357,0.981841
73.607686,279.816923,0.385804,0.240643,0.982943
73.607686,279.871382,0.387900,0.248571,0.982187
73.607686,299.980880,0.388194,0.248929,0.986522
73.607686,299.115368,0.386851,0.255571,0.987244
73.607686,298.448993,0.387882,0.256929,0.987906
73.607686,299.120675,0.385845,0.253643,0.987389
73.607686,310.987468,0.386863,0.244929,0.987506
73.607686,297.080612,0.385335,0.240786,0.987169
73.607686,291.753907,0.383600,0.257643,0.985568
73.607686,300.625757,0.387622,0.248214,0.987306
67.536854,284.135248,0.383806,0.235714,0.985464
67.536854,276.392613,0.384039,0.247143,0.987984
67.536854,271.637135,0.381637,0.249071,0.987193
67.536854,251.049764,0.370198,0.239500,0.987422
67.536854,241.279768,0.365686,0.237143,0.988535
67.536854,229.320447,0.359890,0.231000,0.987888
67.536854,225.594361,0.359769,0.222286,0.987409
67.536854,212.591547,0.357014,0.228571,0.987446
67.536854,221.189195,0.362853,0.229143,0.987040
67.536854,235.723884,0.354059,0.222286,0.986965
67.536854,228.369535,0.346684,0.223643,0.982580
60.070390,245.196771,0.349692,0.217714,0.978573
52.468131,253.029384,0.347155,0.213857,0.979486
52.468131,241.571334,0.351978,0.238143,0.978902
52.468131,243.603272,0.353067,0.232286,0.978617
52.468131,235.269466,0.357888,0.224429,0.982140
52.468131,231.364273,0.356396,0.233214,0.982183
52.468131,242.662841,0.353233,0.226714,0.979429
52.468131,231.830407,0.353124,0.214357,0.976042
46.870745,228.375021,0.351945,0.219357,0.978475
46.870745,238.791315,0.345314,0.224000,0.976619
46.870745,212.728063,0.340200,0.214286,0.976636
46.870745,237.148282,0.343888,0.205571,0.976750
46.870745,249.064224,0.345900,0.221643,0.975786
46.870745,239.183529,0.351635,0.228071,0.975349
46.870745,234.442526,0.345359,0.227214,0.976040
46.870745,227.796979,0.347833,0.215286,0.974510
46.870745,238.124965,0.345718,0.217000,0.976233
46.870745,253.644858,0.346290,0.223643,0.977014
46.870745,263.027413,0.349292,0.215714,0.977098
46.870745,262.735470,0.346753,0.214143,0.977174
46.870745,258.798658,0.350571,0.231929,0.977053
46.870745,247.124071,0.346037,0.215357,0.976346
46.870745,258.632310,0.342684,0.226429,0.972987
46.870745,256.562836,0.340429,0.217857,0.971619
46.870745,258.215034,0.345043,0.220214,0.976293
45.296543,257.986237,0.341600,0.222643,0.976998
44.710536,267.366807,0.338557,0.212071,0.977698
44.710536,284.946564,0.333867,0.216143,0.975008
44.710536,287.300557,0.330169,0.212214,0.971849
44.710536,275.297537,0.337606,0.216357,0.971952
44.710536,280.162634,0.340339,0.215429,0.972999
44.710536,270.469881,0.340329,0.212286,0.973016
44.710536,280.841862,0.339176,0.220571,0.972284
44.710536,286.973130,0.341539,0.226286,0.973285
44.710536,301.415337,0.344122,0.226571,0.974505
44.710536,298.288611,0.345802,0.226786,0.975477
44.710536,265.374889,0.349163,0.214286,0.975173
36.512665,248.182345,0.348702,0.216714,0.976531
29.702888,220.881785,0.340200,0.207786,0.970857
20.343042,218.105828,0.337292,0.205500,0.967469
20.343042,216.589726,0.335837,0.213000,0.963307
11.988046,216.704508,0.332894,0.209714,0.963499
11.988046,209.021134,0.333745,0.217786,0.965657
11.988046,206.762649,0.337939,0.215357,0.964440
11.988046,211.355649,0.341084,0.222000,0.967507
11.988046,213.647637,0.340792,0.218214,0.967515
11.974763,204.473337,0.339508,0.217786,0.969896
11.974763,220.530838,0.342467,0.212429,0.971078
8.841135,217.465554,0.340443,0.211286,0.970300
8.841135,218.422924,0.344202,0.210286,0.972470
8.841135,199.867382,0.345380,0.220357,0.975173
8.841135,210.393229,0.342984,0.222571,0.976003
8.841135,188.535350,0.343286,0.211357,0.972619
8.841135,193.388289,0.336886,0.220214,0.972647
8.841135,196.296349,0.335439,0.210000,0.971809
8.841135,182.024212,0.331092,0.216000,0.969696
8.841135,165.371168,0.329033,0.204143,0.971413
8.841135,179.794375,0.333251,0.205929,0.972323
8.841135,183.227451,0.333100,0.217143,0.971383
8.841135,181.172584,0.336527,0.202214,0.972441
8.841135,196.124214,0.337424,0.211071,0.971509
8.841135,203.161285,0.330520,0.216857,0.971717
8.841135,196.227219,0.334363,0.210857,0.971871
8.841135,189.427847,0.329031,0.204786,0.975333
8.841135,190.034082,0.324757,0.201071,0.975302
8.841135,184.354549,0.316271,0.199143,0.976754
8.841135,189.652846,0.315278,0.202214,0.977485
8.841135,172.109485,0.312855,0.199286,0.978329
8.841135,172.932611,0.309063,0.198643,0.975827
8.841135,169.243790,0.307802,0.187071,0.977907
8.841135,146.140614,0.308776,0.199000,0.979308
8.841135,154.110863,0.308514,0.200214,0.979561
8.841135,138.471260,0.308755,0.189071,0.981075
8.841135,142.015069,0.300765,0.181143,0.980420
8.841135,152.996717,0.303935,0.189286,0.977040
8.841135,155.210212,0.304098,0.188714,0.976544
8.534015,149.037306,0.303388,0.189286,0.975118
8.534015,144.130541,0.303831,0.191643,0.973602
8.534015,147.396443,0.302551,0.185500,0.973172
8.534015,152.883299,0.300443,0.186286,0.975555
8.534015,149.367866,0.302633,0.195571,0.977570
8.534015,152.417827,0.303663,0.193214,0.977257
8.534015,139.286451,0.302353,0.190286,0.976558
8.534015,131.398102,0.308645,0.202214,0.980629
8.534015,149.090128,0.316069,0.201857,0.984109
8.534015,126.628411,0.306602,0.186071,0.985916
8.534015,133.569453,0.305406,0.179786,0.986456
8.534015,133.047344,0.309735,0.187214,0.987750
8.534015,120.433257,0.302351,0.195429,0.987258
8.534015,141.706938,0.304259,0.195714,0.987907
8.534015,145.611941,0.300010,0.188714,0.986866
8.534015,162.999364,0.303167,0.189071,0.985818
8.534015,167.249434,0.302649,0.196643,0.987023
8.534015,164.652481,0.304449,0.199786,0.986742
8.534015,175.194363,0.307992,0.192571,0.988966
8.405687,180.409662,0.311676,0.197500,0.988714
8.405687,175.269818,0.313465,0.198500,0.987991
8.405687,168.731057,0.313606,0.205857,0.990023
8.405687,175.677139,0.312063,0.195143,0.989817
8.405687,162.083374,0.309600,0.188500,0.990772
8.405687,172.265024,0.314739,0.197071,0.990880
8.405687,180.951256,0.323533,0.198857,0.990515
8.405687,182.507415,0.328951,0.207500,0.990911
8.405687,174.225944,0.324035,0.199643,0.990237
8.405687,172.246600,0.324722,0.209357,0.989737
8.405687,167.169400,0.318327,0.200714,0.989522
8.405687,152.906840,0.311902,0.185714,0.988766
8.405687,150.111646,0.310414,0.186071,0.987183
8.405687,138.518570,0.301543,0.184071,0.985907
7.252947,142.584248,0.304608,0.194357,0.986624
7.252947,142.603695,0.306194,0.185286,0.984877
7.252947,150.245640,0.307112,0.189143,0.982051
7.252947,136.452890,0.308100,0.190786,0.980298
7.252947,131.993813,0.310584,0.173357,0.980467
7.152449,128.939925,0.308241,0.190786,0.978938
7.152449,139.535356,0.311359,0.195857,0.979724
6.970082,128.154933,0.308463,0.189429,0.979093
6.970082,121.575318,0.302431,0.193786,0.981533
6.970082,126.004516,0.302651,0.195071,0.981665
6.970082,128.400861,0.300451,0.194071,0.983845
5.759672,130.503181,0.295492,0.180786,0.982504
5.759672,132.265313,0.292273,0.185143,0.983459
5.759672,125.234859,0.288186,0.173214,0.982526
5.759672,128.354844,0.284173,0.185429,0.983518
5.759672,139.652155,0.293306,0.181500,0.985400
5.759672,136.810835,0.300037,0.196286,0.985608
5.759672,126.439896,0.300204,0.192714,0.985137
5.759672,125.681597,0.297373,0.189143,0.984281
5.759672,138.573062,0.297218,0.195429,0.984220
5.759672,143.769527,0.298745,0.195000,0.985106
5.759672,143.414673,0.300661,0.191214,0.985670
5.759672,146.364780,0.300157,0.190071,0.985878
5.759672,150.519250,0.294441,0.179714,0.985318
5.759672,161.568652,0.289624,0.184500,0.981990
5.759672,152.227665,0.283829,0.179000,0.979491
5.759672,152.816021,0.286051,0.187071,0.978647
5.759672,136.694186,0.288059,0.171929,0.976389
5.759672,159.788264,0.291769,0.188071,0.977264
5.759672,158.893258,0.292329,0.185643,0.974877
5.759672,142.783173,0.294565,0.181857,0.979360
5.759672,148.576150,0.297016,0.187143,0.977825
5.759672,169.184062,0.302594,0.189500,0.979203
5.759672,168.471286,0.300147,0.195286,0.977067
5.759672,179.105396,0.303147,0.195286,0.976957
5.759672,192.215413,0.303206,0.195000,0.978950
5.759672,192.765479,0.304994,0.190643,0.981579
5.759672,194.854417,0.300351,0.198786,0.981450
5.759672,201.382398,0.300949,0.196214,0.978722
5.759672,176.090848,0.302622,0.184071,0.977318
5.759672,177.082861,0.301363,0.193143,0.976503
5.759672,193.529522,0.302127,0.193286,0.976219
5.759672,190.427175,0.298363,0.187000,0.974223
5.759672,193.935230,0.298280,0.185286,0.972498
5.759672,203.168500,0.302916,0.199571,0.971890
5.759672,226.061892,0.306320,0.192929,0.969965
5.759672,212.127323,0.302000,0.191071,0.968729
5.759672,207.293457,0.307945,0.200714,0.973602
5.759672,203.797907,0.311302,0.201786,0.973920
5.759672,202.281774,0.308265,0.197571,0.975536
5.759672,187.562736,0.310206,0.192357,0.976413
5.759672,184.174854,0.309763,0.201714,0.975193
5.759672,197.081313,0.310024,0.202071,0.974899
5.759672,187.370546,0.305594,0.190857,0.971763
5.759672,191.905121,0.306096,0.196286,0.968995
5.759672,194.407802,0.304322,0.194286,0.968146
5.759672,193.226663,0.308261,0.195786,0.970986
5.759672,191.687926,0.305345,0.177214,0.973447
5.759672,185.311709,0.306418,0.196500,0.975057
5.759672,191.755055,0.301492,0.190500,0.971571
5.605562,196.665490,0.305329,0.201500,0.968799
5.605562,192.405330,0.304320,0.189500,0.971170
5.605562,203.860358,0.306555,0.199500,0.972121
5.605562,178.602534,0.299804,0.188071,0.973204
5.605562,199.182502,0.302002,0.185643,0.972085
5.605562,189.945004,0.305747,0.192357,0.973848
5.543674,173.653617,0.302680,0.182429,0.969876
5.543674,178.405053,0.304600,0.194429,0.973805
3.763437,178.788274,0.296135,0.194286,0.973803
3.763437,167.235869,0.292816,0.181500,0.972144
3.763437,161.988183,0.292769,0.189000,0.971107
3.763437,146.520614,0.297627,0.186714,0.971205
3.763437,132.420156,0.297069,0.190143,0.966983
3.763437,133.147312,0.305247,0.199000,0.969639
3.763437,145.573606,0.306804,0.201000,0.969811
3.763437,146.537287,0.306998,0.199143,0.968536
3.763437,147.354797,0.313794,0.209143,0.969980
3.763437,164.408205,0.313776,0.196571,0.972980
3.763437,177.020418,0.317416,0.215857,0.971113
3.763437,176.288601,0.315620,0.204714,0.973940
3.763437,177.970767,0.316267,0.210857,0.974273
3.763437,155.903602,0.309367,0.196429,0.973946
3.763437,159.417833,0.310900,0.201571,0.976541
3.763437,164.365032,0.312688,0.201000,0.977998
3.763437,180.914113,0.312606,0.208286,0.978198
3.763437,172.140178,0.316280,0.199500,0.977542
3.763437,189.728757,0.315839,0.200143,0.976164
3.763437,175.808788,0.312741,0.211857,0.982547
3.763437,181.680490,0.318012,0.206357,0.983059
3.763437,198.649066,0.316543,0.209857,0.982336
3.763437,196.725196,0.324686,0.207857,0.982921
3.763437,207.811365,0.321567,0.210571,0.982856
3.763437,216.080776,0.329600,0.216071,0.980683
3.763437,226.332942,0.320549,0.205571,0.976673
3.763437,234.524436,0.321594,0.209643,0.978632
3.763437,234.481092,0.323661,0.206500,0.980926
3.763437,237.403762,0.326120,0.210929,0.980078
3.763437,242.707319,0.329943,0.197500,0.980440
3.763437,234.659416,0.328439,0.206714,0.981424
3.763437,227.453389,0.327431,0.206214,0.980197
3.763437,237.143844,0.325957,0.216786,0.982668
3.763437,212.088679,0.317816,0.205357,0.981578
3.763437,236.674167,0.316271,0.207571,0.981528
3.763437,209.938022,0.310365,0.201000,0.979683
3.763437,198.078791,0.312027,0.196429,0.979124
3.763437,203.280116,0.317422,0.204643,0.978026
3.763437,217.815782,0.316482,0.202357,0.978078
3.763437,229.956469,0.316557,0.204429,0.978693
3.763437,218.027249,0.313614,0.195786,0.981139
3.763437,210.233371,0.309112,0.197429,0.982167
3.763437,209.392500,0.305100,0.196571,0.981622
3.763437,209.563800,0.305271,0.196714,0.982290
3.763437,218.487681,0.299049,0.185000,0.983695
3.763437,216.831413,0.300067,0.185571,0.983535
3.763437,222.473567,0.304429,0.190929,0.985525
3.763437,212.525540,0.301120,0.196214,0.987153
3.763437,203.774108,0.304404,0.190214,0.988468
3.763437,220.354624,0.299512,0.194429,0.987083
3.763437,210.754190,0.299353,0.187286,0.987807
3.763437,209.901818,0.287820,0.182214,0.985677
3.763437,221.043559,0.283561,0.172071,0.983144
3.763437,195.198711,0.281869,0.175429,0.981460
3.763437,193.460932,0.282331,0.177000,0.982891
3.763437,195.302612,0.291229,0.176714,0.983905
3.763437,191.800181,0.291222,0.190071,0.984329
3.763437,179.677255,0.290984,0.189643,0.984690
3.763437,186.757370,0.295349,0.190071,0.982851
3.763437,176.792257,0.299412,0.190429,0.982982
3.763437,168.735761,0.291165,0.188286,0.978958
3.763437,173.734283,0.288824,0.186143,0.977251
3.763437,150.882693,0.288263,0.184500,0.977514
3.763437,139.356157,0.292598,0.188643,0.977584
3.763437,139.738545,0.292935,0.192286,0.975268
3.763437,136.459214,0.294678,0.192143,0.976395
3.763437,144.108101,0.294984,0.193500,0.974930
3.763437,139.515467,0.296535,0.192429,0.976499
3.763437,139.394271,0.297284,0.194286,0.973026
3.763437,143.811327,0.312022,0.201071,0.978187
3.763437,154.310704,0.306792,0.196643,0.973651
3.763437,150.353665,0.305929,0.190714,0.973057
3.763437,155.989361,0.305818,0.188786,0.972267
3.667219,170.756282,0.310006,0.194929,0.973352
3.667219,186.263211,0.308851,0.199357,0.976086
3.667219,178.755790,0.308906,0.201714,0.974092
3.667219,196.174012,0.318314,0.205357,0.979838
3.667219,174.841943,0.318969,0.198500,0.979356
3.667219,182.392369,0.323763,0.206571,0.980619
3.667219,186.821950,0.324476,0.213929,0.978652
3.667219,202.299981,0.322122,0.209071,0.980322
3.667219,221.709234,0.325576,0.217429,0.980664
3.667219,214.934962,0.327092,0.217286,0.982866
3.667219,234.079747,0.326271,0.202143,0.982539
3.667219,233.770900,0.327863,0.220429,0.981139
3.667219,239.020052,0.326616,0.211500,0.981522
3.667219,218.460290,0.322853,0.208357,0.982218
3.667219,220.375151,0.325971,0.208500,0.981744
3.667219,214.989709,0.326104,0.207429,0.981535
3.667219,200.780418,0.322473,0.215714,0.980674
3.667219,212.721662,0.330388,0.216571,0.980448
3.667219,207.390102,0.327631,0.215214,0.979479
3.667219,192.023627,0.316708,0.203143,0.977547
3.667219,190.511616,0.319439,0.208500,0.977053
3.667219,197.784125,0.323653,0.212571,0.974597
3.667219,210.321446,0.317478,0.198857,0.972928
3.667219,196.931223,0.315398,0.195929,0.972127
3.667219,194.827499,0.318931,0.206071,0.974797
3.667219,202.043151,0.323335,0.209071,0.977745
3.667219,215.003453,0.325453,0.211286,0.978173
3.667219,201.020399,0.323547,0.213929,0.976701
3.667219,193.079788,0.322345,0.215000,0.978602
3.667219,183.171121,0.321057,0.211071,0.980717
3.667219,183.735233,0.324671,0.208071,0.979188
3.667219,171.159866,0.331184,0.212357,0.980729
3.667219,185.681385,0.329124,0.210714,0.978481
3.667219,195.700109,0.329684,0.200857,0.979600
3.667219,163.421148,0.324316,0.200857,0.977825
3.667219,171.837690,0.330192,0.216571,0.978410
3.667219,155.940803,0.325661,0.212714,0.978687
3.667219,162.262042,0.327865,0.216643,0.979744
3.290356,155.812202,0.326020,0.201786,0.978694
3.290356,160.254526,0.326063,0.212000,0.981012
3.290356,167.231703,0.325855,0.205000,0.980468
3.290356,179.107123,0.327798,0.212857,0.981027
2.978554,165.003079,0.325576,0.210929,0.980368
2.978554,157.955316,0.324251,0.204929,0.981828
2.978554,150.743323,0.324569,0.211429,0.982559
2.978554,152.871414,0.325124,0.210286,0.982088
