# Semilla: 1729462698
MejorEval,PromedioEval,DiversidadPromedio,DiversidadMin,EntropíaGen
150.384712,309.670775,0.487096,0.341000,0.998133
82.451976,291.855975,0.482139,0.335714,0.997331
85.753699,310.644826,0.475939,0.330643,0.995957
73.871149,287.941204,0.471806,0.329643,0.996031
112.124624,275.463335,0.468018,0.310714,0.994296
78.063448,272.340658,0.461233,0.288929,0.990916
125.269812,303.001489,0.457245,0.302929,0.990082
93.798119,306.032059,0.453116,0.303714,0.987282
112.997346,277.219477,0.444482,0.293071,0.985252
106.352462,286.640354,0.441241,0.299071,0.986195
113.616290,304.281927,0.440192,0.297214,0.985848
118.910588,322.824465,0.438804,0.292786,0.987081
127.401097,314.970214,0.434700,0.288929,0.990051
110.638193,286.925114,0.432169,0.280429,0.990827
123.095540,309.420185,0.427518,0.279357,0.991623
139.172047,287.980358,0.422939,0.278714,0.990953
122.077947,305.199320,0.417571,0.265357,0.988116
145.270094,318.097747,0.412367,0.268643,0.983726
139.367986,332.879710,0.405198,0.269929,0.983595
143.218307,332.551606,0.397339,0.258286,0.979003
134.924108,323.748767,0.395427,0.251214,0.977836
103.191173,325.962043,0.403129,0.270143,0.978844
104.707912,320.768650,0.403139,0.272643,0.976176
163.930061,320.662602,0.398235,0.247786,0.977495
165.432384,316.175600,0.400173,0.252571,0.979498
204.774479,320.141412,0.403082,0.257571,0.979642
113.968644,315.865512,0.408396,0.268143,0.980552
141.347678,317.254558,0.400349,0.260714,0.982251
150.726652,322.005456,0.390218,0.238929,0.983512
193.667772,331.383929,0.385104,0.246071,0.981246
173.960505,319.654098,0.388567,0.254429,0.981851
140.813909,322.003220,0.391098,0.265000,0.983375
138.751692,319.295520,0.386747,0.262286,0.983583
187.425364,324.165181,0.384341,0.261714,0.982918
124.865991,324.669573,0.382806,0.249929,0.982081
171.599426,330.921443,0.381910,0.252071,0.978237
162.127847,332.830799,0.380573,0.248500,0.982068
169.314464,321.705040,0.379757,0.249357,0.982332
176.962939,331.019342,0.374631,0.237214,0.985557
168.647743,335.116747,0.372408,0.239429,0.985923
144.304357,316.507911,0.370427,0.232786,0.984968
159.937373,328.874646,0.371504,0.228571,0.984328
209.627061,337.031449,0.372404,0.236571,0.982210
190.526851,328.070492,0.370969,0.242571,0.983395
174.413214,321.231384,0.373222,0.234214,0.985221
165.340925,329.182480,0.370955,0.235786,0.984157
141.708974,325.314830,0.368522,0.235000,0.983287
139.721086,325.629470,0.368057,0.245143,0.984951
133.164147,312.995112,0.367441,0.239286,0.984829
179.310665,304.674639,0.361380,0.226214,0.983706
191.611543,311.301455,0.362986,0.231643,0.981745
87.769632,309.657726,0.361494,0.219929,0.983520
181.605703,311.625049,0.361453,0.227929,0.984277
95.272207,302.319625,0.359931,0.231286,0.982348
112.722480,306.198221,0.362745,0.236857,0.984557
166.191653,300.757151,0.360394,0.228429,0.981986
161.330566,303.165516,0.365953,0.236571,0.982448
144.536729,286.714655,0.366037,0.241357,0.984437
184.161366,301.571317,0.368276,0.237786,0.983954
160.771126,301.334386,0.364527,0.237929,0.981662
147.010014,296.424609,0.364253,0.230714,0.983464
148.339329,307.760360,0.363143,0.227929,0.982135
132.056255,306.271478,0.363531,0.229071,0.977399
155.273421,311.868312,0.366441,0.245643,0.975857
184.694256,323.354477,0.363392,0.241929,0.969762
211.451743,310.450258,0.365992,0.242714,0.966853
173.459223,296.039952,0.369486,0.239500,0.967703
179.886295,302.849769,0.363935,0.236714,0.969843
108.934874,286.209320,0.364929,0.237357,0.971030
