MejorEval,PromedioEval
59.617590,282.382021
59.617590,309.145613
59.617590,307.443194
59.617590,287.152151
59.617590,296.477391
59.617590,295.215719
59.617590,291.975608
59.617590,285.382822
59.617590,282.926656
59.617590,299.277787
59.617590,296.180533
59.617590,284.964195
59.617590,274.382358
59.617590,281.076638
57.450618,290.316396
57.450618,284.046084
57.450618,301.643051
57.450618,306.040232
57.450618,296.688283
57.450618,309.135486
57.450618,318.082910
57.450618,300.370792
55.255486,279.106255
55.255486,280.338249
55.255486,264.944617
49.529341,278.301988
49.529341,263.821958
49.529341,262.953614
49.529341,259.422471
49.529341,258.103505
49.529341,266.231568
49.529341,278.941710
49.529341,261.083701
49.529341,265.827280
49.529341,262.218129
46.459504,273.388749
46.459504,254.407415
46.459504,273.218402
18.217562,245.331664
18.217562,242.001011
18.217562,256.569678
18.217562,244.791885
18.217562,253.241897
18.217562,255.897541
18.217562,266.514737
18.217562,251.945216
18.217562,250.163405
18.217562,266.065252
18.217562,250.477584
18.217562,240.903316
18.217562,233.887573
18.217562,229.750279
18.217562,251.721129
18.217562,272.738531
18.217562,258.459314
18.217562,249.388417
18.217562,248.916159
18.217562,258.404180
18.217562,260.627043
18.217562,256.517422
18.217562,262.939606
18.217562,283.564724
18.217562,272.437584
18.217562,279.758512
18.217562,270.863288
18.217562,272.657362
18.217562,270.151661
18.217562,287.240055
18.217562,270.558014
18.217562,285.340712
18.217562,273.354722
18.217562,283.743719
18.217562,272.240566
18.217562,263.189751
18.217562,275.015780
18.217562,278.800802
18.217562,273.464242
18.217562,263.827991
18.217562,273.168487
18.217562,276.526520
18.217562,282.528798
18.217562,281.871472
18.217562,280.998836
18.217562,286.081573
18.217562,280.341126
12.639015,282.876364
12.639015,277.422595
12.639015,262.078906
12.639015,285.206246
12.639015,256.093442
12.639015,257.110760
12.639015,242.133735
12.639015,245.601594
12.639015,258.521155
12.639015,262.696815
12.639015,280.118675
12.639015,256.140221
12.321333,254.519827
12.321333,269.154950
12.321333,269.489698
