# Semilla: 1729462807
MejorEval,PromedioEval,DiversidadPromedio,DiversidadMin,EntropíaGen
93.468321,273.360356,0.487571,0.316429,0.998496
93.468321,264.558879,0.484294,0.293000,0.997866
93.468321,244.143653,0.480063,0.253786,0.997864
93.468321,242.042077,0.477812,0.262357,0.997719
93.468321,232.253284,0.475945,0.252643,0.996999
93.468321,222.078460,0.474763,0.252571,0.996985
93.468321,219.927700,0.471961,0.249429,0.996913
93.468321,219.201930,0.463718,0.252571,0.994824
93.468321,200.168223,0.460673,0.238857,0.993605
91.127934,210.157855,0.459186,0.241143,0.993137
91.127934,189.039681,0.453622,0.209571,0.993229
91.127934,195.770728,0.447267,0.223786,0.992520
91.127934,200.383162,0.444008,0.224286,0.992429
91.127934,198.245116,0.440571,0.221571,0.992999
91.127934,186.401638,0.437082,0.215786,0.991586
91.127934,180.904122,0.435947,0.239643,0.991249
91.127934,188.933627,0.433504,0.234143,0.991434
56.469305,174.182694,0.426367,0.220929,0.992190
56.469305,163.221632,0.422173,0.225929,0.991713
56.469305,175.935165,0.423918,0.212571,0.991890
56.469305,163.635490,0.423257,0.212500,0.992147
56.469305,158.272855,0.418316,0.212571,0.990753
56.469305,160.175346,0.418249,0.200786,0.991234
56.469305,156.053540,0.418659,0.199286,0.989387
56.469305,140.897528,0.416161,0.182357,0.988382
56.469305,145.651638,0.409053,0.187429,0.982930
55.567421,135.763853,0.405633,0.194857,0.984848
55.567421,127.708197,0.396182,0.188143,0.980149
51.692296,133.185265,0.392233,0.201500,0.981877
51.692296,112.554282,0.365216,0.181571,0.975280
39.957459,114.997521,0.356290,0.175643,0.973604
39.957459,116.403704,0.349706,0.176429,0.974344
39.957459,98.098397,0.328365,0.153214,0.971896
35.841957,95.639189,0.329900,0.155714,0.972133
35.841957,87.637524,0.328380,0.149929,0.972667
31.434335,81.338062,0.315694,0.137643,0.970901
31.434335,83.119370,0.315110,0.149929,0.969448
30.084971,65.894625,0.312973,0.147214,0.968018
28.989285,70.666371,0.297000,0.139000,0.967194
28.883149,68.916371,0.279216,0.135786,0.966691
28.883149,59.374286,0.268963,0.129857,0.965383
28.883149,60.507369,0.263669,0.125571,0.965332
