# Semilla: 1729462813
MejorEval,PromedioEval,DiversidadPromedio,DiversidadMin,EntropíaGen
103.420030,256.226492,0.488245,0.305357,0.998355
103.420030,253.384717,0.484588,0.275357,0.997949
103.420030,231.940389,0.479716,0.263000,0.998151
74.984380,234.282289,0.476888,0.246286,0.996797
74.984380,213.421193,0.470831,0.257143,0.996899
74.984380,207.543276,0.466490,0.243071,0.996556
74.984380,210.630317,0.462057,0.243357,0.994845
70.229372,222.452734,0.459151,0.245357,0.996664
70.229372,197.617450,0.453882,0.237571,0.995548
70.229372,189.029223,0.450339,0.230071,0.995410
70.229372,193.365767,0.449059,0.216500,0.995659
65.732231,173.711920,0.444422,0.222571,0.995487
65.732231,185.892886,0.440161,0.215714,0.995057
65.368596,166.792295,0.428502,0.211714,0.992710
65.368596,162.884317,0.416086,0.200357,0.992080
64.234826,139.536156,0.398778,0.186714,0.991489
64.234826,129.417765,0.389878,0.179571,0.990509
38.916267,114.877614,0.390843,0.189929,0.990648
38.916267,99.959838,0.375031,0.184286,0.989282
38.916267,101.982054,0.360355,0.179643,0.987987
38.916267,98.513026,0.350137,0.176643,0.985856
38.916267,89.887368,0.342367,0.170214,0.983299
38.916267,81.312209,0.325763,0.161643,0.982236
38.916267,73.676884,0.318806,0.151500,0.982925
31.146728,68.518272,0.309882,0.148786,0.984856
31.146728,66.731943,0.310818,0.151357,0.984809
31.146728,63.237608,0.312112,0.150071,0.986609
31.146728,63.560182,0.306965,0.154929,0.984336
31.146728,61.523479,0.300173,0.134714,0.981052
31.146728,57.857965,0.305427,0.142929,0.982292
30.629394,54.342108,0.302300,0.153714,0.980975
19.404076,53.635492,0.302282,0.150214,0.983768
19.404076,53.823472,0.296037,0.140929,0.982043
19.404076,50.192046,0.291682,0.132786,0.979655
19.404076,46.431854,0.287404,0.125143,0.979051
19.404076,44.918687,0.288488,0.127071,0.978178
18.586806,45.935457,0.290300,0.132357,0.977988
18.586806,41.540119,0.287196,0.133214,0.978385
18.583553,42.334521,0.274347,0.116357,0.976900
17.114740,40.902689,0.274759,0.120571,0.976771
17.114740,41.016126,0.272096,0.126857,0.975039
