# Semilla: 1729462792
MejorEval,PromedioEval,DiversidadPromedio,DiversidadMin,EntropíaGen
98.229027,279.232390,0.486433,0.296143,0.998133
98.229027,259.026730,0.481763,0.291857,0.997726
98.229027,249.707711,0.475878,0.271357,0.998054
98.229027,228.474439,0.472745,0.250857,0.996849
98.229027,225.950393,0.471288,0.256500,0.995859
98.229027,217.395697,0.466116,0.252929,0.995484
89.443982,219.292987,0.466437,0.255071,0.996489
69.474433,223.556810,0.465306,0.252000,0.995112
69.474433,222.881723,0.462033,0.234071,0.995642
69.474433,205.144963,0.456524,0.225857,0.993913
69.474433,191.063251,0.454902,0.226357,0.994944
69.474433,196.858752,0.446573,0.236857,0.993561
69.474433,209.776019,0.448329,0.214286,0.994266
69.474433,201.376730,0.445931,0.213000,0.994263
69.474433,181.215919,0.443994,0.208214,0.993484
67.469682,181.451854,0.441869,0.208357,0.992318
67.469682,167.315339,0.434584,0.201429,0.991124
39.511139,157.581062,0.428047,0.206929,0.989605
39.511139,160.240466,0.418606,0.199143,0.987379
39.511139,177.665075,0.411908,0.194000,0.986820
39.511139,154.510916,0.405353,0.196071,0.984540
39.511139,129.158995,0.401224,0.187857,0.984075
39.511139,114.697717,0.403020,0.185071,0.983072
39.511139,119.785411,0.398833,0.187143,0.982012
39.203410,101.871247,0.390655,0.175000,0.979363
39.203410,84.253849,0.376988,0.175857,0.974604
39.203410,77.290922,0.375263,0.176214,0.974097
39.203410,87.967230,0.365484,0.164929,0.974681
37.708567,71.383478,0.353171,0.169429,0.972053
34.086103,70.819808,0.356706,0.183286,0.974074
34.086103,75.342006,0.351355,0.177643,0.972461
27.029490,83.820290,0.354337,0.176000,0.973718
27.029490,93.705574,0.344373,0.171357,0.972488
27.029490,57.604153,0.328465,0.167000,0.967905
27.029490,87.162665,0.336100,0.166929,0.971073
27.029490,76.961047,0.329916,0.163643,0.968404
27.029490,77.154486,0.331616,0.165929,0.971313
27.029490,87.406745,0.316735,0.160714,0.967651
27.029490,65.995923,0.296988,0.158286,0.961947
27.029490,55.118968,0.289610,0.141643,0.957523
27.029490,60.321503,0.280212,0.138071,0.956902
22.237011,43.834093,0.276733,0.134071,0.953289
22.237011,42.401354,0.282233,0.133357,0.953972
22.237011,36.818637,0.281933,0.133571,0.955145
22.237011,35.353506,0.279973,0.136071,0.955168
15.242400,34.268791,0.278157,0.132571,0.955232
15.242400,31.984088,0.275447,0.136929,0.955789
15.242400,35.112928,0.275857,0.124714,0.952182
15.242400,29.987125,0.276439,0.130786,0.949937
15.242400,32.235179,0.277641,0.128357,0.949805
15.242400,29.213674,0.273702,0.124857,0.950233
15.242400,32.034942,0.272541,0.132429,0.949872
14.028910,28.997798,0.269900,0.130214,0.948342
13.180320,27.656616,0.275298,0.135214,0.948177
12.238272,25.467431,0.274963,0.135714,0.947792
12.237301,25.374097,0.278308,0.136429,0.947032
12.096885,27.524480,0.273782,0.132000,0.947180
10.990441,29.621590,0.271151,0.123214,0.947279
10.990441,20.877889,0.268680,0.126071,0.944798
10.990441,17.172265,0.260767,0.111357,0.942843
7.206087,15.969446,0.259608,0.117714,0.941441
6.817440,14.552776,0.256202,0.108071,0.938534
6.519824,16.012979,0.254320,0.120429,0.937510
5.525562,19.602480,0.255027,0.109929,0.937107
4.457584,20.607108,0.250629,0.111714,0.937444
4.393792,17.786476,0.251527,0.108929,0.939103
4.349633,19.701674,0.251004,0.112857,0.938864
4.349633,15.661922,0.252165,0.113643,0.942500
4.349633,12.822535,0.252100,0.109143,0.941485
4.349633,12.024561,0.246363,0.113000,0.941772
