MejorEval,PromedioEval,ContadorFueraDeRango,UltimaEnRango
15.767081,19.471738,1,1.0
15.767081,20.476449,1,1.0
15.767081,20.669550,1,1.0
14.764635,20.142677,1,1.0
13.175473,19.647116,1,1.0
11.733724,19.183232,1,1.0
11.733724,19.175639,1,1.0
11.733724,20.690161,1,1.0
11.733724,20.736578,1,1.0
11.733724,19.956969,1,1.0
11.733724,20.108940,1,1.0
11.733724,20.522174,1,1.0
11.733724,19.958021,1,1.0
11.733724,19.756663,1,1.0
11.733724,20.273365,1,1.0
11.733724,19.715631,1,1.0
11.733724,19.561013,1,1.0
11.733724,20.022178,1,1.0
11.733724,19.206781,1,1.0
11.733724,19.095865,1,1.0
11.122443,18.776061,1,1.0
8.785512,18.388987,1,1.0
6.270762,18.033799,1,1.0
6.270762,17.747183,1,1.0
6.270762,18.497986,1,1.0
6.270762,18.949777,1,1.0
6.270762,17.942337,1,1.0
6.270762,20.018513,1,1.0
6.270762,19.042215,1,1.0
6.270762,18.350483,1,1.0
6.270762,18.920860,1,1.0
6.270762,18.977294,1,1.0
6.270762,18.684229,1,1.0
6.270762,18.764025,1,1.0
6.270762,18.597473,1,1.0
6.270762,17.727329,1,1.0
6.270762,18.283684,1,1.0
6.270762,17.778828,1,1.0
6.270762,17.489779,1,1.0
6.270762,18.117973,1,1.0
6.270762,17.997593,1,1.0
6.270762,17.112266,1,1.0
6.270762,17.547180,1,1.0
6.270762,16.471312,1,1.0
6.270762,16.608476,1,1.0
5.682662,15.554082,1,1.0
5.682662,15.598460,1,1.0
5.682662,15.335105,1,1.0
5.682662,14.948332,1,1.0
5.682662,14.445219,1,1.0
5.482509,14.362202,1,1.0
5.482509,13.877788,1,1.0
5.482509,14.526607,1,1.0
5.482509,13.679582,1,1.0
5.482509,14.092428,1,1.0
5.482509,13.243152,1,1.0
5.482509,12.962161,1,1.0
5.482509,12.806205,1,1.0
5.482509,11.562091,1,1.0
5.482509,12.284149,1,1.0
5.482509,11.697049,1,1.0
5.482509,11.774048,1,1.0
5.119419,11.114675,1,1.0
4.978013,10.711312,1,1.0
4.428590,10.044831,1,1.0
4.428590,9.571729,1,1.0
4.428590,9.273747,1,1.0
4.308444,9.364059,1,1.0
4.308444,9.341964,1,1.0
4.308444,9.432008,1,1.0
4.219103,8.932950,1,1.0
3.307200,8.052234,1,1.0
3.307200,8.498641,1,1.0
3.307200,7.802478,1,1.0
3.307200,8.131788,1,1.0
3.307200,7.320620,1,1.0
3.189576,7.426326,1,1.0
2.708750,6.698405,1,1.0
2.708750,6.743211,1,1.0
2.708750,7.253147,1,1.0
2.708750,7.337521,1,1.0
2.708750,6.596455,1,1.0
2.708750,7.438232,1,1.0
2.708750,6.773884,1,1.0
2.708750,6.681683,1,1.0
2.708750,6.764765,1,1.0
2.708750,6.198592,1,1.0
2.708750,5.972877,1,1.0
2.502857,5.921119,1,1.0
2.398706,5.688257,1,1.0
2.300866,5.458115,1,1.0
2.300866,5.325217,1,1.0
2.300866,5.651400,1,1.0
2.300866,5.632477,1,1.0
2.300866,5.339308,1,1.0
2.300866,5.846944,1,1.0
2.300866,5.390530,1,1.0
2.300866,4.922654,1,1.0
2.300866,5.209805,1,1.0
2.300866,5.068073,1,1.0
2.300866,5.335011,1,1.0
2.300866,5.326659,1,1.0
2.246430,4.669726,1,1.0
1.619550,4.790615,1,1.0
1.619550,4.409022,1,1.0
1.619550,4.254163,1,1.0
1.619550,4.139743,1,1.0
1.580879,4.193277,1,1.0
1.336800,3.809113,1,1.0
1.336800,3.883482,1,1.0
1.336800,3.615442,1,1.0
1.336800,3.662307,1,1.0
1.056267,3.267461,1,1.0
1.056267,3.280446,1,1.0
1.056267,3.425643,1,1.0
0.979179,3.175112,1,1.0
0.979179,2.901605,1,1.0
0.868075,2.913231,1,1.0
0.759752,2.522977,1,1.0
0.759752,2.682294,1,1.0
0.759752,2.572607,1,1.0
0.759752,2.345405,1,1.0
0.544094,2.371005,1,1.0
0.407294,2.043620,1,1.0
0.406631,2.069397,1,1.0
0.357191,1.804788,1,1.0
0.210808,1.894278,1,1.0
0.210808,1.653333,1,1.0
0.210808,1.857363,1,1.0
0.210808,1.615651,1,1.0
0.210808,1.510925,1,1.0
0.210808,1.495026,1,1.0
0.210808,1.334241,1,1.0
0.210808,1.376112,1,1.0
0.210808,1.246921,1,1.0
0.210808,1.194533,1,1.0
0.210808,1.163100,1,1.0
0.200949,1.096525,1,1.0
0.185302,1.041246,1,1.0
0.185302,1.119251,1,1.0
0.180740,0.995450,1,1.0
0.180740,1.017479,1,1.0
0.180740,1.144645,1,1.0
0.180740,1.013640,1,1.0
0.178200,1.067505,1,1.0
0.178200,0.973171,1,1.0
0.178200,0.930332,1,1.0
0.127506,0.953831,1,1.0
0.076276,0.825754,1,1.0
0.076276,0.811341,1,1.0
0.076276,0.798462,1,1.0
0.076276,0.705198,1,1.0
0.076276,0.705396,1,1.0
0.076276,0.788170,1,1.0
0.076276,0.727907,1,1.0
0.076276,0.692434,1,1.0
0.058701,0.656306,1,1.0
0.053727,0.613740,1,1.0
0.053727,0.569979,1,1.0
0.053727,0.509890,1,1.0
0.053727,0.489035,1,1.0
0.053727,0.491250,1,1.0
0.046412,0.454663,1,1.0
0.042170,0.408024,1,1.0
0.042170,0.406284,1,1.0
0.039098,0.357589,1,1.0
0.036973,0.343089,1,1.0
0.036973,0.336105,1,1.0
0.036973,0.298722,1,1.0
0.031407,0.270691,1,1.0
0.031407,0.288523,1,1.0
0.031407,0.268757,1,1.0
0.031407,0.282736,1,1.0
0.031407,0.268128,1,1.0
0.031407,0.238931,1,1.0
0.030125,0.290993,1,1.0
0.027883,0.218682,1,1.0
0.027883,0.251210,1,1.0
0.027883,0.203743,1,1.0
0.027327,0.215031,1,1.0
0.019637,0.216426,1,1.0
0.019637,0.182645,1,1.0
0.019637,0.183108,1,1.0
0.019637,0.167288,1,1.0
0.019637,0.177503,1,1.0
0.019637,0.147883,1,1.0
0.016657,0.127566,1,1.0
