MejorEval,PromedioEval,ContadorFueraDeRango,UltimaEnRango
15.475158,19.071083,3,1.0
14.721149,20.230078,3,1.0
13.974744,18.866687,3,1.0
13.974744,19.457689,3,1.0
13.974744,20.178007,3,1.0
13.974744,20.442615,3,1.0
13.974744,20.419002,3,1.0
13.974744,20.774673,3,1.0
12.536830,20.007777,3,1.0
12.536830,19.843412,3,1.0
12.536830,20.979727,3,1.0
12.536830,20.846846,3,1.0
12.536830,19.980163,3,1.0
12.536830,20.823181,3,1.0
12.536830,20.321873,3,1.0
12.536830,19.761834,3,1.0
12.536830,20.172792,3,1.0
12.536830,20.004439,3,1.0
12.536830,19.754073,3,1.0
12.536830,19.433756,3,1.0
12.536830,19.556755,3,1.0
11.991520,19.297680,3,1.0
11.991520,19.016356,3,1.0
11.974069,19.177381,3,1.0
10.590362,18.777452,3,1.0
10.590362,18.450829,3,1.0
10.590362,19.360942,3,1.0
10.590362,17.698974,3,1.0
10.590362,18.047436,3,1.0
10.590362,18.239713,3,1.0
10.529868,16.961563,3,1.0
10.529868,17.185513,3,1.0
10.529868,18.012135,3,1.0
10.024803,17.343960,3,1.0
9.166721,17.177056,3,1.0
9.166721,17.482576,3,1.0
9.166721,18.179359,3,1.0
9.166721,17.665669,3,1.0
9.166721,16.841059,3,1.0
8.147597,17.372281,3,1.0
8.147597,16.802522,3,1.0
8.147597,16.878729,3,1.0
8.147597,17.029642,3,1.0
8.147597,16.308627,3,1.0
8.147597,16.804620,3,1.0
8.147597,16.827605,3,1.0
8.147597,16.388895,3,1.0
8.147597,17.196238,3,1.0
8.147597,15.937562,3,1.0
8.147597,16.133684,3,1.0
7.803232,15.338784,3,1.0
6.668562,15.162559,3,1.0
6.668562,14.973181,3,1.0
6.668562,14.752595,3,1.0
6.645901,14.422742,3,1.0
6.094832,14.123160,3,1.0
6.094832,14.387457,3,1.0
5.849256,13.978376,3,1.0
5.849256,13.706250,3,1.0
5.849256,13.735847,3,1.0
5.788335,13.090651,3,1.0
5.788335,12.718102,3,1.0
5.788335,13.323232,3,1.0
5.788335,13.628203,3,1.0
5.788335,12.903781,3,1.0
5.788335,13.579206,3,1.0
5.788335,12.999199,3,1.0
5.788335,12.456787,3,1.0
5.788335,12.367524,3,1.0
5.472531,13.045098,3,1.0
5.472531,12.539102,3,1.0
5.472531,13.604878,3,1.0
5.472531,12.627157,3,1.0
5.472531,12.460253,3,1.0
5.472531,12.291106,3,1.0
5.472531,12.298650,3,1.0
5.472531,12.212632,3,1.0
5.472531,12.152207,3,1.0
5.472531,11.881767,3,1.0
5.412861,11.520580,3,1.0
5.396802,10.996906,3,1.0
5.248216,10.338672,3,1.0
4.395647,9.903375,3,1.0
3.815092,10.254563,3,1.0
3.420507,10.052135,3,1.0
3.420507,9.570330,3,1.0
3.105538,9.252278,3,1.0
3.105538,8.635835,3,1.0
3.105538,9.506989,3,1.0
3.095343,8.023759,3,1.0
3.095343,8.728514,3,1.0
3.095343,8.161973,3,1.0
3.095343,8.154144,3,1.0
3.095343,8.587528,3,1.0
3.095343,8.321404,3,1.0
2.839049,7.851838,3,1.0
2.839049,8.106289,3,1.0
2.839049,7.967654,3,1.0
2.839049,7.173117,3,1.0
2.839049,7.409860,3,1.0
2.706332,6.498800,3,1.0
2.473896,6.832482,3,1.0
1.684867,6.447878,3,1.0
0.945235,6.353599,3,1.0
0.945235,5.786318,3,1.0
0.945235,5.885366,3,1.0
0.945235,5.561006,3,1.0
0.945235,5.385061,3,1.0
0.945235,5.437264,3,1.0
0.945235,5.251104,3,1.0
0.945235,5.177560,3,1.0
0.945235,4.918898,3,1.0
0.945235,4.770374,3,1.0
0.945235,4.598334,3,1.0
0.945235,4.644401,3,1.0
0.945235,4.338439,3,1.0
0.945235,4.458309,3,1.0
0.945235,4.339531,3,1.0
0.945235,4.526414,3,1.0
0.945235,3.961067,3,1.0
0.945235,4.395795,3,1.0
0.922705,3.996484,3,1.0
0.914725,4.086817,3,1.0
0.914725,3.615415,3,1.0
0.914725,3.768415,3,1.0
0.743902,3.727670,3,1.0
0.743902,3.490761,3,1.0
0.743902,3.741366,3,1.0
0.743902,3.432993,3,1.0
0.743902,3.393208,3,1.0
0.743902,3.529361,3,1.0
0.743902,3.188579,3,1.0
0.743902,3.023930,3,1.0
0.494207,2.927534,3,1.0
0.494207,2.705717,3,1.0
0.494207,2.854478,3,1.0
0.494207,2.744230,3,1.0
0.494207,2.896220,3,1.0
0.494207,3.026256,3,1.0
0.494207,2.494469,3,1.0
0.494207,2.671547,3,1.0
0.494207,2.558566,3,1.0
0.494207,2.396625,3,1.0
0.494207,2.364115,3,1.0
0.494207,2.383540,3,1.0
0.462552,2.138688,3,1.0
0.462552,2.057944,3,1.0
0.462552,2.233352,3,1.0
0.462552,2.135552,3,1.0
0.462552,2.075540,3,1.0
0.398990,2.212642,3,1.0
0.356145,1.795476,3,1.0
0.356145,1.811835,3,1.0
0.356145,1.836320,3,1.0
0.319892,1.701575,3,1.0
0.310680,1.604342,3,1.0
0.310680,1.507305,3,1.0
0.310680,1.411532,3,1.0
0.302365,1.410579,3,1.0
0.205166,1.305099,3,1.0
0.205166,1.237455,3,1.0
0.205166,1.353981,3,1.0
0.205166,1.218768,3,1.0
0.205166,1.263633,3,1.0
0.205166,1.284470,3,1.0
0.205166,1.203988,3,1.0
0.205166,1.316688,3,1.0
0.182196,1.157269,3,1.0
0.166967,1.085462,3,1.0
