MejorEval,PromedioEval,ContadorFueraDeRango,UltimaEnRango
17.943505,19.887842,1,1.0
14.840764,20.682903,1,1.0
14.592630,19.201130,1,1.0
14.592630,19.642399,1,1.0
14.592630,20.307865,1,1.0
14.176613,20.154165,1,1.0
14.176613,19.813030,1,1.0
14.176613,20.858626,1,1.0
14.176613,20.104757,1,1.0
12.976728,19.970666,1,1.0
12.976728,19.440445,1,1.0
12.976728,19.789348,1,1.0
12.976728,19.475836,1,1.0
12.976728,19.384128,1,1.0
12.976728,19.686486,1,1.0
12.976728,19.504933,1,1.0
12.727027,19.465667,1,1.0
12.727027,19.465675,1,1.0
12.727027,20.356313,1,1.0
12.727027,20.267026,1,1.0
12.727027,19.738187,1,1.0
12.727027,19.897149,1,1.0
12.727027,19.193344,1,1.0
12.727027,19.902625,1,1.0
12.727027,19.780883,1,1.0
12.727027,19.440983,1,1.0
12.216681,19.533517,1,1.0
11.612933,18.888986,1,1.0
11.612933,18.659753,1,1.0
11.612933,18.549501,1,1.0
11.612933,18.423306,1,1.0
11.542016,17.948269,1,1.0
11.542016,17.969662,1,1.0
10.387381,17.477885,1,1.0
9.758448,16.672875,1,1.0
9.758448,17.129330,1,1.0
9.758448,17.594926,1,1.0
9.357242,17.563809,1,1.0
9.357242,16.666970,1,1.0
8.831738,17.682269,1,1.0
8.831738,16.393043,1,1.0
8.831738,18.457562,1,1.0
8.831738,18.279056,1,1.0
8.831738,17.808113,1,1.0
8.831738,18.507839,1,1.0
8.831738,17.350702,1,1.0
8.831738,18.187505,1,1.0
8.831738,17.693293,1,1.0
8.831738,16.630591,1,1.0
8.831738,17.607919,1,1.0
8.831738,16.882732,1,1.0
8.749153,16.434273,1,1.0
8.749153,16.541665,1,1.0
8.749153,16.009812,1,1.0
8.749153,15.964895,1,1.0
8.749153,15.696233,1,1.0
8.749153,15.867859,1,1.0
8.749153,15.596753,1,1.0
8.502015,15.506062,1,1.0
8.502015,15.046220,1,1.0
8.502015,14.665659,1,1.0
6.942607,14.258649,1,1.0
5.254448,13.529057,1,1.0
4.943925,13.129353,1,1.0
4.943925,12.539929,1,1.0
4.943925,12.723377,1,1.0
4.943925,12.229078,1,1.0
3.994251,12.329698,1,1.0
3.994251,11.541923,1,1.0
3.994251,12.500292,1,1.0
3.994251,11.565662,1,1.0
3.994251,11.403369,1,1.0
3.994251,11.561043,1,1.0
3.994251,11.303917,1,1.0
3.994251,10.295330,1,1.0
3.994251,10.534684,1,1.0
3.994251,10.448408,1,1.0
3.994251,10.557271,1,1.0
3.084041,9.899759,1,1.0
2.984939,9.547755,1,1.0
2.852396,9.233693,1,1.0
2.852396,9.471130,1,1.0
2.852396,8.119970,1,1.0
2.852396,9.252612,1,1.0
2.852396,8.293695,1,1.0
2.852396,8.662590,1,1.0
2.852396,8.775717,1,1.0
2.852396,8.361588,1,1.0
2.852396,8.299735,1,1.0
2.852396,8.017594,1,1.0
2.852396,7.240594,1,1.0
2.852396,7.358893,1,1.0
2.205703,7.464951,1,1.0
2.205703,6.592021,1,1.0
2.205703,7.256863,1,1.0
2.205703,7.345128,1,1.0
2.205703,7.423681,1,1.0
2.205703,7.536082,1,1.0
2.205703,7.286530,1,1.0
2.205703,7.968304,1,1.0
2.205703,7.660158,1,1.0
2.205703,7.786027,1,1.0
2.205703,7.499429,1,1.0
2.205703,7.011208,1,1.0
2.205703,6.469553,1,1.0
2.151550,6.492839,1,1.0
2.151550,6.379931,1,1.0
2.151550,7.722659,1,1.0
2.151550,7.134365,1,1.0
2.151550,6.883975,1,1.0
2.151550,7.709077,1,1.0
2.151550,6.465641,1,1.0
2.151550,7.268712,1,1.0
1.698764,7.256241,1,1.0
1.698764,6.714619,1,1.0
1.698764,6.995945,1,1.0
1.698764,5.843986,1,1.0
1.698764,6.537914,1,1.0
1.698764,5.528437,1,1.0
1.698764,5.456649,1,1.0
1.698764,5.177820,1,1.0
1.698764,5.204447,1,1.0
1.698764,4.632517,1,1.0
1.698764,4.824246,1,1.0
1.503365,4.531303,1,1.0
1.503365,4.378910,1,1.0
1.503365,4.580734,1,1.0
1.503365,4.161703,1,1.0
1.299775,4.082048,1,1.0
1.299775,4.182554,1,1.0
1.299775,4.208170,1,1.0
1.299775,3.971535,1,1.0
1.299775,3.988397,1,1.0
1.299775,3.689007,1,1.0
1.299775,3.943139,1,1.0
1.160932,3.909162,1,1.0
1.084150,3.978716,1,1.0
1.084150,3.990315,1,1.0
1.084150,3.997875,1,1.0
1.084150,3.945902,1,1.0
1.084150,3.588051,1,1.0
0.694578,3.657247,1,1.0
0.694578,3.303016,1,1.0
0.658672,3.404042,1,1.0
0.527803,3.259315,1,1.0
0.527803,2.995482,1,1.0
0.447851,3.018554,1,1.0
0.418491,2.767774,1,1.0
0.337881,2.876419,1,1.0
0.337881,2.530074,1,1.0
0.337881,2.441628,1,1.0
0.337881,2.631844,1,1.0
0.240638,2.508664,1,1.0
0.240638,2.252308,1,1.0
0.240638,2.454049,1,1.0
0.146795,2.050253,1,1.0
0.146795,2.098167,1,1.0
0.146795,2.334503,1,1.0
0.146795,2.287985,1,1.0
0.146795,2.373479,1,1.0
