MejorEval,PromedioEval,ContadorFueraDeRango,UltimaEnRango
644.735039,2319.144319,1,1.0
617.218547,15302.150733,1,1.0
206.377369,6291.325945,1,1.0
206.377369,11998.885247,1,1.0
206.377369,27251.217969,1,1.0
206.377369,17653.688382,1,1.0
206.377369,12820.806867,1,1.0
206.377369,28910.427298,1,1.0
206.377369,13174.139937,1,1.0
206.377369,20755.592963,1,1.0
206.377369,34820.331448,1,1.0
206.377369,125411.784602,1,1.0
206.377369,503632.762411,1,1.0
196.006815,23942.650141,1,1.0
174.197690,104501.074474,1,1.0
121.446557,362916.335460,1,1.0
121.446557,1097944.870457,1,1.0
109.306770,1243360.040286,1,1.0
83.131234,10939.898667,1,1.0
83.131234,127560.799430,1,1.0
83.131234,23566.271612,1,1.0
83.131234,5119.941692,1,1.0
83.131234,12186.106386,1,1.0
83.131234,5743.208157,1,1.0
83.131234,10966.428388,1,1.0
83.131234,6917.204936,1,1.0
83.131234,14563.775467,1,1.0
83.131234,22458.606111,1,1.0
83.131234,3722.101114,1,1.0
75.875969,9147.064345,1,1.0
75.875969,4340.662181,1,1.0
75.875969,13826.941863,1,1.0
75.875969,6864.954625,1,1.0
75.875969,19272.302433,1,1.0
75.875969,20738.027610,1,1.0
75.875969,26290.824622,1,1.0
75.875969,47480.125767,1,1.0
75.875969,8207.750880,1,1.0
74.830582,86614.079038,1,1.0
74.830582,115571.597385,1,1.0
74.830582,145616.818360,1,1.0
74.830582,166036.948457,1,1.0
74.830582,46139.942472,1,1.0
74.830582,226469.601642,1,1.0
74.830582,135147.823899,1,1.0
74.830582,55940.652217,1,1.0
74.830582,1598725.492296,1,1.0
74.830582,3696.391713,1,1.0
72.232263,548701.921880,1,1.0
72.232263,2015.113234,1,1.0
72.232263,295461.834860,1,1.0
72.232263,2466.132248,1,1.0
72.232263,67352.345963,1,1.0
72.232263,2277.367188,1,1.0
72.167141,32121.878505,1,1.0
72.167141,764.153373,1,1.0
72.167141,6896.529136,1,1.0
70.967079,2045.050275,1,1.0
70.967079,1440.042145,1,1.0
70.967079,1945.054762,1,1.0
70.967079,690.975111,1,1.0
70.967079,869.902031,1,1.0
70.967079,890.285231,1,1.0
69.390872,820.776264,1,1.0
69.390872,558.677518,1,1.0
69.390872,524.214048,1,1.0
69.390872,1866.007132,1,1.0
69.390872,1007.425326,1,1.0
69.390872,780.918598,1,1.0
69.390872,3487.567897,1,1.0
69.390872,343.567459,1,1.0
69.390872,1660.501574,1,1.0
69.390872,1628.480866,1,1.0
69.390872,541.019674,1,1.0
69.390872,417.256950,1,1.0
69.390872,707.224889,1,1.0
69.390872,269.516216,1,1.0
69.390872,544.381847,1,1.0
69.390872,249.540999,1,1.0
69.390872,1002.867980,1,1.0
69.390872,459.201797,1,1.0
69.390872,393.591826,1,1.0
69.390872,670.951030,1,1.0
69.390872,463.779283,1,1.0
69.390872,697.474480,1,1.0
69.390872,404.981097,1,1.0
68.888682,455.309320,1,1.0
68.888682,320.900519,1,1.0
68.888682,1200.710074,1,1.0
68.448622,7056.786727,1,1.0
67.126857,10375.967378,1,1.0
67.126857,762.017940,1,1.0
67.126857,5268.154850,1,1.0
67.126857,353.113627,1,1.0
67.126857,1608.852348,1,1.0
67.004892,2594.346644,1,1.0
66.672612,319.618286,1,1.0
66.672612,1514.955088,1,1.0
66.672612,5707.027091,1,1.0
64.298349,3438.745106,1,1.0
64.298349,20289.463244,1,1.0
64.298349,2496.812739,1,1.0
64.298349,36753.057908,1,1.0
64.298349,597.014482,1,1.0
64.298349,12404.465984,1,1.0
64.298349,1267.524999,1,1.0
64.298349,6695.221583,1,1.0
64.298349,104616.660773,1,1.0
64.298349,236.341531,1,1.0
64.283575,13846.113592,1,1.0
64.283575,735.976568,1,1.0
64.283575,13047.242823,1,1.0
63.707781,206.642000,1,1.0
63.707781,1235.381152,1,1.0
63.707781,267.122413,1,1.0
63.707781,1303.300545,1,1.0
63.707781,142.670335,1,1.0
63.707781,288.600497,1,1.0
63.707781,177.814472,1,1.0
63.707781,129.584417,1,1.0
63.707781,272.676298,1,1.0
63.544729,97.924868,1,1.0
63.544729,256.730389,1,1.0
63.544729,139.135462,1,1.0
63.544729,126.633925,1,1.0
63.544729,99.887707,1,1.0
63.544729,94.330913,1,1.0
63.544729,149.965771,1,1.0
63.544729,113.973689,1,1.0
63.544729,148.322281,1,1.0
63.544729,121.895370,1,1.0
62.912345,126.556148,1,1.0
62.912345,131.611221,1,1.0
62.912345,114.605166,1,1.0
62.277203,98.472847,1,1.0
62.277203,218.504640,1,1.0
62.277203,484.129765,1,1.0
61.642803,484.411819,1,1.0
61.642803,312.638645,1,1.0
61.642803,963.309393,1,1.0
61.642803,1048.932141,1,1.0
61.642803,198.530537,1,1.0
61.642803,580.153698,1,1.0
61.642803,250.267859,1,1.0
61.642803,214.168669,1,1.0
60.941267,118.168329,1,1.0
60.941267,395.934464,1,1.0
60.941267,1289.540262,1,1.0
60.941267,135.192707,1,1.0
58.719450,393.679174,1,1.0
58.719450,251.964988,1,1.0
58.719450,622.997302,1,1.0
58.719450,304.879119,1,1.0
58.719450,481.422508,1,1.0
58.719450,812.425940,1,1.0
58.719450,293.429232,1,1.0
58.719450,469.673223,1,1.0
58.719450,231.314303,1,1.0
56.338896,727.072671,1,1.0
55.820456,848.305397,1,1.0
55.820456,264.208106,1,1.0
53.987829,241.128407,1,1.0
53.144504,268.464812,1,1.0
51.351242,340.637538,1,1.0
46.600205,195.698805,1,1.0
43.322536,158.991288,1,1.0
38.365147,166.994752,1,1.0
37.617796,255.805727,1,1.0
36.289475,768.225156,1,1.0
36.289475,206.692989,1,1.0
36.289475,850.329482,1,1.0
36.289475,668.415067,1,1.0
36.289475,1619.589851,1,1.0
33.381820,1767.991893,1,1.0
33.381820,398.075088,1,1.0
33.381820,1057.285401,1,1.0
32.373502,244.515509,1,1.0
32.373502,806.125528,1,1.0
32.321192,299.850157,1,1.0
30.827234,363.118438,1,1.0
30.700264,312.683241,1,1.0
30.700264,915.252553,1,1.0
30.700264,577.673707,1,1.0
29.012930,333.493848,1,1.0
28.005667,273.518014,1,1.0
28.005667,306.223752,1,1.0
28.005667,335.647811,1,1.0
28.005667,350.079822,1,1.0
28.005667,614.383982,1,1.0
28.005667,503.029706,1,1.0
28.005667,666.704594,1,1.0
28.005667,3044.575602,1,1.0
28.005667,2962.031696,1,1.0
24.716927,5463.225601,1,1.0
24.716927,3287.200783,1,1.0
24.716927,1079.793072,1,1.0
24.611317,3853.749872,1,1.0
24.611317,1401.011918,1,1.0
24.611317,350.385133,1,1.0
24.611317,389.442938,1,1.0
24.611317,577.948158,1,1.0
24.611317,730.326974,1,1.0
24.611317,595.830687,1,1.0
24.611317,378.636011,1,1.0
24.611317,320.745094,1,1.0
24.611317,347.164766,1,1.0
24.611317,446.202117,1,1.0
24.611317,779.750415,1,1.0
24.611317,589.653200,1,1.0
22.570599,444.643914,1,1.0
22.570599,412.533241,1,1.0
20.354801,215.729808,1,1.0
17.928715,402.408975,1,1.0
17.928715,429.433803,1,1.0
17.928715,553.388925,1,1.0
17.565748,351.566587,1,1.0
17.565748,575.674995,1,1.0
17.565748,491.284829,1,1.0
17.565748,298.965619,1,1.0
17.565748,1038.376784,1,1.0
17.565748,982.079342,1,1.0
17.565748,1746.655280,1,1.0
17.565748,1142.879717,1,1.0
17.565748,717.047071,1,1.0
17.565748,1972.299402,1,1.0
17.565748,769.207615,1,1.0
17.565748,2156.753704,1,1.0
15.924006,538.586294,1,1.0
15.924006,1166.879862,1,1.0
15.924006,492.499785,1,1.0
15.924006,639.602936,1,1.0
15.924006,1801.705804,1,1.0
15.924006,1014.713350,1,1.0
15.924006,529.484310,1,1.0
15.924006,1021.260327,1,1.0
15.924006,927.510084,1,1.0
15.924006,469.852186,1,1.0
13.612726,1319.272104,1,1.0
13.612726,438.682935,1,1.0
13.612726,501.470387,1,1.0
13.612726,344.169150,1,1.0
13.612726,390.986387,1,1.0
13.612726,268.505793,1,1.0
13.612726,667.101801,1,1.0
13.612726,302.253033,1,1.0
13.379785,411.206373,1,1.0
13.379785,449.970366,1,1.0
13.379785,389.668882,1,1.0
11.840643,869.192949,1,1.0
9.197261,457.062896,1,1.0
7.437189,472.532613,1,1.0
7.437189,366.924083,1,1.0
7.437189,599.928778,1,1.0
7.437189,604.638895,1,1.0
7.437189,405.214058,1,1.0
7.437189,547.255480,1,1.0
7.437189,259.522979,1,1.0
7.437189,670.803231,1,1.0
7.437189,1120.283587,1,1.0
7.437189,430.844280,1,1.0
6.450912,903.560550,1,1.0
5.865794,742.983463,1,1.0
4.195180,678.480978,1,1.0
4.195180,596.285528,1,1.0
4.195180,562.904090,1,1.0
4.195180,704.477309,1,1.0
4.195180,764.269618,1,1.0
4.195180,1153.873574,1,1.0
4.195180,2614.308865,1,1.0
4.195180,497.412023,1,1.0
4.195180,5881.822437,1,1.0
3.406093,634.437871,1,1.0
3.215239,1440.874624,1,1.0
2.413247,3306.098887,1,1.0
2.413247,937.341427,1,1.0
2.152000,6726.197614,1,1.0
2.152000,302.038685,1,1.0
2.152000,3199.983080,1,1.0
2.152000,1302.203923,1,1.0
1.946571,361.788321,1,1.0
1.298932,1545.167135,1,1.0
1.298932,1921.543605,1,1.0
1.298932,6455.397114,1,1.0
1.298932,340.239981,1,1.0
1.298932,7533.584935,1,1.0
1.280547,375.465086,1,1.0
1.250751,2379.258383,1,1.0
1.250751,8886.470367,1,1.0
1.092071,7816.367712,1,1.0
0.927662,302.387590,1,1.0
0.927662,3115.571913,1,1.0
0.927662,3087.810543,1,1.0
0.782239,33908.651967,1,1.0
0.748688,26859.470471,1,1.0
0.686477,21749.586177,1,1.0
0.653784,107341.559313,1,1.0
0.653784,248.126992,1,1.0
0.653784,75318.562062,1,1.0
0.653784,19451.360865,1,1.0
0.653784,468.065944,1,1.0
0.653784,3453.246101,1,1.0
0.650514,1525.562314,1,1.0
0.472662,2249.525235,1,1.0
0.472662,5868.656685,1,1.0
0.472662,8852.217251,1,1.0
0.472662,21025.119224,1,1.0
0.472662,3893.907707,1,1.0
0.472662,13839.642404,1,1.0
0.472662,1787.326671,1,1.0
0.472662,40653.525701,1,1.0
0.472662,35485.702895,1,1.0
