MejorEval,PromedioEval,ContadorFueraDeRango,UltimaEnRango
446.364032,2337.815344,8,1.0
169.264492,9373.790466,8,1.0
169.264492,5201.694732,8,1.0
169.264492,34077.385551,8,1.0
169.264492,45050.076791,8,1.0
169.264492,13699.253370,8,1.0
140.692901,13256.820673,8,1.0
140.692901,22621.836426,8,1.0
140.692901,15514.763799,8,1.0
118.982339,22921.045966,8,1.0
118.657373,11708.393704,8,1.0
118.657373,11902.242017,8,1.0
118.657373,29166.158993,8,1.0
104.675638,16087.291324,8,1.0
102.702473,26073.044815,8,1.0
102.702473,12248.191166,8,1.0
102.702473,19235.161010,8,1.0
97.410276,41540.619523,8,1.0
97.410276,61322.998371,8,1.0
97.410276,60191.405557,8,1.0
71.375776,6562.302482,8,1.0
67.975202,22450.693957,8,1.0
67.975202,75630.668732,8,1.0
67.975202,123518.306763,8,1.0
67.975202,51944.703604,8,1.0
67.975202,58417.632940,8,1.0
67.975202,177430.288229,8,1.0
67.975202,54854.832151,8,1.0
67.975202,96015.543340,8,1.0
66.660953,107598.768258,8,1.0
57.854110,24775.158437,8,1.0
57.854110,88644.080131,8,1.0
57.854110,88324.508727,8,1.0
57.854110,52713.098928,8,1.0
57.854110,19043.048749,8,1.0
57.854110,26528.116402,8,1.0
57.854110,27938.418704,8,1.0
57.854110,23228.972941,8,1.0
52.522910,32309.970634,8,1.0
52.522910,67711.532393,8,1.0
52.522910,17376.226991,8,1.0
52.522910,19587.081812,8,1.0
49.071663,13972.882059,8,1.0
46.574730,9743.467736,8,1.0
37.279057,7567.032099,8,1.0
37.279057,11492.129412,8,1.0
37.279057,6734.155214,8,1.0
37.279057,12511.613217,8,1.0
34.332260,20102.579020,8,1.0
31.205448,41684.330634,8,1.0
31.205448,10672.692391,8,1.0
31.205448,70730.179359,8,1.0
29.866159,27304.025374,8,1.0
29.866159,43974.156881,8,1.0
29.866159,14712.315404,8,1.0
29.866159,13450.111994,8,1.0
29.866159,17069.742690,8,1.0
29.866159,31705.587883,8,1.0
29.866159,50243.778088,8,1.0
29.866159,2485.971087,8,1.0
20.464082,13889.049069,8,1.0
16.496656,2549.784609,8,1.0
15.097803,2700.846710,8,1.0
15.097803,796.105628,8,1.0
15.097803,1552.496975,8,1.0
15.097803,3836.497043,8,1.0
13.747030,10147.766285,8,1.0
13.747030,1320.164410,8,1.0
13.303050,8121.141486,8,1.0
13.303050,669.841333,8,1.0
13.303050,3539.527019,8,1.0
13.303050,914.461221,8,1.0
10.090831,1787.504541,8,1.0
10.090831,312.114581,8,1.0
8.993556,522.143703,8,1.0
8.467170,641.903785,8,1.0
8.345033,357.390091,8,1.0
7.139128,307.817534,8,1.0
7.114301,165.289175,8,1.0
7.114301,206.122359,8,1.0
7.114301,219.279429,8,1.0
7.114301,194.701721,8,1.0
7.114301,126.037147,8,1.0
7.114301,235.102690,8,1.0
7.090011,244.004004,8,1.0
6.946930,515.097425,8,1.0
6.946930,265.011486,8,1.0
6.946930,549.195995,8,1.0
6.915514,924.171463,8,1.0
6.676411,542.026183,8,1.0
6.557489,421.109094,8,1.0
6.348494,1064.057220,8,1.0
6.137520,30.651376,8,1.0
6.026344,624.456303,8,1.0
6.026344,38.470885,8,1.0
6.026344,357.858495,8,1.0
6.023127,852.785390,8,1.0
6.023127,34.726817,8,1.0
6.023127,202.702041,8,1.0
6.015513,144.440477,8,1.0
6.015513,124.952010,8,1.0
6.015513,184.448739,8,1.0
6.015513,466.282025,8,1.0
6.015513,55.973044,8,1.0
6.015513,63.713088,8,1.0
6.009340,49.212474,8,1.0
5.973772,41.615256,8,1.0
5.973772,18.501242,8,1.0
5.968894,52.338003,8,1.0
5.915572,297.249719,8,1.0
5.915572,23.747482,8,1.0
5.915572,93.343474,8,1.0
5.915572,13.032384,8,1.0
5.915572,59.647640,8,1.0
5.915572,18.068195,8,1.0
5.915572,22.010384,8,1.0
5.915572,11.091984,8,1.0
5.915572,40.705112,8,1.0
5.915572,13.964594,8,1.0
5.915572,11.766825,8,1.0
5.915572,12.871324,8,1.0
5.915572,15.546771,8,1.0
5.915572,12.321233,8,1.0
5.915572,10.383393,8,1.0
5.915572,10.283770,8,1.0
5.915572,12.809240,8,1.0
5.912009,10.109867,8,1.0
5.912009,10.775599,8,1.0
5.912009,8.116000,8,1.0
5.912009,14.151103,8,1.0
5.912009,16.497027,8,1.0
5.912009,16.646512,8,1.0
5.912009,8.319339,8,1.0
5.912009,12.472296,8,1.0
5.906001,9.681147,8,1.0
5.905480,16.077262,8,1.0
5.905480,8.669392,8,1.0
5.905480,13.367105,8,1.0
5.905480,7.204233,8,1.0
5.905480,10.315300,8,1.0
5.905480,7.091295,8,1.0
5.905480,8.369175,8,1.0
5.905480,7.951429,8,1.0
5.905480,7.241198,8,1.0
5.892830,6.820360,8,1.0
5.875068,6.844720,8,1.0
5.850479,7.448221,8,1.0
5.819099,6.779903,8,1.0
5.810312,6.919470,8,1.0
5.793759,6.722606,8,1.0
5.780597,6.467669,8,1.0
5.777413,6.638537,8,1.0
5.771395,6.974316,8,1.0
5.761561,6.272046,8,1.0
5.748256,6.833760,8,1.0
5.739321,6.271055,8,1.0
5.728400,6.808964,8,1.0
5.728400,6.145959,8,1.0
5.716177,6.361889,8,1.0
5.695623,6.155776,8,1.0
5.687517,6.273742,8,1.0
5.674529,6.186165,8,1.0
5.659535,6.117964,8,1.0
5.599309,6.090462,8,1.0
5.580193,6.361695,8,1.0
5.543743,6.113772,8,1.0
5.501818,6.367982,8,1.0
5.478043,6.297043,8,1.0
5.380396,6.398983,8,1.0
5.342020,6.542379,8,1.0
5.313718,7.112769,8,1.0
5.307310,6.659555,8,1.0
5.215960,6.999299,8,1.0
5.161441,6.956321,8,1.0
5.135530,7.216758,8,1.0
5.097318,8.289596,8,1.0
5.070722,9.580994,8,1.0
5.048641,9.979430,8,1.0
5.002767,9.939532,8,1.0
4.991199,11.156371,8,1.0
4.936774,14.707375,8,1.0
4.913346,11.662447,8,1.0
4.908949,17.018697,8,1.0
4.891617,13.903490,8,1.0
4.889006,34.122477,8,1.0
4.889006,13.209555,8,1.0
4.889006,14.971439,8,1.0
4.862185,15.879622,8,1.0
4.862185,19.739247,8,1.0
4.862185,16.941333,8,1.0
4.862185,17.444655,8,1.0
4.862185,16.738290,8,1.0
4.862185,17.027107,8,1.0
4.862185,14.397077,8,1.0
4.853900,18.102841,8,1.0
4.828918,15.582900,8,1.0
4.828918,21.787182,8,1.0
4.823668,17.756498,8,1.0
4.823668,15.408440,8,1.0
4.823668,15.055919,8,1.0
4.806694,16.525803,8,1.0
4.806694,15.312380,8,1.0
4.806694,15.360059,8,1.0
4.806694,15.900987,8,1.0
4.775627,14.402016,8,1.0
4.775627,16.956642,8,1.0
4.775627,17.121583,8,1.0
4.775627,25.109710,8,1.0
4.775627,14.205966,8,1.0
4.775627,15.132096,8,1.0
4.775627,20.096854,8,1.0
4.775627,15.224929,8,1.0
4.775627,13.746053,8,1.0
4.775627,18.717498,8,1.0
4.775627,19.047594,8,1.0
4.775627,18.494986,8,1.0
4.775627,17.823409,8,1.0
4.775627,16.088885,8,1.0
4.775627,21.922324,8,1.0
4.771593,28.673878,8,1.0
4.771593,17.554918,8,1.0
4.740446,15.490083,8,1.0
4.724667,23.751419,8,1.0
4.724546,18.146210,8,1.0
4.724546,22.473809,8,1.0
4.724546,17.060389,8,1.0
4.709258,16.023970,8,1.0
4.709258,24.077928,8,1.0
4.709258,15.027257,8,1.0
4.689998,20.681257,8,1.0
4.689998,16.815160,8,1.0
4.689998,24.080531,8,1.0
4.685824,27.029846,8,1.0
4.684300,33.470347,8,1.0
4.679483,90.633952,8,1.0
4.653593,18.464582,8,1.0
4.653593,69.332519,8,1.0
4.653593,20.879909,8,1.0
4.646961,26.269021,8,1.0
