# Semilla: 1729463085
MejorEval,PromedioEval,DiversidadPromedio,DiversidadMin,EntropíaGen
110.912355,166.329353,0.486376,0.302357,0.998248
108.550463,156.456962,0.483582,0.284143,0.996904
102.839515,154.035210,0.477508,0.273286,0.995408
102.839515,154.563502,0.476612,0.265214,0.994614
102.839515,151.893740,0.474806,0.245500,0.995134
102.839515,152.882558,0.472614,0.251500,0.994508
102.839515,151.020677,0.470394,0.270000,0.995001
102.839515,147.068811,0.469298,0.246714,0.994160
102.839515,146.249329,0.464173,0.232714,0.993459
95.177816,146.979600,0.464571,0.240357,0.993778
95.177816,145.041565,0.460116,0.230571,0.993423
93.906307,138.409937,0.461253,0.236357,0.993440
93.906307,139.581923,0.462155,0.206571,0.995298
93.906307,137.107064,0.461102,0.219357,0.992938
93.900929,135.035341,0.454696,0.210786,0.991324
93.900929,136.136716,0.447129,0.212357,0.990504
93.900929,135.129570,0.444902,0.209857,0.990347
93.900929,140.950220,0.445590,0.222214,0.990288
93.900929,139.386133,0.445431,0.219714,0.990992
93.900929,138.012272,0.451043,0.214500,0.990774
86.860001,135.313407,0.448745,0.225286,0.990827
86.860001,132.411602,0.443806,0.219786,0.990287
81.779425,130.823800,0.444447,0.218929,0.989721
77.221967,127.013883,0.442963,0.208000,0.990489
77.221967,129.609808,0.435882,0.216286,0.991144
72.375196,127.814860,0.425610,0.196071,0.991240
72.375196,120.643437,0.424229,0.181071,0.989555
72.375196,125.459163,0.416363,0.184786,0.989748
71.788044,118.105850,0.414884,0.191071,0.988458
71.506889,122.554313,0.410949,0.190429,0.989044
71.506889,115.240108,0.401816,0.194143,0.988207
71.506889,108.439932,0.390304,0.186214,0.985714
71.506889,105.568793,0.386302,0.182500,0.987365
71.506889,107.472316,0.384373,0.173357,0.986270
59.326438,99.725205,0.373596,0.172714,0.984842
59.326438,100.811845,0.374971,0.188357,0.985315
59.326438,96.706973,0.377698,0.177500,0.987676
51.366225,95.715892,0.370455,0.173643,0.987130
51.366225,94.232712,0.368231,0.181071,0.988029
51.366225,95.014621,0.364453,0.174214,0.987431
51.366225,89.123531,0.350790,0.176714,0.984142
51.366225,85.490504,0.342947,0.161857,0.983210
51.366225,78.269187,0.334190,0.165000,0.979819
51.366225,78.123262,0.319188,0.160786,0.976086
51.366225,72.715091,0.325702,0.160786,0.977264
51.366225,72.368508,0.323008,0.159714,0.977513
51.366225,70.553333,0.316557,0.149857,0.977825
50.166020,66.925332,0.306694,0.153571,0.975855
47.797206,65.116554,0.306333,0.152786,0.975016
47.797206,68.821481,0.305661,0.150714,0.974897
37.305956,63.971540,0.296876,0.137071,0.974948
37.305956,61.276056,0.287904,0.140643,0.974722
37.305956,61.944825,0.287641,0.135500,0.973620
37.305956,63.208684,0.285749,0.128286,0.972401
37.305956,57.941186,0.278433,0.128786,0.969685
37.305956,59.735978,0.274863,0.128571,0.968009
37.305956,59.052928,0.272071,0.130571,0.968375
37.305956,58.684996,0.271871,0.126571,0.969950
37.305956,56.263068,0.267990,0.121643,0.969436
37.305956,57.287874,0.272500,0.131500,0.969638
37.305956,54.162990,0.270327,0.128786,0.969129
