MejorEval,PromedioEval
114.891270,174.687580
114.891270,169.465477
114.891270,162.250032
114.891270,163.241999
109.766526,154.927212
109.766526,156.487810
109.766526,153.034175
102.775208,154.320018
102.775208,152.184266
92.540227,150.269328
92.540227,147.329822
92.540227,150.054701
92.540227,148.375624
92.540227,148.661686
92.540227,145.966763
67.027885,140.362541
67.027885,145.452843
67.027885,142.579087
67.027885,146.489502
67.027885,144.725752
67.027885,142.795734
67.027885,145.168621
67.027885,138.729308
67.027885,136.132114
67.027885,142.782907
67.027885,141.839897
67.027885,133.373144
67.027885,132.893793
67.027885,137.770759
67.027885,136.404493
67.027885,135.461053
67.027885,135.234535
67.027885,128.375563
67.027885,134.751434
67.027885,127.887264
67.027885,129.491357
67.027885,130.234726
67.027885,129.500575
67.027885,128.228824
67.027885,121.281399
67.027885,121.220290
67.027885,115.186861
67.027885,119.929655
58.942811,118.839789
58.942811,115.503573
58.942811,111.707292
58.942811,110.602070
58.942811,101.970511
58.942811,103.075114
53.922760,88.153056
53.922760,89.973404
53.922760,85.944740
52.645810,85.322302
48.899335,77.583624
48.899335,79.276400
48.899335,73.644232
48.401572,76.645756
48.401572,73.116550
45.155495,72.118463
41.901623,65.267527
41.901623,61.158211
40.589657,60.498259
40.589657,57.813839
39.978856,55.463071
39.978856,55.851370
39.978856,53.783230
39.978856,55.866716
39.978856,53.531139
39.830029,52.140424
39.453781,50.486787
39.438764,51.173922
37.486025,49.160057
37.486025,48.521371
37.486025,48.475424
37.486025,48.577348
37.486025,48.539678
36.707578,47.186748
36.707578,49.082592
36.707578,46.053418
36.057285,46.304202
36.057285,46.131053
36.057285,48.017062
36.057285,45.793809
36.057285,48.513930
36.057285,44.522509
28.504409,43.665670
28.504409,41.506036
28.504409,41.609613
28.504409,41.046624
28.504409,43.103885
28.504409,41.342664
28.250943,38.663481
28.049516,38.969001
25.007962,38.788203
25.007962,38.876840
25.007962,39.134220
24.420177,39.705904
24.420177,38.453232
24.420177,36.892537
24.328844,36.060667
20.486665,32.206168
20.486665,31.816804
19.922506,30.560166
19.922506,28.419217
19.922506,27.499685
19.922506,28.066526
19.660593,27.289884
19.660593,24.554818
19.660593,24.748512
19.648444,26.329391
19.357016,26.798554
19.219177,24.791977
17.593194,24.157632
17.593194,23.275712
17.228903,23.880024
17.228903,24.327929
17.228903,24.287902
17.228903,24.169379
17.228903,24.585639
17.228903,25.588424
17.228903,26.775303
17.106131,24.114728
15.311218,24.008078
15.311218,22.345292
15.311218,23.959567
15.189257,21.251820
15.013070,23.102567
14.733005,22.666106
14.733005,21.485592
14.733005,22.658319
14.733005,21.735988
14.647334,20.182938
14.647334,20.196364
14.647334,19.867803
14.647334,19.654334
14.528952,18.468261
14.528952,20.044452
14.473751,20.829218
14.473751,21.194549
14.371851,18.591764
14.371851,20.036951
14.371851,18.740822
14.368258,21.419707
14.367440,25.475301
14.367440,23.616194
14.367440,22.503166
14.231921,21.886730
14.200896,21.188526
14.158552,20.981722
14.127478,21.720383
14.127478,19.009145
13.862695,17.978833
13.862695,17.286528
13.862695,17.750355
13.794165,16.373475
13.794165,19.571495
13.794165,19.811119
13.794165,19.816330
13.794165,19.315501
13.793945,17.424931
13.793945,18.464689
13.793945,18.603705
13.763800,18.647024
13.698481,18.417706
13.698481,18.835482
13.698481,17.704232
13.689912,18.862862
13.619886,20.776254
13.619886,20.968312
13.188341,19.513603
13.188341,21.362267
13.188341,20.963040
13.188341,20.615791
13.188341,19.307771
12.995512,19.852921
12.995512,18.073522
12.995512,18.278230
12.995512,18.649237
12.995512,18.866723
12.931122,20.755027
12.931122,21.296911
12.931122,21.513429
12.931122,19.321109
12.931122,18.501208
12.931122,19.927983
12.931122,20.586512
12.931122,18.137143
12.931122,19.783780
12.868079,17.797035
12.868079,20.373651
12.868079,21.092380
12.868079,18.691788
12.868079,20.867297
12.868079,20.337399
12.692257,20.805420
12.692257,22.047383
12.692257,21.506470
12.692257,22.110199
12.692257,20.793423
12.544383,19.310154
12.451783,20.523781
12.451783,22.313472
12.451783,22.750749
12.451783,21.756252
12.451783,20.283017
12.451783,21.463413
12.451783,19.319340
12.451783,18.201057
12.451783,18.469318
12.451783,18.753567
12.437501,18.164427
12.437501,17.720707
12.437501,18.056760
12.437501,19.934990
12.437501,18.856783
12.437501,20.094297
12.437501,19.508041
12.387842,18.763672
12.387842,17.171635
12.346130,18.885202
12.346130,17.428107
12.346130,16.604830
12.341357,16.392624
12.341357,16.234061
12.341357,16.613582
12.341357,17.015074
12.341357,19.070622
12.341357,20.222597
12.341357,15.930311
12.341357,15.358904
12.341357,17.567239
12.341357,19.524805
12.341357,19.121770
12.341357,17.305556
12.341357,16.896373
12.338082,15.777625
12.338082,19.606482
12.338082,15.383593
12.335552,15.798033
12.335552,16.096107
12.335552,15.310861
12.267021,16.249674
12.267021,15.997058
12.267021,17.210756
12.267021,15.533461
12.267021,14.382831
12.267021,17.203414
12.266171,17.720960
12.266171,15.974390
12.266171,18.011615
12.266171,15.366577
12.266171,15.457352
12.266171,16.941007
12.259439,17.992664
12.259439,17.809254
12.259439,16.701745
12.233759,15.709337
12.233759,16.645448
12.233759,17.587445
12.233759,18.659365
12.233759,16.979135
12.219153,18.602480
12.219153,17.788895
12.219153,17.094921
12.219153,17.086448
12.219153,17.744844
12.219153,15.977805
12.219153,15.079429
12.213234,17.661862
12.213234,16.548661
12.211937,15.935251
12.211937,16.890458
12.201425,17.969405
11.286454,16.972248
11.286454,17.220224
11.286454,20.571711
11.286454,16.775190
11.286454,15.750125
11.286454,17.048800
11.286454,16.600393
11.286454,17.976660
11.286454,18.654106
11.286454,22.151186
11.286454,21.294089
11.286454,19.941635
11.286454,17.083850
11.286454,19.129382
11.286454,16.533138
11.286454,16.954951
11.286454,19.433280
11.286454,18.067296
11.286454,18.383553
11.286454,17.866658
11.286454,20.866489
11.286454,18.803900
11.278726,19.574204
11.278726,17.686468
11.278726,18.280810
11.253047,17.650664
11.253047,19.057585
11.253047,20.035912
11.253047,18.446813
11.220055,18.985039
11.220055,20.381831
11.220055,18.132080
11.220055,21.272223
11.220055,19.716054
11.220055,19.910331
11.220055,19.362375
