# Semilla: 1729462983
MejorEval,PromedioEval,DiversidadPromedio,DiversidadMin,EntropíaGen
106.438516,176.829326,0.484641,0.341929,0.997645
96.597157,183.623925,0.480198,0.328929,0.997665
96.597157,182.328807,0.475390,0.324143,0.997526
96.597157,181.871655,0.467582,0.311643,0.995495
94.449624,185.553545,0.461714,0.321071,0.995271
94.449624,181.532543,0.457869,0.307929,0.995730
94.449624,189.038557,0.454712,0.298643,0.995334
91.563436,183.040755,0.449206,0.285786,0.995413
87.080826,181.874091,0.444449,0.294786,0.995232
87.080826,172.898830,0.444467,0.295071,0.995042
87.080826,184.352726,0.443335,0.295714,0.995912
87.080826,176.142589,0.438806,0.298286,0.994739
87.080826,179.854411,0.435343,0.284643,0.996720
87.080826,183.161239,0.435859,0.297643,0.997847
87.080826,182.783788,0.430420,0.286929,0.997633
87.080826,178.395824,0.426376,0.288571,0.995679
87.080826,183.062065,0.424420,0.282857,0.994318
87.080826,180.750033,0.419843,0.284643,0.993826
87.080826,181.933488,0.423471,0.269357,0.993682
87.080826,188.219614,0.418633,0.271214,0.991731
87.080826,191.954585,0.420927,0.277429,0.990711
87.080826,188.427050,0.423578,0.279500,0.992878
87.080826,185.618478,0.421016,0.264286,0.987701
87.080826,185.830034,0.420653,0.273929,0.987705
87.080826,185.148605,0.415276,0.265929,0.985471
87.080826,180.888724,0.414016,0.267571,0.985192
87.080826,177.236220,0.414073,0.275714,0.984295
87.080826,181.543018,0.415247,0.282500,0.985374
87.080826,186.396893,0.416324,0.267786,0.984737
87.080826,188.175947,0.412149,0.271357,0.984772
87.080826,188.329674,0.411816,0.273071,0.984392
78.817865,185.581437,0.413827,0.269000,0.987346
78.817865,181.153399,0.412388,0.272000,0.986696
78.817865,196.838775,0.400363,0.256000,0.983339
78.817865,188.103810,0.400000,0.258857,0.984135
78.817865,193.015689,0.403173,0.266286,0.985036
78.817865,186.420867,0.396420,0.253571,0.984715
78.817865,193.707611,0.394973,0.248714,0.982545
78.817865,199.886693,0.397690,0.253071,0.985104
78.817865,194.622923,0.387584,0.249500,0.984363
78.817865,194.881270,0.387743,0.255857,0.983934
78.817865,185.239698,0.381118,0.240929,0.978098
78.817865,181.336281,0.380345,0.237714,0.979271
78.817865,190.237947,0.380639,0.229429,0.981047
78.817865,186.876393,0.378555,0.244071,0.978550
77.109801,190.666252,0.377027,0.244286,0.979799
77.109801,188.156441,0.378418,0.231643,0.979632
65.330852,191.490773,0.374512,0.236000,0.979600
65.330852,200.344456,0.371984,0.230714,0.978349
65.330852,189.585204,0.374080,0.228429,0.979003
65.178120,189.567665,0.366076,0.226643,0.981227
65.178120,195.583490,0.370043,0.232786,0.981190
65.178120,193.485395,0.363243,0.224929,0.983015
65.178120,190.166807,0.362435,0.236214,0.985174
65.178120,182.166556,0.366090,0.234429,0.983797
65.178120,183.361632,0.359143,0.218929,0.982811
65.178120,179.922530,0.359449,0.222643,0.983119
64.508484,166.677008,0.351047,0.221643,0.983223
