# Semilla: 1729463162
MejorEval,PromedioEval,DiversidadPromedio,DiversidadMin,EntropíaGen
124.757466,171.020985,0.486763,0.325500,0.998349
90.174836,166.016062,0.484882,0.295571,0.998232
84.729612,158.938707,0.480904,0.270571,0.997833
84.729612,159.184142,0.473698,0.273857,0.998380
84.729612,161.192050,0.471031,0.267714,0.997059
84.729612,152.862418,0.466935,0.272143,0.997015
84.729612,154.463787,0.466410,0.265857,0.995820
84.729612,146.711367,0.458871,0.244643,0.996001
84.729612,147.258845,0.457976,0.249143,0.995715
84.729612,144.687057,0.448035,0.213000,0.996163
84.729612,148.019775,0.452329,0.235143,0.993849
81.264876,142.492842,0.451969,0.228071,0.993073
81.264876,145.682308,0.455406,0.235929,0.992992
81.264876,142.460183,0.449953,0.221357,0.993726
81.264876,139.696690,0.448086,0.236143,0.993802
81.264876,138.487473,0.446765,0.228929,0.993492
81.264876,138.089768,0.438343,0.203000,0.993243
81.264876,133.342037,0.433088,0.205357,0.992690
81.264876,137.901354,0.431512,0.213786,0.992056
81.264876,132.983318,0.421057,0.192000,0.990239
81.264876,126.630637,0.413822,0.190500,0.990702
81.264876,125.167014,0.404906,0.196714,0.986665
66.288367,120.754304,0.390584,0.199500,0.983482
64.982395,118.628661,0.394865,0.192571,0.985011
64.982395,113.081519,0.388304,0.183286,0.985538
64.690845,113.919420,0.389449,0.187286,0.986145
64.690845,113.801278,0.371794,0.187429,0.983171
64.690845,112.265783,0.369286,0.192357,0.984096
64.690845,104.848440,0.362618,0.177143,0.982875
64.690845,105.568037,0.350292,0.170571,0.980815
64.690845,99.441764,0.345704,0.160714,0.982370
61.355151,94.563175,0.324747,0.153143,0.977433
43.785052,84.535143,0.302916,0.149643,0.972295
43.785052,82.086018,0.295351,0.140286,0.972111
43.785052,77.949142,0.285810,0.137571,0.972878
43.785052,73.222931,0.278559,0.135429,0.970393
43.785052,70.888841,0.272282,0.134357,0.974054
43.785052,65.391482,0.270337,0.131929,0.976120
43.785052,64.737549,0.273265,0.132857,0.975989
43.785052,60.638350,0.276671,0.130714,0.977219
41.352310,60.918042,0.271892,0.133286,0.977269
41.352310,56.402449,0.264855,0.129286,0.977280
41.352310,56.291410,0.264655,0.126786,0.976845
39.130602,53.265915,0.256616,0.109143,0.974247
39.130602,54.508611,0.253478,0.122143,0.978468
36.070214,53.120594,0.248108,0.117214,0.980685
35.592407,51.947664,0.255588,0.117929,0.980144
35.592407,50.988609,0.257598,0.111071,0.980200
35.592407,50.317792,0.263200,0.120571,0.979866
