MejorEval,PromedioEval
93.060001,177.383346
93.060001,172.708042
93.060001,180.253619
93.060001,182.743105
88.404661,184.153443
88.404661,186.070939
88.404661,188.695844
88.404661,187.509104
88.404661,181.516819
88.404661,189.850876
88.404661,186.680270
88.404661,197.385689
88.404661,185.483471
88.404661,188.227158
88.404661,185.523190
88.404661,188.429403
83.651656,193.632570
83.651656,196.352116
83.651656,193.579859
83.651656,195.473395
83.651656,192.174440
83.651656,187.228727
83.651656,191.255858
83.651656,191.198579
83.651656,179.648772
83.651656,186.658376
83.651656,184.007860
83.651656,182.251028
83.651656,183.437927
82.283081,183.952206
82.283081,175.771292
82.283081,175.265059
82.283081,177.092839
82.283081,164.411578
82.283081,159.682970
81.262478,159.266806
81.262478,155.543738
81.098278,160.401462
81.098278,161.741835
81.098278,162.235726
81.098278,159.127952
81.098278,161.979736
76.038187,157.294562
65.755616,155.831876
65.755616,160.881903
65.755616,161.616460
65.755616,168.005307
65.755616,172.507442
65.755616,173.775963
65.755616,171.655295
65.755616,170.719720
65.755616,173.112255
65.755616,170.347197
65.755616,171.266597
65.755616,161.779898
65.755616,159.532986
65.755616,162.670371
65.755616,159.007418
65.755616,161.008360
65.755616,164.410912
65.755616,155.941014
65.755616,154.307709
65.755616,163.314896
65.755616,165.831214
65.755616,163.043641
65.755616,156.939933
65.755616,157.879330
65.755616,164.148166
65.755616,160.035931
65.755616,164.778903
65.755616,166.413622
65.755616,156.203075
65.755616,154.973728
65.755616,157.916460
65.755616,156.418643
60.349624,154.272157
60.349624,166.739646
60.349624,163.146700
60.349624,160.746252
60.349624,163.233531
60.349624,169.517260
60.349624,164.971847
60.349624,165.518321
60.349624,171.687863
60.349624,169.295863
60.349624,169.217955
60.349624,165.948418
60.349624,159.894695
60.349624,166.763438
60.349624,165.827080
60.349624,159.031006
60.349624,157.219007
60.349624,153.577018
60.349624,154.136646
60.349624,161.458927
60.349624,157.575858
60.349624,162.159430
60.349624,155.296702
60.349624,161.289689
60.349624,160.506996
60.349624,162.429775
60.349624,160.878046
60.349624,163.189303
60.349624,157.128134
60.349624,161.064923
60.349624,149.204864
60.349624,159.429037
60.349624,158.619066
60.349624,160.176068
60.349624,164.058264
60.349624,170.389394
60.349624,168.437254
60.349624,163.933413
60.349624,165.394369
60.349624,159.472515
60.349624,162.183852
60.349624,151.873097
60.349624,157.253547
60.349624,155.569064
60.349624,152.980345
60.349624,159.387141
60.349624,156.903177
53.993610,153.064629
53.993610,157.539885
53.993610,163.940884
53.993610,164.794557
53.993610,165.150888
53.993610,156.962595
53.993610,163.535281
53.993610,160.771913
53.993610,161.697870
53.993610,163.499521
53.993610,164.491088
53.993610,157.680337
52.749633,157.116517
52.749633,155.082921
52.749633,151.157693
52.749633,148.835536
52.749633,142.083379
52.749633,141.417931
52.749633,142.958449
52.749633,141.098607
52.349745,143.710498
52.349745,139.882503
52.349745,140.585380
52.349745,133.614663
52.349745,133.313998
52.349745,131.015665
52.349745,133.752842
52.349745,137.319280
52.349745,139.388709
52.349745,141.301584
52.349745,132.114720
52.349745,125.517543
52.349745,122.432331
