# Semilla: 1729463029
MejorEval,PromedioEval,DiversidadPromedio,DiversidadMin,EntropíaGen
87.558470,184.291277,0.485465,0.336429,0.997354
122.825897,193.410282,0.480863,0.332143,0.995737
111.935033,189.724678,0.478849,0.322071,0.995351
120.930697,182.765408,0.471908,0.325214,0.995004
146.110828,189.990675,0.464627,0.319857,0.993210
130.151233,184.363382,0.460243,0.304143,0.992955
106.706606,181.618847,0.455755,0.307929,0.993230
118.116894,177.650333,0.447643,0.284929,0.993433
107.218486,187.867952,0.440586,0.299214,0.990889
97.103157,182.078495,0.435302,0.286929,0.989088
132.843017,185.429663,0.429898,0.293786,0.990507
120.742774,184.505962,0.425024,0.280857,0.989665
104.980855,177.919147,0.427492,0.283571,0.988303
117.901884,178.818225,0.426265,0.276143,0.985454
103.664425,183.243850,0.421610,0.277000,0.984479
118.036455,178.710209,0.415716,0.276500,0.982931
99.074448,180.791074,0.413445,0.271571,0.983392
88.786142,179.523387,0.408404,0.275000,0.982549
111.946703,181.645533,0.402573,0.258357,0.980300
122.154264,177.134859,0.403453,0.268143,0.979974
137.578903,181.948990,0.397671,0.260000,0.977881
126.418181,178.637305,0.388580,0.259786,0.976371
107.414997,181.564314,0.386412,0.249357,0.975886
121.356692,184.198087,0.388722,0.253786,0.976184
115.383687,181.881205,0.386633,0.255500,0.977312
116.545544,189.188779,0.389088,0.251714,0.977050
106.312866,182.512205,0.389680,0.255357,0.978129
125.526205,186.025983,0.388816,0.254429,0.977123
117.003227,182.756572,0.387455,0.239214,0.979395
109.498631,182.635321,0.390457,0.255429,0.980791
132.073034,186.260195,0.390431,0.254857,0.980423
118.595210,185.667466,0.387161,0.248857,0.978649
124.177977,179.000883,0.384561,0.245143,0.982036
120.883347,182.076663,0.386745,0.248500,0.983857
118.389321,182.148928,0.389596,0.245643,0.982060
110.199370,183.225825,0.386169,0.256214,0.980973
120.254577,179.231960,0.383922,0.252357,0.982395
99.153104,180.895217,0.381047,0.243857,0.980963
122.737725,183.952887,0.377998,0.250786,0.978924
117.867164,179.287662,0.383963,0.248357,0.979202
128.747681,182.328849,0.377967,0.238929,0.977112
126.715796,183.545929,0.373380,0.248214,0.978732
109.970475,188.132990,0.369871,0.246571,0.979142
119.700172,186.249057,0.368545,0.230786,0.975549
111.265038,174.881413,0.370202,0.237714,0.975404
105.103854,175.928868,0.367678,0.232857,0.970236
104.589372,175.066907,0.362424,0.224500,0.969893
116.075993,182.355953,0.360388,0.227643,0.972228
128.584012,183.752622,0.359241,0.238071,0.973482
110.005270,185.037780,0.361804,0.232786,0.976224
109.874058,186.861948,0.366361,0.240286,0.976253
107.188896,185.926279,0.367067,0.231214,0.975267
130.882055,175.533822,0.364476,0.230571,0.972450
117.830298,179.542184,0.369241,0.235714,0.973724
110.038250,182.897834,0.368398,0.239286,0.975208
112.270231,181.303887,0.368580,0.235286,0.974504
