MejorEval,SolActiva
185.437966,186.826555
182.295147,182.295147
182.295147,182.298462
182.295147,197.947674
182.295147,197.947299
182.295147,198.292395
182.295147,198.808540
182.295147,196.129948
182.295147,196.140495
182.295147,196.140760
182.295147,222.307560
182.295147,222.344889
182.295147,222.344676
182.295147,208.498696
182.295147,206.809085
182.295147,205.029013
182.295147,204.512869
182.295147,196.719547
182.295147,196.719547
182.295147,196.718754
182.295147,196.709474
182.295147,196.718754
182.295147,192.140870
182.295147,192.140340
182.295147,193.256179
182.295147,193.255200
182.295147,193.257158
182.295147,193.308722
182.295147,193.320273
178.617432,178.617432
178.617432,178.618225
178.531646,178.531646
178.531646,197.756146
178.531646,197.909040
178.531646,197.908843
178.531646,197.908449
178.531646,197.752782
178.531646,197.759130
178.531646,206.800595
178.531646,231.672005
178.531646,230.214986
178.531646,248.653590
178.531646,248.652867
178.531646,248.651289
178.531646,248.713896
178.531646,234.305401
178.531646,234.739155
178.531646,234.760797
178.531646,234.760502
178.531646,234.991310
178.531646,234.969668
178.531646,228.004902
178.531646,227.991495
178.531646,227.992476
178.531646,227.992040
178.531646,228.005447
178.531646,240.021502
178.531646,240.021084
178.531646,240.107663
178.531646,240.021084
178.531646,260.316863
178.531646,260.319291
178.531646,260.314566
178.531646,235.693136
178.531646,235.689973
178.531646,251.552980
178.531646,251.548124
178.531646,253.829363
178.531646,253.833318
178.531646,253.959929
178.531646,253.960565
178.531646,253.969506
178.531646,253.979218
178.531646,253.974909
178.531646,266.406558
178.531646,266.406580
178.531646,273.366161
178.531646,273.364941
178.531646,273.135556
178.531646,240.038915
178.531646,240.043138
178.531646,240.202711
178.531646,240.050125
178.531646,240.054598
178.531646,240.037744
178.531646,220.931747
178.531646,220.935904
178.531646,214.312218
178.531646,214.303733
178.531646,214.337605
178.531646,214.375852
178.531646,210.694167
178.531646,210.676547
178.531646,210.674402
178.531646,214.356086
178.531646,214.356097
178.531646,214.355727
178.531646,221.044337
178.531646,221.041380
178.531646,221.238097
178.531646,221.239137
178.531646,221.384200
178.531646,222.425780
178.531646,222.425196
178.531646,222.407312
178.531646,222.473973
178.531646,221.432393
178.531646,220.408449
178.531646,220.299172
178.531646,218.767958
178.531646,238.962435
178.531646,238.958028
178.531646,235.372716
178.531646,236.361761
178.531646,234.468213
178.531646,234.476303
178.531646,238.550048
178.531646,230.460638
178.531646,230.460638
178.531646,223.868161
178.531646,226.615097
178.531646,230.200408
178.531646,231.451661
178.531646,221.452583
178.531646,217.867271
178.531646,212.794176
178.531646,205.167590
178.531646,205.367663
178.531646,205.056152
178.531646,201.217965
178.531646,200.627804
178.531646,200.628961
178.531646,200.628349
178.531646,200.652213
178.531646,196.092637
178.531646,196.042777
178.531646,196.054749
178.531646,196.054738
178.531646,190.472815
178.531646,190.473227
178.531646,190.472648
178.531646,190.470794
178.531646,190.478209
178.531646,189.010745
178.531646,189.012396
178.531646,195.947909
178.531646,182.198409
178.531646,182.159208
178.531646,206.127986
178.531646,210.651726
178.531646,207.907765
178.531646,207.908991
178.531646,207.863472
178.531646,207.879520
178.531646,207.846225
178.531646,207.823674
178.531646,221.644844
178.531646,221.964130
178.531646,222.095279
178.531646,222.095630
178.531646,222.095382
178.531646,222.073112
178.531646,222.071614
178.531646,221.915805
178.531646,218.003218
178.531646,218.002722
178.531646,218.011364
178.531646,218.011364
178.531646,217.966829
178.531646,218.151129
178.531646,202.992194
178.531646,211.856590
178.531646,214.696441
178.531646,214.713717
178.531646,214.723934
178.531646,214.713939
178.531646,214.354237
178.531646,217.900837
178.531646,213.908051
178.531646,213.907985
178.531646,205.043589
178.531646,190.425472
178.531646,190.420135
178.531646,190.413006
178.531646,190.429658
178.531646,190.477795
178.531646,190.483841
178.531646,190.239051
178.531646,190.238673
178.531646,190.167941
178.531646,191.187427
178.531646,206.338490
178.531646,206.382278
178.531646,206.362585
178.531646,206.363341
178.531646,209.138753
178.531646,209.139126
178.531646,218.214175
178.531646,212.565996
178.531646,212.567845
178.531646,212.567657
178.531646,212.538017
178.531646,196.878608
178.531646,196.959267
178.531646,196.969262
178.531646,196.998902
178.531646,196.992855
178.531646,185.531672
178.531646,194.576539
178.531646,179.494754
169.690660,169.690660
169.690660,169.691327
169.690660,169.691304
