MejorEval,PromedioEval,ContadorFueraDeRango,UltimaEnRango
61.503411,174.192668,15,1.0
39.147543,305.728096,15,1.0
17.982960,161.899133,15,1.0
17.982960,235.438857,15,1.0
17.982960,437.524869,15,1.0
17.982960,590.665089,15,1.0
17.982960,431.090436,15,1.0
17.982960,513.358980,15,1.0
17.982960,802.793513,15,1.0
17.982960,436.930659,15,1.0
17.982960,855.141568,15,1.0
17.982960,736.920885,15,1.0
17.982960,472.296025,15,1.0
17.982960,602.269373,15,1.0
17.982960,541.983792,15,1.0
17.982960,567.780051,15,1.0
17.982960,690.927799,15,1.0
17.982960,483.760752,15,1.0
17.982960,426.928702,15,1.0
12.754998,561.512544,15,1.0
12.754998,898.609710,15,1.0
12.754998,600.153102,15,1.0
12.754998,955.729140,15,1.0
12.754998,641.543672,15,1.0
12.754998,1502.757839,15,1.0
12.754998,645.220386,15,1.0
12.754998,1675.023371,15,1.0
12.754998,1701.130257,15,1.0
12.754998,1422.968294,15,1.0
12.754998,2495.102692,15,1.0
12.754998,957.875919,15,1.0
12.754998,2507.902171,15,1.0
12.754998,2249.376942,15,1.0
12.754998,1971.008025,15,1.0
12.754998,2915.807846,15,1.0
12.754998,1361.965814,15,1.0
9.998179,2072.309891,15,1.0
9.000645,1172.767527,15,1.0
9.000645,1882.969343,15,1.0
9.000645,957.004920,15,1.0
9.000645,1288.849414,15,1.0
7.711948,611.342088,15,1.0
7.711948,698.785488,15,1.0
7.711948,395.177098,15,1.0
7.711948,414.620017,15,1.0
7.711948,364.470482,15,1.0
7.711948,323.534936,15,1.0
7.711948,190.454602,15,1.0
7.096878,207.377475,15,1.0
7.096878,180.789208,15,1.0
7.096878,211.614243,15,1.0
4.952205,200.055998,15,1.0
3.622103,247.141251,15,1.0
3.622103,115.837863,15,1.0
3.622103,226.546725,15,1.0
3.622103,101.229338,15,1.0
3.622103,117.983722,15,1.0
3.622103,80.715565,15,1.0
3.622103,81.106469,15,1.0
3.622103,70.747921,15,1.0
3.622103,73.801441,15,1.0
3.622103,61.333600,15,1.0
3.622103,36.815714,15,1.0
3.622103,48.858007,15,1.0
2.885517,50.886621,15,1.0
2.451104,41.106560,15,1.0
2.192335,43.328148,15,1.0
1.808544,46.856956,15,1.0
1.808544,25.565906,15,1.0
1.808544,40.400896,15,1.0
1.777319,38.437558,15,1.0
1.685035,26.596865,15,1.0
1.685035,43.209712,15,1.0
1.685035,19.376020,15,1.0
1.685035,30.940584,15,1.0
