MejorEval,PromedioEval,ContadorFueraDeRango,UltimaEnRango
89.569649,174.298502,4,1.0
78.190348,349.483333,4,1.0
53.251849,194.752866,4,1.0
53.251849,198.096232,4,1.0
35.010618,277.301494,4,1.0
35.010618,213.406727,4,1.0
35.010618,353.338532,4,1.0
35.010618,371.124761,4,1.0
35.010618,260.486554,4,1.0
35.010618,444.633102,4,1.0
35.010618,291.353519,4,1.0
35.010618,368.363047,4,1.0
35.010618,377.109439,4,1.0
34.161647,269.582803,4,1.0
34.161647,295.418099,4,1.0
34.161647,353.150686,4,1.0
34.161647,278.318328,4,1.0
34.161647,344.280374,4,1.0
34.161647,384.956347,4,1.0
34.161647,280.003190,4,1.0
26.032852,381.850212,4,1.0
26.032852,350.892950,4,1.0
26.032852,343.001063,4,1.0
26.032852,451.993298,4,1.0
26.032852,423.359565,4,1.0
26.032852,321.101476,4,1.0
26.032852,528.952235,4,1.0
26.032852,440.214191,4,1.0
26.032852,464.141227,4,1.0
26.032852,517.051176,4,1.0
26.032852,390.542040,4,1.0
26.032852,379.711597,4,1.0
26.032852,378.104291,4,1.0
26.032852,302.357480,4,1.0
26.032852,286.068436,4,1.0
26.032852,309.644220,4,1.0
20.746771,290.187605,4,1.0
20.746771,229.604583,4,1.0
20.746771,253.417337,4,1.0
13.770882,191.731321,4,1.0
13.016503,273.743680,4,1.0
13.016503,213.105270,4,1.0
13.016503,259.503880,4,1.0
13.016503,183.102953,4,1.0
8.771337,171.052146,4,1.0
8.771337,161.131984,4,1.0
6.793322,165.501886,4,1.0
6.793322,145.445649,4,1.0
6.793322,197.401314,4,1.0
6.793322,139.889175,4,1.0
6.411139,129.004379,4,1.0
6.411139,97.144217,4,1.0
6.411139,107.356726,4,1.0
5.346793,84.158261,4,1.0
4.038672,91.994287,4,1.0
3.321214,83.446733,4,1.0
3.321214,83.102654,4,1.0
3.321214,65.219931,4,1.0
3.321214,83.981081,4,1.0
2.521911,65.426564,4,1.0
2.521911,88.669189,4,1.0
2.521911,72.476862,4,1.0
2.363673,70.516509,4,1.0
2.363673,85.211039,4,1.0
2.363673,95.924113,4,1.0
2.363673,112.439004,4,1.0
2.363673,73.151831,4,1.0
2.223075,109.626297,4,1.0
2.223075,130.657296,4,1.0
2.223075,78.945034,4,1.0
2.223075,208.187426,4,1.0
2.223075,286.970932,4,1.0
2.223075,212.700629,4,1.0
2.223075,47.277855,4,1.0
2.223075,136.391019,4,1.0
2.223075,66.302757,4,1.0
2.148141,49.657858,4,1.0
2.148141,111.302655,4,1.0
2.148141,50.235500,4,1.0
1.822765,38.737283,4,1.0
1.822765,50.623602,4,1.0
1.822765,27.567373,4,1.0
