MejorEval,PromedioEval,ContadorFueraDeRango,UltimaEnRango
66.731074,160.370248,1,1.0
66.731074,293.964857,1,1.0
66.731074,211.230596,1,1.0
66.731074,237.889221,1,1.0
52.873377,233.058648,1,1.0
47.115666,241.703349,1,1.0
11.150346,203.633544,1,1.0
11.150346,227.022082,1,1.0
11.150346,310.119509,1,1.0
11.150346,278.765852,1,1.0
11.150346,244.285958,1,1.0
11.150346,332.039722,1,1.0
11.150346,251.912500,1,1.0
10.175668,220.682490,1,1.0
10.175668,265.174900,1,1.0
10.175668,321.350390,1,1.0
4.966899,214.130546,1,1.0
4.966899,254.225740,1,1.0
4.966899,223.432475,1,1.0
4.764373,220.785750,1,1.0
4.764373,274.701646,1,1.0
4.764373,165.848904,1,1.0
4.566880,173.013908,1,1.0
4.566880,123.161177,1,1.0
4.566880,149.612842,1,1.0
4.522137,120.463771,1,1.0
4.499816,106.959658,1,1.0
4.499816,100.173640,1,1.0
4.499816,144.393514,1,1.0
4.499816,109.941021,1,1.0
4.499816,114.256064,1,1.0
4.499816,156.586662,1,1.0
4.499816,82.906749,1,1.0
4.499816,110.048623,1,1.0
4.499816,77.766482,1,1.0
4.499816,75.136828,1,1.0
4.499816,72.844000,1,1.0
4.499816,85.498374,1,1.0
4.444203,48.476521,1,1.0
4.121260,62.715625,1,1.0
4.046795,57.736372,1,1.0
4.046795,61.720938,1,1.0
4.046795,83.393868,1,1.0
4.046795,77.544396,1,1.0
4.046795,84.333877,1,1.0
4.046795,148.175675,1,1.0
4.046795,128.028608,1,1.0
4.046795,100.684438,1,1.0
4.046795,103.492661,1,1.0
4.046795,195.906750,1,1.0
4.046795,103.585810,1,1.0
4.046795,188.560854,1,1.0
4.046795,87.678545,1,1.0
3.864228,64.905465,1,1.0
3.864228,76.940517,1,1.0
2.767984,84.832713,1,1.0
2.767984,109.661757,1,1.0
2.767984,80.802737,1,1.0
2.767984,63.742624,1,1.0
2.767984,46.444660,1,1.0
2.767984,61.442495,1,1.0
2.569893,64.299370,1,1.0
2.569893,32.025465,1,1.0
2.569893,57.700176,1,1.0
2.569893,63.448519,1,1.0
2.413258,64.224812,1,1.0
2.265559,136.869185,1,1.0
1.532921,28.533191,1,1.0
1.532921,83.794416,1,1.0
1.532921,31.534921,1,1.0
1.532921,58.178708,1,1.0
1.532921,26.166196,1,1.0
1.532921,31.401265,1,1.0
1.532921,19.378633,1,1.0
1.532921,38.181958,1,1.0
1.532921,27.807801,1,1.0
1.464519,15.625002,1,1.0
1.463663,19.987323,1,1.0
1.463663,19.125471,1,1.0
1.463663,16.270764,1,1.0
1.348682,13.226264,1,1.0
1.206059,19.847430,1,1.0
1.206059,11.032738,1,1.0
1.206059,9.401429,1,1.0
1.206059,8.902691,1,1.0
1.143323,11.222465,1,1.0
1.143323,8.100229,1,1.0
1.143323,8.901387,1,1.0
1.143323,9.562939,1,1.0
1.143323,7.911465,1,1.0
1.143323,9.974611,1,1.0
1.143323,10.329234,1,1.0
1.143323,8.529878,1,1.0
1.143323,12.567460,1,1.0
1.143323,7.899113,1,1.0
1.143323,8.498414,1,1.0
1.143323,4.487919,1,1.0
1.143323,7.455833,1,1.0
1.143323,4.587603,1,1.0
1.143323,5.272933,1,1.0
1.124646,4.090410,1,1.0
1.121724,4.804823,1,1.0
0.971500,2.486673,1,1.0
0.971500,3.069045,1,1.0
0.971500,3.026552,1,1.0
0.951483,4.953287,1,1.0
0.951483,3.469080,1,1.0
0.951483,4.103861,1,1.0
0.951483,2.503323,1,1.0
0.951483,2.654315,1,1.0
0.951483,3.624265,1,1.0
0.951483,3.532999,1,1.0
0.913225,5.594444,1,1.0
0.913225,4.906328,1,1.0
0.913225,2.155009,1,1.0
0.851026,3.967586,1,1.0
0.851026,3.167590,1,1.0
0.851026,2.684183,1,1.0
0.851026,1.906086,1,1.0
0.851026,3.775850,1,1.0
0.851026,3.108903,1,1.0
0.851026,2.400372,1,1.0
0.851026,5.137883,1,1.0
0.851026,1.676722,1,1.0
0.851026,3.232311,1,1.0
0.851026,2.354601,1,1.0
0.851026,3.065462,1,1.0
0.851026,1.541207,1,1.0
0.851026,2.902043,1,1.0
0.851026,2.488499,1,1.0
0.851026,2.718424,1,1.0
0.851026,1.742318,1,1.0
0.851026,1.717679,1,1.0
0.851026,1.497303,1,1.0
0.837972,1.399621,1,1.0
0.837972,1.371172,1,1.0
0.837972,1.253640,1,1.0
0.837972,1.352327,1,1.0
0.837972,1.224290,1,1.0
0.837972,1.263729,1,1.0
0.808138,1.300948,1,1.0
0.808138,1.338570,1,1.0
0.808138,1.372153,1,1.0
0.808138,1.235499,1,1.0
0.774878,1.257353,1,1.0
0.774878,1.260160,1,1.0
0.774878,1.492078,1,1.0
0.774878,1.429614,1,1.0
0.774878,1.308238,1,1.0
0.774878,1.393523,1,1.0
0.774878,1.330685,1,1.0
0.774878,1.408594,1,1.0
0.774878,1.327811,1,1.0
0.774878,1.345694,1,1.0
0.774878,1.306286,1,1.0
0.774878,1.291919,1,1.0
0.774878,1.351921,1,1.0
0.774878,1.293783,1,1.0
0.774878,1.304849,1,1.0
0.774878,1.320377,1,1.0
0.746535,1.269572,1,1.0
0.746535,1.263721,1,1.0
0.746535,1.284268,1,1.0
0.746535,1.305707,1,1.0
0.746535,1.275296,1,1.0
0.746535,1.301179,1,1.0
0.661681,1.209070,1,1.0
0.661681,1.282026,1,1.0
0.661681,1.246470,1,1.0
0.661681,1.220686,1,1.0
0.661681,1.254615,1,1.0
0.542632,1.210366,1,1.0
0.542632,1.398333,1,1.0
0.542632,1.246885,1,1.0
0.542632,1.376272,1,1.0
0.542632,1.228695,1,1.0
0.529735,1.296132,1,1.0
0.529735,1.283357,1,1.0
0.529735,1.377867,1,1.0
0.472191,1.240150,1,1.0
0.472191,1.279524,1,1.0
0.472191,1.319461,1,1.0
0.472191,1.252431,1,1.0
0.472191,1.279127,1,1.0
0.472191,1.225035,1,1.0
0.472191,1.238662,1,1.0
0.472191,1.314697,1,1.0
0.472191,1.335415,1,1.0
0.472191,1.268093,1,1.0
0.472191,1.404832,1,1.0
0.472191,1.233231,1,1.0
0.472191,1.294926,1,1.0
0.472191,1.262769,1,1.0
0.472191,1.264724,1,1.0
0.472191,1.278578,1,1.0
0.472191,1.257254,1,1.0
0.472191,1.261753,1,1.0
0.472191,1.279458,1,1.0
0.472191,1.263714,1,1.0
0.472191,1.238591,1,1.0
0.472191,1.277571,1,1.0
0.472191,1.228406,1,1.0
0.472191,1.210314,1,1.0
0.472191,1.239901,1,1.0
0.472191,1.286842,1,1.0
0.460129,1.292291,1,1.0
0.460129,1.295145,1,1.0
0.460129,1.285652,1,1.0
0.460129,1.399228,1,1.0
0.460129,1.334193,1,1.0
0.460129,1.426464,1,1.0
0.460129,1.279015,1,1.0
0.460129,1.492460,1,1.0
0.460129,1.224772,1,1.0
0.460129,1.364356,1,1.0
0.460129,1.185681,1,1.0
0.460129,1.304663,1,1.0
0.460129,1.266085,1,1.0
0.460129,1.222778,1,1.0
0.460129,1.287282,1,1.0
0.460129,1.278812,1,1.0
0.460129,1.215043,1,1.0
0.460129,1.229019,1,1.0
0.460129,1.322290,1,1.0
0.460129,1.272683,1,1.0
0.460129,1.232755,1,1.0
0.455437,1.224594,1,1.0
0.455437,1.247214,1,1.0
0.455437,1.134172,1,1.0
0.455437,1.189437,1,1.0
0.455437,1.226009,1,1.0
0.455437,1.181164,1,1.0
0.455437,1.207859,1,1.0
0.455437,1.165828,1,1.0
0.432263,1.202612,1,1.0
0.421693,1.172839,1,1.0
0.421693,1.228815,1,1.0
0.418319,1.207535,1,1.0
0.418319,1.230501,1,1.0
0.415825,1.165009,1,1.0
0.413850,1.186338,1,1.0
0.412046,1.165470,1,1.0
0.412046,1.146144,1,1.0
0.380615,1.123752,1,1.0
0.380615,1.272156,1,1.0
0.380615,1.452352,1,1.0
0.380615,1.440737,1,1.0
0.380615,1.254391,1,1.0
0.380615,1.336113,1,1.0
0.380615,1.429062,1,1.0
0.380615,1.572510,1,1.0
