MejorEval,SolActiva
5210.288595,5210.288595
5188.109593,5188.109593
5188.109593,8196.731433
5188.109593,8196.731433
5188.109593,8196.731433
5188.109593,8196.731433
5188.109593,8196.731433
5188.109593,8196.731433
5188.109593,8196.731433
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
5188.109593,8195.702487
4553.317693,4553.317693
4548.471937,4548.471937
4548.471937,4548.471937
4548.471937,4548.471937
4548.471937,4548.471937
4548.471185,4548.471185
4548.471185,4548.471185
4548.471185,4548.471185
4548.471185,4548.471185
4548.471185,4548.471185
4548.471185,4548.471185
4548.471185,4548.471185
4548.471185,4548.471185
4548.471185,4548.471185
4548.471185,4548.471185
4548.471185,4548.471185
4548.471185,4548.471185
4548.471185,4548.471185
4548.471185,4548.471185
4548.471185,4548.471185
4548.471185,4548.471185
4548.471185,4548.471185
4548.471185,4548.471185
4478.368072,4478.368072
4478.368072,4478.368072
4474.188302,4474.188302
4474.188302,4474.188302
3453.994090,3453.994090
3453.994090,3453.994090
3453.994090,3453.994090
3453.992434,3453.992434
3453.992434,3453.992434
3453.900830,3453.900830
3453.900830,3453.900830
3453.900830,3453.900830
3452.100203,3452.100203
3452.100203,3452.100203
791.209481,791.209481
791.209384,791.209384
791.209384,791.209384
791.209335,791.209335
791.209335,791.209335
791.196693,791.196693
791.196693,791.196693
791.196693,791.196693
791.196693,791.196693
791.196693,791.196693
785.084041,785.084041
785.084041,785.084041
785.083978,785.083978
785.032522,785.032522
785.032522,785.032522
785.032522,785.032522
785.032522,785.032522
785.032522,785.032522
785.032522,785.032522
785.011752,785.011752
