MejorEval,SolActiva
4535.189407,4538.818529
4535.189407,4538.227260
4514.097158,4514.097158
4514.097158,4986.606195
4514.097158,4986.598492
4514.097158,4986.598492
4514.097158,4907.344435
4514.097158,4907.903418
4514.097158,4907.912621
4514.097158,5136.874001
4514.097158,5136.874001
4514.097158,5123.320608
4514.097158,5302.492334
4514.097158,5302.492334
4514.097158,5310.215168
4514.097158,5310.216334
4270.225485,4270.225485
4270.106099,4270.106099
4270.098484,4270.098484
4270.098484,4279.348303
4270.098484,4295.246343
4270.098484,4297.689937
4270.098484,4300.846217
4180.073563,4180.073563
4165.873558,4165.873558
4163.844985,4163.844985
4163.844985,4164.011845
2196.738657,2196.738657
2196.405804,2196.405804
2196.405804,2266.378330
2196.405804,2196.405804
2196.240673,2196.240673
2195.450625,2195.450625
2195.391547,2195.391547
2194.731006,2194.731006
2194.731006,2194.735795
2194.731006,2194.736993
2194.695883,2194.695883
2194.695883,2246.591015
2194.695883,2246.799066
2194.695883,2246.837606
2194.695883,2247.512447
2194.695883,2302.755285
2194.695883,4268.911353
2194.695883,4167.705927
2194.695883,4167.705927
2194.695883,4167.714097
2194.695883,4164.721591
2194.695883,4165.749815
2194.695883,4165.749815
2194.695883,4165.749815
2194.695883,5129.759240
2194.695883,5129.759240
2194.695883,5129.759240
2194.695883,5129.759240
2194.695883,5129.722596
2194.695883,5129.722596
2194.695883,5129.710927
2194.695883,5129.710927
2194.695883,5129.710927
2194.695883,5124.807998
2194.695883,4315.247656
2194.695883,4203.542025
2194.695883,4271.101902
2194.695883,4382.807533
2194.695883,4382.825852
2194.695883,4415.337643
2194.695883,4415.362875
2194.695883,4415.362875
2194.695883,4415.356518
2194.695883,4415.761466
2194.695883,4416.109791
2194.695883,4416.124180
2194.695883,4416.124180
2194.695883,4385.668917
2194.695883,4376.706374
2194.695883,4380.948278
2194.695883,4380.948278
2194.695883,4381.757600
2194.695883,4381.700149
2194.695883,4381.700149
2194.695883,4378.925165
2181.468105,2181.468105
2181.468105,2609.357294
2181.468105,2609.357294
2181.468105,2599.883000
2181.468105,2570.702343
2181.468105,2594.656164
2181.468105,2594.655019
2181.468105,2593.147435
2181.468105,2593.111176
2181.468105,2592.996583
2181.468105,2592.984732
2181.468105,2694.681389
2181.468105,2694.677818
2181.468105,2621.564524
2181.468105,2609.508624
2181.468105,2607.158558
2181.468105,2607.526555
2181.468105,2607.526555
2181.468105,2607.522936
2181.468105,2607.522936
2181.468105,2590.422326
2181.468105,2590.407441
2181.468105,2593.406517
2181.468105,2593.365435
2181.468105,2593.366518
2181.468105,2593.357857
2181.468105,2593.394551
2181.468105,2593.394551
2181.468105,4665.817255
2181.468105,4640.848729
2181.468105,4640.848729
2181.468105,4665.817255
2181.468105,4640.848729
2181.468105,5106.397391
2181.468105,5106.397391
2181.468105,5106.397391
2181.468105,5435.446201
2181.468105,5435.446201
2181.468105,5435.446201
2181.468105,5435.446201
2181.468105,5435.446201
2181.468105,5435.446201
2181.468105,5535.105376
2181.468105,5421.441149
2181.468105,5492.485003
2181.468105,5492.485003
2181.468105,5492.485003
2181.468105,5492.485003
2181.468105,5492.485003
2181.468105,5492.485003
2181.468105,5492.485003
2181.468105,5492.485003
2181.468105,5492.487311
2181.468105,5492.487311
2181.468105,5492.487311
2181.468105,5492.487311
2181.468105,5492.487311
2181.468105,5492.435803
2181.468105,5492.435803
2181.468105,5503.556934
2181.468105,5503.570165
2181.468105,5503.570165
2181.468105,5503.570165
2181.468105,5502.378621
2181.468105,3430.005260
2181.468105,3429.899487
2181.468105,3431.593064
2181.468105,3431.574269
2181.468105,3431.570555
2181.468105,3430.282738
2181.468105,3430.362638
2181.468105,3429.451342
2181.468105,3342.162296
2181.468105,3341.849618
2181.468105,3299.634361
2181.468105,3299.794395
2181.468105,3291.709370
2181.468105,3291.709370
2181.468105,3291.709370
2181.468105,3291.709370
2181.468105,3273.676058
2181.468105,3273.676058
2181.468105,3273.676058
2181.468105,3274.136467
2181.468105,3274.136467
2181.468105,3270.874423
2181.468105,3202.551934
2181.468105,2301.926650
2181.468105,2301.322624
1403.044272,1403.044272
1371.162807,1371.162807
1371.162807,1371.270685
1196.322405,1196.322405
1196.322405,1196.329371
1196.322405,1196.514984
1196.322405,1196.514984
1196.322405,1196.548731
1196.008232,1196.008232
1193.628896,1193.628896
1193.628896,1193.781050
1193.628896,1193.776282
1193.628896,1445.793467
1193.628896,1354.098793
1193.628896,1354.549111
1193.628896,1354.556176
1193.628896,1353.256287
1193.628896,3090.191120
1193.628896,3090.120760
1193.628896,3090.120760
1193.628896,3090.120760
1193.628896,3073.033875
1193.628896,3073.033875
1193.628896,3072.731934
1193.628896,3072.731934
1193.628896,3072.750707
1193.628896,3150.418295
1193.628896,3150.460685
1193.628896,3223.794258
1193.628896,3492.005088
1193.628896,3492.263458
1193.628896,3492.263458
1193.628896,3492.259027
1193.628896,3492.259027
1193.628896,3492.259027
1193.628896,3492.259027
1193.628896,3492.259027
1193.628896,3492.263872
1193.628896,3492.263872
1193.628896,3888.424110
1193.628896,3888.424110
1193.628896,3888.424110
1193.628896,4063.805227
1193.628896,4063.805227
1193.628896,4004.013309
1193.628896,4003.988333
1193.628896,4003.988333
1193.628896,3897.316860
1193.628896,3897.317394
1193.628896,3897.324498
1193.628896,3898.426995
1193.628896,3898.426995
1193.628896,3900.682685
1193.628896,4023.526873
1193.628896,4023.502178
1193.628896,4023.502178
1193.628896,4023.502178
1193.628896,4023.502952
1193.628896,4023.502952
1193.628896,4023.525858
1193.628896,4023.525858
1193.628896,4023.525858
1193.628896,4023.525252
1193.628896,4023.525252
1193.628896,4023.525252
1193.628896,4023.525252
1193.628896,4023.525252
1193.628896,4023.574722
1193.628896,2893.955750
1193.628896,2878.575560
1193.628896,2878.575560
1193.628896,2878.575560
1193.628896,2878.575560
1193.628896,2878.575560
1193.628896,2878.290645
1193.628896,2878.289871
1193.628896,2872.099626
1193.628896,2867.691397
1193.628896,2867.691397
1193.628896,2782.236580
1193.628896,2782.244936
1193.628896,1668.574607
1193.628896,1668.221026
1193.628896,1668.215503
1193.628896,1669.731855
1193.628896,1651.772710
1193.628896,1651.772710
1193.628896,1654.606383
1193.628896,1655.728383
1193.628896,1655.812131
1193.628896,2691.867973
1193.628896,2677.958577
1193.628896,2677.958577
1193.628896,2679.262618
1193.628896,2679.262618
1193.628896,2680.690581
1193.628896,2964.515239
1193.628896,2964.515239
1193.628896,2964.498518
1193.628896,2964.766134
1193.628896,2964.766134
1193.628896,3404.303581
1193.628896,3403.889517
1193.628896,3403.889517
1193.628896,3403.889517
1193.628896,3403.889517
1193.628896,3403.816876
1193.628896,3403.816876
1193.628896,3019.621242
1193.628896,3019.621242
1193.628896,3019.621242
1193.628896,3019.675193
1193.628896,3019.672717
1193.628896,3019.672717
1193.628896,3019.672717
1193.628896,3019.662819
1193.628896,3018.922561
1193.628896,3022.383585
1193.628896,3022.383585
1193.628896,3022.371025
1193.628896,3022.371025
1193.628896,3022.371025
1193.628896,3022.373408
1193.628896,3022.373408
1193.628896,3022.373408
1193.628896,2997.951295
1193.628896,2991.132788
1193.628896,2656.652161
1193.628896,2656.652161
1193.628896,2656.652161
1193.628896,2673.675425
1193.628896,2672.495914
1193.628896,2672.949806
1193.628896,2672.949806
1193.628896,2672.949806
1193.628896,2673.028927
1193.628896,2673.016034
1193.628896,2656.205169
1193.628896,2694.418648
1193.628896,2694.418648
1193.628896,2694.419057
1193.628896,2708.301939
1193.628896,2708.098625
1193.628896,2733.119839
1193.628896,2733.121033
1193.628896,2734.004816
1193.628896,2734.000042
1193.628896,2724.355335
1193.628896,2695.167887
1193.628896,2700.200016
1193.628896,2700.200016
1193.628896,2721.773224
1193.628896,2721.763790
1193.628896,2722.205976
1193.628896,2722.205976
1193.628896,2746.586909
1193.628896,2746.586909
1193.628896,2746.639329
1193.628896,1606.787151
1193.628896,1621.359030
1193.628896,1622.218572
1193.628896,1622.220267
1193.628896,1622.221114
1193.628896,1622.221114
1193.628896,1622.215518
1193.628896,1600.642310
1193.628896,1600.642310
1193.628896,1600.642310
1193.628896,1600.652040
1193.628896,1600.486150
1193.628896,1600.492929
1193.628896,1600.492082
1193.628896,1600.492082
1193.628896,1600.492082
1193.628896,1600.657972
1193.628896,1665.100821
1193.628896,1665.100821
1193.628896,1976.971128
1193.628896,1976.971128
1193.628896,1976.893292
1193.628896,2181.709646
1193.628896,2181.709646
1193.628896,2193.492620
1193.628896,2193.487697
1193.628896,2193.487697
1193.628896,2193.628825
1193.628896,2193.628825
1193.628896,2193.631783
1193.628896,2260.612341
1193.628896,2283.895472
1193.628896,2266.842678
1193.628896,2266.842678
1193.628896,2266.842868
1193.628896,2266.909078
1193.628896,2266.909078
1193.628896,2266.914994
1193.628896,2266.914994
1193.628896,2178.697680
1193.628896,2178.697680
1193.628896,2178.382674
1193.628896,2178.382674
1193.628896,2178.377890
1193.628896,2178.377890
1193.628896,2178.377890
1193.628896,2178.378268
1193.628896,2795.422320
1193.628896,2795.369119
1193.628896,2795.369119
1193.628896,2795.369119
1193.628896,2795.102302
1193.628896,2795.102302
1193.628896,2790.023921
1193.628896,2790.023921
1193.628896,2790.023921
1193.628896,2755.898914
1193.628896,2755.898914
1193.628896,2817.910642
1193.628896,2335.328661
1193.628896,2326.881129
1193.628896,2326.881129
1193.628896,2326.882369
1193.628896,2326.882369
1193.628896,2326.882369
1193.628896,2327.028645
1193.628896,2326.980732
1193.628896,2324.035250
1193.628896,2323.510211
1193.628896,2323.510211
1193.628896,2323.510211
1193.628896,2323.510211
1193.628896,2323.510163
1193.628896,2323.510163
1193.628896,2323.510163
1193.628896,2349.032624
1193.628896,2348.649401
1193.628896,2348.627057
1193.628896,2349.915668
1193.628896,2349.915668
1193.628896,2349.915668
1193.628896,2349.895212
1193.628896,2347.877112
1193.628896,2364.135391
1193.628896,2364.135391
1193.628896,2365.673153
1193.628896,1664.723295
1193.628896,1663.699535
1193.628896,1667.108829
1193.628896,1667.267069
1193.628896,2292.954506
1193.628896,2270.378436
1193.628896,2270.378724
1193.628896,2270.378724
1193.628896,2270.725405
1193.628896,2267.902129
1193.628896,2267.910896
1193.628896,2264.528353
1193.628896,2264.605498
1193.628896,2264.562957
1193.628896,2265.134015
1193.628896,2265.134015
1193.628896,2265.135929
1193.628896,2393.612611
1193.628896,2385.196022
1193.628896,2385.215806
1193.628896,2365.366673
1193.628896,2365.366673
1193.628896,2365.366554
1193.628896,2365.366330
1193.628896,2365.366330
1193.628896,2365.159664
1193.628896,2365.159634
1193.628896,2365.159634
1193.628896,2365.159634
1193.628896,2362.194061
1193.628896,2362.194061
1193.628896,2362.194061
1193.628896,2362.195011
1193.628896,2362.197262
1193.628896,2825.845909
1193.628896,2825.845909
1193.628896,2825.969376
1193.628896,2825.968426
1193.628896,2825.968426
1193.628896,2825.924552
1193.628896,2825.924552
1193.628896,2826.228393
721.622979,721.622979
721.622979,2232.933832
721.622979,2232.956275
721.622979,2232.956275
721.622979,2232.953469
721.622979,3370.716493
721.622979,3370.716493
721.622979,3370.716493
721.622979,3370.788697
721.622979,3370.788697
721.622979,3370.788697
721.622979,3370.788697
721.622979,3370.788697
721.622979,3370.940553
721.622979,3373.253009
721.622979,3366.950854
721.622979,3366.950854
721.622979,3366.953897
721.622979,3366.953897
721.622979,3366.953897
721.622979,3343.127255
721.622979,1838.110759
721.622979,1873.899456
721.622979,1874.242062
721.622979,1874.242062
721.622979,1879.832561
721.622979,1879.832361
721.622979,1879.832361
721.622979,1880.608044
721.622979,1880.608044
721.622979,1743.310308
721.622979,1743.310308
721.622979,1743.332548
721.622979,1743.332564
