# Semilla: 1729463385
MejorEval,PromedioEval,DiversidadPromedio,DiversidadMin,EntropíaGen
283.069179,3259.553365,0.488733,0.302786,0.997982
283.069179,2842.486203,0.482420,0.285500,0.997933
283.069179,2851.703695,0.481604,0.268571,0.997186
283.069179,2525.536190,0.477037,0.264571,0.996608
283.069179,2277.996666,0.465778,0.257643,0.996425
229.257457,2493.848250,0.463337,0.249214,0.996442
229.257457,2404.032609,0.459945,0.241857,0.995841
229.257457,2196.806319,0.458351,0.239500,0.994477
229.257457,1720.416438,0.449073,0.227286,0.994160
229.257457,2058.790309,0.443865,0.219214,0.994461
229.257457,2297.628423,0.442498,0.217500,0.994073
229.257457,1869.820415,0.437261,0.214143,0.995573
185.814601,1665.499575,0.420076,0.188571,0.994860
185.814601,1691.393432,0.413686,0.181071,0.993551
185.814601,1565.389713,0.406006,0.193214,0.992546
185.814601,1650.858264,0.386165,0.179929,0.992916
185.796449,1094.147315,0.360451,0.165500,0.991149
164.598769,886.330755,0.329553,0.137857,0.987617
148.369964,608.074241,0.311127,0.122714,0.986816
148.369964,454.109542,0.286302,0.113143,0.984727
148.369964,337.284233,0.271967,0.110214,0.984194
147.600677,265.593297,0.260396,0.103357,0.983856
145.740269,284.990340,0.249394,0.092643,0.982900
142.446841,248.433308,0.230663,0.087214,0.981477
142.446841,299.105969,0.218284,0.086286,0.979473
142.446841,275.709400,0.222520,0.093929,0.979190
136.463340,202.039961,0.211480,0.083143,0.978264
125.601893,276.882577,0.214539,0.095357,0.975924
125.601893,254.254208,0.213467,0.090714,0.975995
75.725153,212.719060,0.214027,0.090071,0.974817
75.725153,180.206847,0.215810,0.088714,0.974982
75.725153,185.753199,0.214461,0.094929,0.975459
75.725153,206.263519,0.199190,0.083429,0.973762
75.725153,206.338141,0.205094,0.091643,0.972888
75.683826,188.988223,0.216155,0.095214,0.973501
75.683826,204.507164,0.219271,0.091929,0.972360
75.683826,217.698780,0.223490,0.096786,0.970114
71.286262,212.337197,0.228798,0.101929,0.970818
65.604681,344.267636,0.233780,0.109143,0.969629
61.677683,277.495904,0.230769,0.106929,0.966212
58.324834,316.451936,0.228443,0.106071,0.961690
54.762954,158.426786,0.228802,0.105214,0.963394
38.633197,140.905075,0.230296,0.104571,0.964063
26.756048,166.347343,0.230504,0.097786,0.963572
26.756048,97.293112,0.223131,0.101929,0.963324
23.493511,99.987348,0.221467,0.094429,0.962461
22.122948,233.837622,0.224996,0.096500,0.962340
22.122948,153.677699,0.220196,0.093500,0.958081
22.122948,116.770715,0.218767,0.096786,0.959449
22.122948,79.143937,0.220653,0.099071,0.960418
22.066512,82.273672,0.217524,0.096929,0.958768
22.066512,105.796645,0.210863,0.094000,0.955291
21.509403,125.271662,0.205014,0.093643,0.952675
21.509403,144.335452,0.205437,0.095643,0.951230
21.509403,124.064766,0.197804,0.084643,0.944660
21.509403,176.452650,0.195045,0.086071,0.942492
21.233189,150.412195,0.190143,0.086429,0.935853
21.095573,206.342526,0.187345,0.085143,0.937080
21.095573,117.532644,0.182837,0.080643,0.935586
20.549364,116.478107,0.175535,0.072357,0.932612
14.945829,109.810601,0.167596,0.072929,0.928961
14.945829,110.836420,0.171412,0.074429,0.931515
14.945829,116.909315,0.167414,0.070857,0.931237
14.945829,59.598742,0.163947,0.068929,0.928986
14.476110,154.332912,0.165080,0.070429,0.931692
14.476110,158.983963,0.163498,0.064357,0.934205
14.476110,163.684087,0.161069,0.067357,0.937319
14.476110,95.234475,0.150627,0.058714,0.936989
14.404089,83.950273,0.156084,0.060786,0.937709
14.404089,99.374091,0.158712,0.059929,0.938298
14.387600,170.857566,0.154796,0.064000,0.939726
13.225926,99.770992,0.155769,0.065071,0.940069
12.818339,147.303110,0.152955,0.064286,0.940715
11.246529,71.230695,0.150280,0.063429,0.940439
11.246529,118.349423,0.147192,0.062000,0.938610
11.246529,70.279940,0.144024,0.060786,0.937998
11.006219,67.914842,0.151535,0.065143,0.938351
11.006219,76.697566,0.153835,0.070143,0.938827
10.080837,56.843952,0.156690,0.069000,0.941292
10.080837,122.134169,0.154437,0.070071,0.940158
10.080837,73.094408,0.150167,0.064500,0.940997
10.080837,123.627668,0.149404,0.064357,0.941438
10.080837,133.798175,0.152733,0.060071,0.940605
10.080837,106.309237,0.160929,0.071000,0.941918
9.553334,94.637525,0.159841,0.068643,0.941935
9.553334,71.605852,0.156535,0.064071,0.941498
9.553334,54.332292,0.156145,0.064500,0.941526
9.553334,94.277216,0.165571,0.072214,0.942243
9.553334,136.780362,0.166488,0.076643,0.944276
9.513240,144.810051,0.163569,0.075286,0.942596
9.513240,135.313314,0.158153,0.070857,0.942237
9.471682,109.528173,0.156504,0.065143,0.940925
9.471682,170.320754,0.160906,0.075500,0.941979
9.466372,139.515582,0.163586,0.078000,0.941382
9.451338,62.590617,0.159629,0.068000,0.942924
9.451338,66.736293,0.164684,0.077071,0.942447
9.429743,85.314980,0.161506,0.064214,0.941091
9.429743,99.802148,0.161057,0.073429,0.941558
9.429743,99.491087,0.154980,0.065286,0.940234
9.429743,69.600366,0.157090,0.063857,0.940495
9.429743,41.034036,0.152159,0.063786,0.940155
9.429743,74.031601,0.151382,0.065786,0.938344
9.381206,75.701309,0.147151,0.062643,0.935967
9.314363,107.389443,0.145316,0.065429,0.934649
9.303060,94.896934,0.143531,0.062357,0.933656
9.303060,45.110790,0.140022,0.062500,0.934358
9.303060,110.009910,0.142108,0.061357,0.936197
9.303060,82.237410,0.135280,0.057071,0.934313
9.303060,81.180765,0.137163,0.055643,0.936125
9.303060,109.796480,0.134135,0.054429,0.936426
9.303060,82.561286,0.140137,0.057143,0.937692
9.220508,62.639543,0.133561,0.054929,0.937181
9.220508,75.680870,0.139171,0.060857,0.937531
9.220508,97.820422,0.137702,0.064000,0.937538
9.220508,100.380428,0.134908,0.064429,0.936747
9.220508,91.873678,0.138561,0.066643,0.935373
9.220508,90.412014,0.144171,0.064429,0.936747
9.220508,64.354480,0.144545,0.070286,0.935680
9.206641,116.451194,0.145002,0.067214,0.936020
9.206641,80.314843,0.145598,0.066929,0.936760
9.206641,68.856259,0.145694,0.062000,0.937023
9.206641,54.499031,0.142920,0.061857,0.936323
9.206641,82.798961,0.142971,0.059857,0.939146
9.206641,122.899663,0.142429,0.061357,0.939886
9.206641,124.405090,0.140684,0.063071,0.940071
9.206641,74.079746,0.143686,0.065429,0.941505
9.168271,78.799170,0.142273,0.060643,0.943857
9.168271,67.196610,0.145422,0.061929,0.944629
9.168271,54.903162,0.140812,0.059857,0.947387
9.168271,30.567624,0.136641,0.060000,0.946090
9.168271,46.892702,0.132392,0.057786,0.947234
9.168271,33.050991,0.126490,0.055214,0.947296
9.168271,31.979364,0.124902,0.056286,0.947197
9.168271,56.780479,0.123353,0.052857,0.945496
9.168271,19.088117,0.125176,0.053714,0.944065
9.145012,47.548046,0.126312,0.056357,0.944234
9.145012,76.294188,0.123506,0.052857,0.943433
9.145012,76.106505,0.127284,0.056214,0.943568
9.145012,49.180207,0.126731,0.050571,0.941815
9.145012,36.417645,0.126545,0.054571,0.941056
9.144983,67.710724,0.126145,0.059500,0.940833
9.136765,99.225173,0.125049,0.055786,0.940551
9.136765,110.936576,0.120824,0.052643,0.941174
9.136765,49.335000,0.122835,0.052286,0.941388
9.134820,67.844572,0.124333,0.054214,0.939820
9.101190,61.714795,0.125604,0.055500,0.940093
9.101190,73.223640,0.126714,0.058071,0.939401
9.101190,50.293516,0.124306,0.059786,0.940231
9.101190,98.421278,0.125688,0.060000,0.938643
9.101190,112.177424,0.124853,0.060071,0.939447
