# Semilla: 1729463252
MejorEval,PromedioEval,DiversidadPromedio,DiversidadMin,EntropíaGen
519.140375,4313.477346,0.484671,0.325286,0.996671
519.140375,3863.251610,0.481598,0.330429,0.995933
519.140375,4108.942419,0.470888,0.315429,0.991256
479.333596,3836.074644,0.466435,0.304071,0.992867
479.333596,3595.390869,0.458676,0.298571,0.991624
479.333596,3377.051111,0.454927,0.307786,0.988578
479.333596,4000.075552,0.448904,0.299786,0.988725
479.333596,3990.030812,0.445341,0.295214,0.988216
479.333596,3917.897064,0.441006,0.294357,0.986352
479.333596,4250.161594,0.436543,0.285786,0.984103
223.562390,4518.660417,0.432533,0.291286,0.984929
223.562390,4083.798362,0.424049,0.272643,0.980588
223.562390,3936.752441,0.409000,0.254643,0.976387
223.458938,4131.006701,0.405106,0.253357,0.973970
223.458938,4156.338586,0.404412,0.256429,0.977364
223.458938,4108.183869,0.396327,0.245429,0.973647
223.458938,4604.230961,0.393612,0.239286,0.974167
223.458938,4079.710449,0.385459,0.246286,0.973722
223.458938,4239.200239,0.386986,0.244500,0.972618
223.458938,4075.752615,0.387253,0.239643,0.970659
223.458938,4071.119074,0.388298,0.247500,0.972073
223.458938,4289.617800,0.380820,0.240643,0.973243
223.458938,4157.212367,0.380104,0.235286,0.971910
223.458938,4166.727302,0.373316,0.232286,0.967313
223.458938,4188.019320,0.369347,0.232214,0.966502
223.458938,4213.144934,0.362576,0.223000,0.963033
223.458938,4052.250795,0.364608,0.227857,0.957530
223.458938,4034.373197,0.367108,0.232643,0.959202
223.458938,4288.901288,0.367963,0.236500,0.965600
223.458938,4182.322241,0.368324,0.236857,0.964656
223.458938,4538.806252,0.363667,0.225143,0.965636
223.458938,4192.217849,0.367404,0.238500,0.966566
223.458938,4152.379343,0.362459,0.239929,0.966061
223.458938,4395.954265,0.362739,0.243571,0.963168
223.458938,4247.143170,0.362296,0.240714,0.965037
223.458938,4252.263834,0.363612,0.237857,0.967193
223.450131,3890.048755,0.364796,0.240214,0.967146
159.527917,3653.532518,0.362141,0.234571,0.967612
159.527917,3045.378447,0.360347,0.223286,0.964309
159.527917,3073.009470,0.360869,0.229071,0.965098
159.527917,3373.506012,0.356027,0.230571,0.966494
159.527917,3400.278298,0.354498,0.230143,0.967386
159.527917,3462.260514,0.350861,0.224143,0.966164
159.527917,3274.872320,0.348998,0.221286,0.963647
159.527917,3015.463359,0.347831,0.226429,0.966614
159.527917,3330.521837,0.346527,0.221643,0.965895
159.527917,3416.291206,0.346359,0.214643,0.967199
159.527917,3489.344256,0.347298,0.217071,0.965083
159.527917,3490.105753,0.335780,0.202786,0.960847
159.527917,3520.375735,0.336635,0.204286,0.965193
159.527917,3181.211929,0.337665,0.209714,0.961706
159.527917,3141.703120,0.335610,0.212929,0.956667
159.527917,3067.278556,0.339061,0.219000,0.958767
137.076724,3202.179769,0.338692,0.213071,0.962815
137.076724,2898.145214,0.337443,0.210286,0.961226
137.076724,2793.581154,0.333945,0.204357,0.957800
137.076724,3137.853177,0.332631,0.205929,0.956966
137.076724,2721.838556,0.330990,0.209786,0.954678
137.076724,2922.732815,0.330402,0.203929,0.957730
137.076724,3030.007507,0.334545,0.215143,0.956225
137.076724,2959.484094,0.333555,0.221571,0.955297
137.076724,2786.375605,0.332353,0.209214,0.955021
137.076724,2462.198819,0.327167,0.215071,0.953431
137.076724,2312.080080,0.327541,0.205429,0.955373
137.076724,2468.912802,0.318753,0.187357,0.953783
137.076724,2476.642234,0.321773,0.206000,0.952172
137.076724,2832.214524,0.325082,0.186500,0.955274
137.076724,2895.709005,0.325784,0.202071,0.954225
137.076724,2414.374443,0.310753,0.178857,0.950134
137.076724,2700.092383,0.312992,0.196643,0.946118
137.076724,2584.573879,0.311249,0.196143,0.942523
137.076724,2766.376541,0.313214,0.200500,0.943275
137.076724,2810.804801,0.316098,0.209857,0.945796
137.076724,3360.531581,0.314402,0.197214,0.944652
137.076724,2843.973975,0.311376,0.196857,0.940060
137.076724,2856.648413,0.315498,0.196214,0.947666
137.076724,2992.612357,0.316873,0.200643,0.945848
137.076724,2840.681446,0.322627,0.203857,0.948575
137.076724,2764.098738,0.318280,0.208643,0.946868
137.076724,2522.430459,0.323684,0.208500,0.956041
137.076724,2404.282523,0.325506,0.198643,0.957069
137.076724,3065.841220,0.326894,0.210643,0.956181
137.076724,2904.934718,0.330039,0.202786,0.952242
137.076724,2998.971720,0.330518,0.201500,0.956850
137.076724,2953.129027,0.329445,0.208286,0.958467
137.076724,2514.187724,0.325884,0.206714,0.960132
137.076724,2468.596153,0.323837,0.201357,0.958756
137.076724,2713.288710,0.322269,0.206571,0.957307
137.076724,2917.720175,0.316943,0.196714,0.956711
137.076724,2966.524533,0.312545,0.191071,0.956991
137.076724,3249.648525,0.319427,0.194143,0.955987
137.076724,3071.868417,0.317141,0.205000,0.954327
135.041788,3091.734286,0.313294,0.197643,0.955368
135.041788,2919.429615,0.303108,0.186929,0.951863
135.041788,2497.136879,0.294124,0.188143,0.951747
135.041788,3031.230033,0.285861,0.171429,0.947915
135.041788,2966.933381,0.284816,0.174571,0.944475
134.483028,2781.785424,0.285173,0.174429,0.944684
134.483028,2383.474716,0.283669,0.178214,0.946675
134.483028,3190.332020,0.286847,0.184429,0.943390
134.483028,3099.840187,0.281602,0.168000,0.942605
134.483028,2826.312441,0.287471,0.181214,0.945620
134.483028,2528.645062,0.286790,0.182286,0.943641
134.483028,2569.349657,0.280041,0.169357,0.945460
134.483028,2624.940813,0.279180,0.172500,0.946362
134.483028,2449.868957,0.280051,0.178286,0.944816
134.483028,2561.407476,0.279559,0.175429,0.943203
134.483028,2586.020863,0.276427,0.168429,0.943115
134.483028,2673.940978,0.275312,0.169857,0.942603
134.483028,2695.107238,0.278345,0.179714,0.941446
134.483028,2607.835858,0.285353,0.169643,0.941000
134.483028,2593.174488,0.286820,0.182000,0.944100
134.483028,2770.645794,0.296845,0.184643,0.947565
133.840505,2790.087333,0.302320,0.187214,0.951247
115.265807,2644.125545,0.297800,0.183857,0.952250
115.265807,2570.666622,0.297569,0.190214,0.950823
115.265807,2208.740096,0.299124,0.192714,0.953192
115.265807,2208.797260,0.299361,0.187429,0.954384
115.265807,2256.722434,0.300322,0.192357,0.953806
115.265807,2139.739247,0.297694,0.188786,0.952182
115.265807,2501.858835,0.293733,0.182643,0.948167
115.265807,2810.646959,0.291602,0.177714,0.946766
115.265807,2878.786791,0.290951,0.180000,0.948148
115.265807,2686.871872,0.284553,0.171357,0.947174
115.265807,2555.249260,0.286022,0.174143,0.950417
115.265807,2115.123648,0.285967,0.167357,0.951487
100.224404,2384.725885,0.290147,0.181000,0.950716
71.734150,2375.976593,0.286806,0.177643,0.955360
71.734150,2156.806963,0.285027,0.173214,0.953922
71.734150,1891.568228,0.285467,0.177286,0.956544
71.734150,2042.998966,0.286637,0.176429,0.957680
71.734150,2111.382432,0.289937,0.180000,0.961535
71.734150,2361.615444,0.288727,0.187857,0.959426
71.734150,2160.501476,0.291588,0.182929,0.961399
70.259010,2015.775505,0.291608,0.184714,0.962334
70.259010,2132.895944,0.286551,0.182500,0.962511
70.259010,2056.954447,0.295110,0.193571,0.962152
70.259010,2266.766604,0.293345,0.185000,0.964242
70.259010,2505.585779,0.299145,0.185643,0.965763
70.259010,2588.828898,0.308084,0.204357,0.966630
70.259010,2449.728576,0.308876,0.198500,0.969760
70.259010,2538.589841,0.308629,0.193500,0.970007
70.259010,2393.224427,0.306371,0.187714,0.969434
70.259010,2344.747384,0.309890,0.191929,0.968443
70.259010,2230.085777,0.311035,0.199071,0.967973
70.259010,2354.870169,0.308204,0.190571,0.968807
70.259010,2276.299628,0.304731,0.188571,0.969588
69.518255,1999.811304,0.297018,0.185000,0.970727
69.518255,2063.838461,0.296906,0.188286,0.969683
69.518255,1993.835063,0.286445,0.175929,0.972403
69.518255,2234.607215,0.290061,0.180857,0.971405
69.518255,2165.557421,0.290973,0.181000,0.971798
69.518255,2071.833861,0.292298,0.185500,0.970148
69.518255,2476.362266,0.289416,0.176071,0.968712
69.518255,2318.051195,0.290657,0.179357,0.969097
69.518255,2033.958541,0.291510,0.180929,0.968231
69.518255,2231.695321,0.286588,0.181643,0.967542
69.518255,2183.530403,0.284029,0.180500,0.968673
69.518255,2511.395997,0.293690,0.181429,0.967474
69.518255,2045.804422,0.289057,0.169571,0.973229
69.518255,1983.347157,0.294173,0.184500,0.972883
69.518255,2285.652685,0.287592,0.180214,0.969922
69.518255,2181.170373,0.291765,0.180143,0.972311
69.518255,1991.068746,0.296224,0.187714,0.974669
69.518255,1854.108448,0.293924,0.187857,0.974202
69.518255,2015.233091,0.295916,0.181286,0.972945
69.264463,1912.105396,0.291488,0.186786,0.971816
69.264463,2056.018774,0.292873,0.186571,0.975001
69.264463,2050.465306,0.291535,0.177929,0.976048
69.264463,2028.830869,0.294504,0.193929,0.975690
69.264463,2574.867561,0.298567,0.192000,0.976594
69.264463,2355.658634,0.294618,0.184571,0.977522
69.264463,2419.039280,0.289018,0.188786,0.977650
69.264463,2403.355302,0.287667,0.186500,0.977017
69.264463,2534.823961,0.289671,0.183643,0.978138
69.264463,2129.825499,0.292022,0.185429,0.977965
69.264463,2370.135514,0.296620,0.192286,0.978972
68.004721,2012.115548,0.295076,0.183214,0.978759
68.004721,2068.936990,0.292884,0.179000,0.978485
68.004721,2007.364975,0.284435,0.174143,0.979326
63.468031,2106.631050,0.282400,0.176571,0.978022
63.468031,2019.287987,0.275880,0.174071,0.976222
63.468031,2031.379781,0.279914,0.178429,0.977550
58.991972,2039.730149,0.274812,0.177214,0.977958
58.991972,2271.626514,0.291016,0.188286,0.978756
58.991972,1835.051894,0.292312,0.185357,0.979863
58.991972,2031.803678,0.296306,0.188214,0.978048
58.991972,2162.515144,0.296976,0.188929,0.978307
58.991972,2412.467342,0.300271,0.185357,0.976388
58.991972,2184.711359,0.298737,0.184643,0.977573
58.991972,2360.831014,0.304745,0.193071,0.979018
58.991972,2339.321234,0.306116,0.192071,0.978178
58.991972,2695.662115,0.308031,0.198929,0.979524
58.991972,2467.656640,0.308396,0.201929,0.979651
58.991972,2560.126344,0.308465,0.196429,0.980932
58.991972,2734.429704,0.306622,0.188929,0.980884
58.991972,2394.579330,0.301784,0.191857,0.981172
58.991972,2395.510691,0.303414,0.193643,0.981398
58.991972,2567.184662,0.299098,0.190143,0.982972
58.991972,2849.625294,0.293782,0.191357,0.983603
58.991972,2645.153514,0.297520,0.190786,0.983059
58.991972,2528.443333,0.298978,0.187143,0.982163
58.991972,2441.344190,0.299463,0.180714,0.979231
57.823707,2669.622089,0.300241,0.189929,0.977180
57.823707,2520.632580,0.295341,0.181214,0.979348
57.823707,2192.147309,0.293014,0.179286,0.977768
57.823707,2220.691724,0.296049,0.191357,0.976854
57.823707,2555.966828,0.296029,0.196929,0.977314
57.823707,2502.491315,0.290608,0.190500,0.976688
57.823707,2355.513901,0.288412,0.186929,0.977012
57.823707,2391.015499,0.286276,0.173500,0.977356
57.823707,2214.803335,0.288971,0.176143,0.977863
57.823707,2299.837348,0.292251,0.185143,0.978771
57.823707,2530.189269,0.291800,0.184857,0.979012
57.823707,2538.264755,0.291541,0.187000,0.977626
57.823707,2472.311645,0.297298,0.178714,0.980209
57.823707,2720.645765,0.300045,0.192857,0.980966
57.823707,2929.237868,0.301404,0.191357,0.981623
57.823707,2763.547393,0.294851,0.187000,0.978144
57.823707,2567.073521,0.296118,0.193714,0.977092
57.823707,2681.874508,0.288692,0.178286,0.976195
57.823707,2975.459734,0.294886,0.182714,0.976187
57.823707,2706.730622,0.292010,0.184143,0.973561
57.823707,2761.714356,0.293365,0.190143,0.977260
57.823707,2941.664325,0.298261,0.199000,0.976536
57.823707,2695.043410,0.296096,0.183500,0.974361
