MejorEval,SolActiva
1320.936946,1320.936946
1320.936946,1421.855526
1320.936946,1421.851957
1320.936946,1421.848737
1320.936946,1421.874520
1320.936946,1421.877416
1320.936946,1480.736631
1320.936946,1475.890337
1320.936946,1476.091217
1320.936946,2291.792577
1222.879624,1222.879624
1222.879624,1222.880557
1222.879624,1222.880557
1222.879624,1356.598876
1222.879624,1290.287891
1222.879624,1290.287891
1222.879624,1295.141134
1222.879624,1294.988730
1222.879624,1294.988730
1222.879624,1295.064928
1222.879624,1295.066138
990.961923,990.961923
990.954647,990.954647
990.954647,991.164810
990.954647,994.577130
990.954647,994.519090
990.954647,994.471429
990.954647,994.471429
909.073651,909.073651
909.073651,909.073651
909.073651,909.079699
909.073651,909.079920
904.884203,904.884203
885.302407,885.302407
885.295387,885.295387
872.221252,872.221252
871.859162,871.859162
871.763856,871.763856
871.763856,871.763856
871.763856,871.763856
871.530246,871.530246
871.530246,871.530246
871.529171,871.529171
871.528348,871.528348
871.390615,871.390615
871.390615,872.917868
871.390615,872.917868
871.390615,872.916969
844.710600,844.710600
844.710600,844.710600
844.710600,844.710600
844.710600,844.714909
844.709433,844.709433
844.604363,844.604363
844.226808,844.226808
844.001068,844.001068
723.905911,723.905911
723.905911,723.906497
723.905911,723.906497
723.905911,723.906497
723.409933,723.409933
586.049917,586.049917
585.205327,585.205327
585.205327,585.205479
576.166261,576.166261
576.166261,576.166261
576.104967,576.104967
574.421252,574.421252
574.415977,574.415977
574.409845,574.409845
574.409845,574.409845
573.626828,573.626828
573.626828,573.626828
573.626753,573.626753
572.694189,572.694189
572.693964,572.693964
572.693964,572.693964
572.693964,572.693964
572.693964,572.693964
572.693964,572.693964
572.693964,572.693964
572.693964,572.693964
572.693964,572.693964
572.693964,572.694040
572.693964,572.697108
566.691094,566.691094
566.691094,566.692178
566.677781,566.677781
566.677675,566.677675
566.677675,566.677675
566.677675,566.677675
566.674077,566.674077
566.674077,566.674077
566.674077,566.674077
566.674077,566.674077
566.674077,566.674077
566.674077,566.674077
564.858266,564.858266
564.858266,564.858266
564.858266,564.858379
564.858266,564.858379
550.487878,550.487878
550.487878,550.487878
546.747193,546.747193
546.747193,546.747193
546.747193,546.747193
546.747193,546.747193
546.531125,546.531125
546.531125,546.531125
546.530553,546.530553
546.530553,546.530553
546.461203,546.461203
546.459144,546.459144
546.459144,546.459144
546.458857,546.458857
546.195732,546.195732
546.195732,546.195732
546.195732,546.195732
546.188454,546.188454
546.161468,546.161468
546.161468,546.161468
546.161468,546.161468
546.161033,546.161033
546.161033,546.161033
185.757168,185.757168
185.757168,185.757168
178.081789,178.081789
178.081789,178.081789
178.081789,178.081789
178.081299,178.081299
178.081299,178.081299
178.081299,178.081299
178.081299,178.081299
178.081299,178.081299
178.081299,178.081299
178.081299,178.081299
178.081299,178.081299
178.081299,178.081299
178.067912,178.067912
178.067912,178.067912
178.067912,178.067912
178.067912,178.067912
178.067912,178.067912
178.067912,178.067912
178.067912,178.067912
172.746124,172.746124
172.633842,172.633842
172.633842,172.633842
172.633842,172.633842
172.633842,172.633842
172.633842,172.633842
172.633842,172.633842
172.630639,172.630639
172.630639,172.630639
172.630639,172.630639
172.630239,172.630239
172.629276,172.629276
172.629276,172.629276
172.629276,172.629276
172.629276,172.629276
172.629276,172.629276
172.629276,172.629276
172.629276,172.629276
172.629276,172.629276
172.621673,172.621673
172.570843,172.570843
172.570843,172.570843
172.570843,172.570843
172.570843,172.570843
172.570843,172.570843
172.570843,172.570843
172.542500,172.542500
172.542500,172.542500
172.113519,172.113519
172.113519,172.113519
172.113519,172.113519
172.113519,172.113519
172.113519,172.113519
172.113519,172.113519
172.113519,172.113519
172.113519,172.113519
172.113420,172.113420
172.113420,172.113420
172.113420,172.113420
172.113420,172.113420
172.113420,172.113420
172.113420,172.113420
172.113420,172.113420
172.113420,172.113420
172.113420,172.113420
172.113420,172.113420
172.113420,172.113420
172.113420,172.113420
172.113420,172.113420
172.113420,172.113420
172.113420,172.113420
172.113226,172.113226
172.113226,172.113226
172.113226,172.113226
145.635141,145.635141
145.635141,145.635141
145.635141,145.635141
145.635141,145.635141
143.678278,143.678278
143.678278,143.678278
143.678278,143.678278
143.678278,143.678278
143.678278,143.678278
143.678278,143.678278
143.678278,143.678278
143.678278,143.678278
143.678278,143.678278
143.678278,143.678278
138.848364,138.848364
138.848364,138.848364
138.848364,138.848364
138.847671,138.847671
138.847671,138.847671
138.847671,138.847671
138.847671,138.847671
138.842133,138.842133
138.468283,138.468283
125.295597,125.295597
125.295597,125.295597
125.295597,125.295597
125.185891,125.185891
125.185891,125.185891
125.185891,125.185891
125.185891,125.185891
125.185891,125.185891
125.185891,125.185891
125.185769,125.185769
125.185769,125.185769
125.185769,125.185769
125.171427,125.171427
125.171427,125.171427
125.171427,125.171427
125.171427,125.171427
125.171427,125.171427
125.171427,125.171427
117.177550,117.177550
117.177550,117.177550
85.697212,85.697212
85.697212,85.697212
85.697212,85.697212
85.697212,85.697212
85.697212,85.697212
85.697212,85.697212
85.697212,85.697212
85.697212,85.697212
85.697205,85.697205
81.967529,81.967529
81.967529,81.967529
81.967529,81.967529
81.967529,81.967529
81.967529,81.967529
81.967529,81.967529
81.967352,81.967352
68.698129,68.698129
68.698129,68.698129
68.698129,68.698129
68.698129,68.698129
68.698129,68.698129
68.698129,68.698129
68.543750,68.543750
68.543750,68.543750
68.543750,68.543750
66.591221,66.591221
66.591018,66.591018
66.591018,66.591018
66.591018,66.591018
66.591018,66.591018
66.591018,66.591018
66.591018,66.591018
66.591018,66.591018
66.591018,66.591018
66.591018,66.591018
66.591018,66.591018
66.591018,66.591018
66.591018,66.591018
66.591018,66.591018
66.591018,66.591018
66.591018,66.591018
66.591018,66.591018
66.591018,66.591018
66.591018,66.591018
66.591018,66.591018
66.591018,66.591018
66.591018,66.591018
66.591018,66.591018
66.591013,66.591013
66.591013,66.591013
62.631612,62.631612
62.631612,62.631612
62.630516,62.630516
62.457707,62.457707
62.445403,62.445403
62.445403,62.445403
62.445403,62.445403
62.445403,62.445403
62.445403,62.445403
62.445403,62.445403
62.445403,62.445403
62.445403,62.445403
62.445403,62.445403
62.445403,62.445403
62.295684,62.295684
62.295684,62.295684
62.295684,62.295684
62.272260,62.272260
62.272260,62.272260
62.272260,62.272260
62.272260,62.272260
62.272260,62.272260
62.272260,62.272260
62.272260,62.272260
62.272260,62.272260
62.272260,62.272260
62.270012,62.270012
62.270012,62.270012
62.270012,62.270012
62.270012,62.270012
62.270012,62.270012
62.270012,62.270012
62.270012,62.270012
62.270012,62.270012
62.270012,62.270012
62.270012,62.270012
62.270012,62.270012
62.270012,62.270012
62.270012,62.270012
62.270012,62.270012
62.270012,62.270012
62.270012,62.270012
62.270011,62.270011
62.270011,62.270011
62.269842,62.269842
62.263771,62.263771
62.178806,62.178806
62.178806,62.178806
62.178806,62.178806
62.178806,62.178806
62.178806,62.178806
62.178806,62.178806
62.178806,62.178806
62.178806,62.178806
62.178806,62.178806
62.178806,62.178806
62.178806,62.178806
62.178806,62.178806
62.178806,62.178806
62.178806,62.178806
62.178806,62.178806
62.178806,62.178806
62.178806,62.178806
61.770948,61.770948
61.770948,61.770948
61.770948,61.770948
61.770948,61.770948
61.770948,61.770948
61.770948,61.770948
61.770948,61.770948
61.770948,61.770948
61.770948,61.770948
61.770948,61.770948
61.770948,61.770948
61.770948,61.770948
61.761363,61.761363
61.761363,61.761363
61.761363,61.761363
61.761363,61.761363
61.761363,61.761363
61.415684,61.415684
61.415684,61.415684
61.415684,61.415684
61.415684,61.415684
61.415684,61.415684
61.415684,61.415684
61.415684,61.415684
61.414430,61.414430
61.414430,61.414430
61.414430,61.414430
61.414430,61.414430
61.414430,61.414430
61.414430,61.414430
61.414430,61.414430
61.414430,61.414430
61.414094,61.414094
61.414094,61.414094
61.414094,61.414094
61.414094,61.414094
61.414094,61.414094
61.414094,61.414094
61.414094,61.414094
61.414094,61.414094
61.414094,61.414094
61.414094,61.414094
61.335408,61.335408
61.297230,61.297230
61.297230,61.297230
61.297230,61.297230
61.297230,61.297230
61.297230,61.297230
61.297230,61.297230
61.297230,61.297230
61.297230,61.297230
61.297230,61.297230
61.297230,61.297230
61.297230,61.297230
61.296839,61.296839
51.948052,51.948052
51.948052,51.948052
51.948052,51.948052
51.948052,51.948052
51.948052,51.948052
51.948052,51.948052
51.948052,51.948052
51.947407,51.947407
51.945694,51.945694
51.945694,51.945694
51.945694,51.945694
51.945694,51.945694
51.945694,51.945694
51.945221,51.945221
51.945221,51.945221
51.945221,51.945221
51.945221,51.945221
51.945221,51.945221
51.945221,51.945221
51.945221,51.945221
51.945221,51.945221
51.945221,51.945221
51.945221,51.945221
51.945221,51.945221
51.945221,51.945221
51.945221,51.945221
51.945221,51.945221
51.945221,51.945221
51.945221,51.945221
51.945221,51.945221
51.945221,51.945221
51.945221,51.945221
51.945221,51.945221
51.945221,51.945221
51.945221,51.945221
51.692252,51.692252
51.644022,51.644022
51.644022,51.644022
51.644022,51.644022
51.644022,51.644022
51.644022,51.644022
51.644022,51.644022
51.644022,51.644022
51.644022,51.644022
51.644022,51.644022
51.644022,51.644022
51.563532,51.563532
51.461956,51.461956
51.461956,51.461956
51.062492,51.062492
51.062492,51.062492
51.062492,51.062492
51.062492,51.062492
51.062492,51.062492
51.062492,51.062492
51.062492,51.062492
51.062492,51.062492
51.062492,51.062492
51.062492,51.062492
51.050688,51.050688
51.050688,51.050688
51.050688,51.050688
51.050688,51.050688
51.050688,51.050688
51.050688,51.050688
51.049406,51.049406
51.049406,51.049406
51.049406,51.049406
51.049406,51.049406
51.049406,51.049406
51.049406,51.049406
51.049406,51.049406
51.049406,51.049406
51.043588,51.043588
51.043588,51.043588
51.043588,51.043588
50.999054,50.999054
50.999054,50.999054
50.857000,50.857000
50.857000,50.857000
50.857000,50.857000
50.857000,50.857000
50.857000,50.857000
50.857000,50.857000
50.857000,50.857000
50.857000,50.857000
50.857000,50.857000
50.857000,50.857000
50.857000,50.857000
50.857000,50.857000
50.857000,50.857000
50.857000,50.857000
50.857000,50.857000
50.857000,50.857000
50.857000,50.857000
50.857000,50.857000
50.857000,50.857000
50.857000,50.857000
50.857000,50.857000
50.857000,50.857000
50.857000,50.857000
50.838225,50.838225
50.838225,50.838225
50.838225,50.838225
50.838225,50.838225
50.838225,50.838225
50.838225,50.838225
50.838225,50.838225
50.838225,50.838225
50.838225,50.838225
50.838225,50.838225
50.838225,50.838225
50.838225,50.838225
50.838170,50.838170
50.838170,50.838170
50.838170,50.838170
50.838170,50.838170
50.838170,50.838170
50.731059,50.731059
50.731059,50.731059
50.731059,50.731059
50.731059,50.731059
50.731059,50.731059
50.731059,50.731059
50.731059,50.731059
50.731059,50.731059
50.731059,50.731059
50.731059,50.731059
50.731059,50.731059
50.730766,50.730766
50.730766,50.730766
50.730766,50.730766
50.730766,50.730766
50.730766,50.730766
50.730766,50.730766
50.730766,50.730766
50.730733,50.730733
50.730733,50.730733
50.730733,50.730733
50.730733,50.730733
50.730733,50.730733
50.730733,50.730733
50.730733,50.730733
50.730733,50.730733
50.730733,50.730733
50.730733,50.730733
50.730733,50.730733
50.730733,50.730733
50.730733,50.730733
50.730733,50.730733
50.730733,50.730733
50.730733,50.730733
50.730733,50.730733
50.730733,50.730733
50.730733,50.730733
50.730733,50.730733
50.730733,50.730733
50.730733,50.730733
50.730733,50.730733
50.730733,50.730733
50.730733,50.730733
50.730733,50.730733
50.730733,50.730733
50.730733,50.730733
50.730733,50.730733
50.730733,50.730733
50.730733,50.730733
50.730733,50.730733
50.730733,50.730733
50.730733,50.730733
50.730733,50.730733
50.655633,50.655633
50.655633,50.655633
50.655633,50.655633
50.655633,50.655633
50.655633,50.655633
50.655633,50.655633
50.655633,50.655633
50.655633,50.655633
50.655633,50.655633
50.655633,50.655633
50.655633,50.655633
50.655633,50.655633
50.655633,50.655633
50.655633,50.655633
50.655633,50.655633
50.655633,50.655633
50.655633,50.655633
50.655633,50.655633
50.655633,50.655633
50.655633,50.655633
50.655633,50.655633
50.655633,50.655633
50.655633,50.655633
50.655633,50.655633
50.655633,50.655633
50.655633,50.655633
50.655633,50.655633
50.655633,50.655633
50.655633,50.655633
50.655633,50.655633
50.655633,50.655633
50.655633,50.655633
50.655633,50.655633
50.655633,50.655633
50.655633,50.655633
50.655633,50.655633
50.655633,50.655633
50.655633,50.655633
50.655633,50.655633
50.655633,50.655633
50.655633,50.655633
50.655633,50.655633
50.655633,50.655633
50.655633,50.655633
50.655633,50.655633
50.655633,50.655633
50.655633,50.655633
50.655633,50.655633
50.655633,50.655633
50.655633,50.655633
50.655633,50.655633
50.655633,50.655633
50.655633,50.655633
50.655633,50.655633
50.655633,50.655633
50.655633,50.655633
50.655633,50.655633
50.655633,50.655633
50.655633,50.655633
50.655633,50.655633
50.655633,50.655633
50.655633,50.655633
50.655633,50.655633
50.655633,50.655633
50.655633,50.655633
50.655633,50.655633
50.655633,50.655633
50.655633,50.655633
50.655633,50.655633
50.655633,50.655633
50.655633,50.655633
50.655633,50.655633
50.655633,50.655633
50.655493,50.655493
50.655493,50.655493
50.655493,50.655493
50.655493,50.655493
50.655493,50.655493
17.072234,17.072234
17.072234,17.072234
17.072234,17.072234
17.072234,17.072234
17.071823,17.071823
17.071823,17.071823
17.071823,17.071823
17.071823,17.071823
17.071125,17.071125
17.071125,17.071125
17.071125,17.071125
17.071125,17.071125
17.055878,17.055878
17.055873,17.055873
17.055873,17.055873
17.055873,17.055873
17.055873,17.055873
17.055873,17.055873
17.055873,17.055873
17.055873,17.055873
17.055873,17.055873
17.055873,17.055873
17.055873,17.055873
16.913864,16.913864
16.913864,16.913864
16.752454,16.752454
16.752454,16.752454
16.752454,16.752454
16.752385,16.752385
16.752385,16.752385
16.708301,16.708301
16.708301,16.708301
16.708301,16.708301
16.708301,16.708301
16.708301,16.708301
16.708301,16.708301
16.708301,16.708301
16.708301,16.708301
16.708301,16.708301
16.708292,16.708292
16.708292,16.708292
16.708292,16.708292
16.708292,16.708292
16.708292,16.708292
16.708292,16.708292
16.708292,16.708292
16.708292,16.708292
16.708292,16.708292
16.708292,16.708292
16.708292,16.708292
16.708292,16.708292
16.676876,16.676876
16.676876,16.676876
16.676876,16.676876
16.676876,16.676876
16.675726,16.675726
16.675726,16.675726
16.675726,16.675726
16.675726,16.675726
16.675726,16.675726
16.675726,16.675726
16.675721,16.675721
16.675721,16.675721
16.675721,16.675721
16.675721,16.675721
16.675721,16.675721
16.675721,16.675721
16.675721,16.675721
16.675721,16.675721
16.675721,16.675721
16.675721,16.675721
16.675721,16.675721
16.675721,16.675721
16.675721,16.675721
16.675721,16.675721
16.666004,16.666004
16.666004,16.666004
16.666004,16.666004
16.666004,16.666004
16.666004,16.666004
16.665958,16.665958
16.665958,16.665958
16.665958,16.665958
16.665958,16.665958
16.665958,16.665958
16.665958,16.665958
16.665958,16.665958
16.665958,16.665958
16.665958,16.665958
16.665958,16.665958
16.665958,16.665958
16.665958,16.665958
16.665958,16.665958
16.665958,16.665958
16.665958,16.665958
16.665958,16.665958
16.665958,16.665958
16.665958,16.665958
16.665958,16.665958
16.665958,16.665958
16.665958,16.665958
16.664062,16.664062
16.664062,16.664062
16.664016,16.664016
16.664016,16.664016
16.664016,16.664016
16.664016,16.664016
16.664016,16.664016
16.664016,16.664016
16.664016,16.664016
16.664005,16.664005
16.664005,16.664005
16.664005,16.664005
16.664005,16.664005
16.664005,16.664005
16.664002,16.664002
16.664002,16.664002
16.664002,16.664002
16.664002,16.664002
16.664002,16.664002
16.664002,16.664002
16.664002,16.664002
16.662700,16.662700
16.662700,16.662700
16.662700,16.662700
16.662700,16.662700
16.662700,16.662700
16.662700,16.662700
16.662700,16.662700
16.662700,16.662700
16.662700,16.662700
16.662700,16.662700
16.662700,16.662700
16.662700,16.662700
16.657254,16.657254
16.657254,16.657254
16.657241,16.657241
16.657241,16.657241
16.656932,16.656932
16.656932,16.656932
16.656932,16.656932
16.656932,16.656932
16.656932,16.656932
16.656932,16.656932
16.656932,16.656932
16.656932,16.656932
16.656932,16.656932
16.656932,16.656932
16.656932,16.656932
16.656932,16.656932
16.656932,16.656932
16.656932,16.656932
16.656932,16.656932
16.656932,16.656932
16.656932,16.656932
16.656932,16.656932
16.656932,16.656932
16.656932,16.656932
