# Semilla: 1729461928
MejorEval,PromedioEval,DiversidadPromedio,DiversidadMin,EntropíaGen
26.175620,86.493378,0.486027,0.331000,0.997561
39.965537,87.015616,0.480190,0.337714,0.995138
31.356350,92.084552,0.477522,0.333429,0.994569
24.048942,87.916162,0.473702,0.308929,0.993532
43.136488,85.349531,0.471490,0.336643,0.993550
29.292462,85.118001,0.468561,0.313929,0.992556
24.530043,82.364285,0.468594,0.322143,0.992430
49.971671,87.168520,0.461639,0.302714,0.993154
35.037610,84.998609,0.452910,0.297071,0.988895
22.786533,83.637058,0.453916,0.297500,0.988809
35.150832,80.219095,0.443108,0.301571,0.985936
45.638360,81.464886,0.439327,0.305643,0.986662
38.109169,88.943909,0.442471,0.299214,0.986517
44.961834,85.242584,0.441467,0.294500,0.986551
41.465770,84.165272,0.436737,0.292286,0.984796
48.862566,87.274954,0.438600,0.299143,0.983312
42.759939,83.594911,0.434512,0.292286,0.983241
46.046909,85.483906,0.424618,0.278000,0.980149
41.749271,88.010185,0.425271,0.275786,0.981387
47.877074,88.787400,0.425139,0.275571,0.983236
46.171475,87.387447,0.422337,0.284214,0.983977
49.937427,87.532586,0.418769,0.278357,0.981287
46.108169,88.022043,0.409124,0.264786,0.982602
43.120550,84.226997,0.404529,0.262429,0.980026
45.447187,86.290061,0.398335,0.265857,0.980287
47.831359,86.295909,0.393302,0.255857,0.977713
35.880924,86.383445,0.387271,0.267286,0.978072
41.625631,83.117911,0.388539,0.261429,0.978451
37.723343,82.698418,0.379831,0.245000,0.973982
41.406033,82.454443,0.372653,0.247714,0.974592
28.436217,83.500754,0.370657,0.236429,0.976172
38.894603,83.238274,0.373031,0.249786,0.973932
46.624725,89.839817,0.376676,0.246929,0.972045
28.041716,89.138792,0.376876,0.229857,0.975835
46.823896,85.124697,0.376318,0.239214,0.979339
41.510751,85.479267,0.376261,0.239071,0.977163
41.930941,88.339245,0.372700,0.241929,0.977412
43.036955,83.579042,0.372206,0.238143,0.978561
43.798669,86.788247,0.365978,0.235929,0.978498
46.387482,86.616284,0.367471,0.235286,0.976128
50.694877,90.589290,0.360939,0.237143,0.979339
48.866007,88.976857,0.355286,0.230286,0.972881
35.850609,89.892224,0.356267,0.224286,0.971526
45.339422,85.088773,0.361598,0.241286,0.971587
37.886763,83.166755,0.361098,0.239500,0.974184
41.154676,84.069530,0.361718,0.240000,0.977434
32.031557,92.374281,0.360514,0.242357,0.977759
40.642901,88.779750,0.362631,0.243929,0.976695
48.689797,92.903223,0.360433,0.225143,0.974932
42.956171,89.939790,0.355767,0.231929,0.972526
31.821852,91.233469,0.356165,0.233857,0.971070
33.917956,89.856939,0.352841,0.235857,0.967956
36.156203,89.286781,0.355188,0.226857,0.967051
31.464462,89.424068,0.352686,0.225429,0.966113
35.863599,90.313633,0.359853,0.239714,0.967118
34.515382,90.000587,0.358124,0.242857,0.965145
42.604480,85.717321,0.353808,0.227143,0.963325
38.805200,91.157285,0.355465,0.240571,0.962204
38.479130,86.701688,0.351833,0.228643,0.961187
32.763549,86.139328,0.356165,0.240643,0.963978
36.192036,87.013666,0.357200,0.242000,0.964572
47.253415,87.889985,0.357467,0.240786,0.961937
41.704188,91.629362,0.359363,0.242286,0.960283
46.664846,92.225938,0.358573,0.232286,0.959825
49.974394,90.065488,0.358341,0.239929,0.957770
32.797830,93.413763,0.353935,0.232786,0.955918
43.419362,94.362219,0.343720,0.217857,0.957670
58.071982,96.636062,0.342778,0.225143,0.957643
56.050574,93.183839,0.341392,0.218071,0.956672
49.402892,89.654982,0.330327,0.212714,0.955863
43.949835,91.620584,0.326537,0.212857,0.954471
47.931815,95.209766,0.322818,0.205429,0.953161
42.686409,93.998397,0.324829,0.213357,0.946621
36.293512,96.883394,0.321135,0.204143,0.941891
57.062279,90.131074,0.324714,0.205929,0.942316
48.166197,90.589165,0.328651,0.206286,0.948954
51.107058,92.909122,0.333845,0.220214,0.952940
49.887506,89.962847,0.337788,0.214286,0.953544
35.112541,90.352174,0.338808,0.220000,0.954454
47.718279,90.506453,0.339786,0.220143,0.957772
57.835324,89.740474,0.342669,0.218429,0.962833
54.121375,91.890779,0.342820,0.233357,0.967188
53.269251,88.493303,0.346051,0.229857,0.966538
38.604498,83.352319,0.344704,0.220643,0.968046
52.417332,82.655930,0.340116,0.219214,0.967794
