MejorEval,SolActiva
88.338739,88.779507
88.338739,88.779612
88.338739,88.781381
88.338739,88.704068
88.338739,89.739205
88.338739,89.741986
88.338739,89.742871
88.338739,89.432717
88.338739,88.552539
88.338739,88.540278
88.338739,88.538609
88.338739,88.538566
88.338739,88.540926
88.338739,88.540969
88.338739,88.540286
88.338739,88.546964
87.364207,87.364207
87.361794,87.361794
87.361794,87.361968
87.361794,89.934970
87.361794,90.815448
75.965845,75.965845
75.965813,75.965813
75.965813,76.037309
60.208304,60.208304
60.208304,60.208445
55.989419,55.989419
55.925007,55.925007
55.925007,55.941035
54.883986,54.883986
54.867958,54.867958
52.409591,52.409591
52.409591,52.416097
52.409591,52.416874
52.409591,52.429347
52.409591,52.426224
52.409591,52.426050
52.409591,52.425899
52.409591,52.736051
52.409591,60.545116
52.409591,60.545116
52.409591,60.545116
52.409591,60.545116
52.409591,60.545116
52.409591,60.545116
52.409591,60.545116
52.409591,60.545116
52.409591,60.545116
52.409591,60.545116
52.409591,60.545116
52.409591,60.545116
52.409591,60.545116
50.086971,50.086971
50.086971,50.086971
50.086971,50.087192
50.086971,50.087076
50.086971,50.087046
50.086971,50.086998
50.086971,50.485540
50.086971,50.485540
50.086971,50.485540
50.086971,50.485540
50.086971,50.485540
50.086971,50.485540
50.086971,50.485540
50.086971,50.111607
47.931515,47.931515
47.931515,47.931515
47.931515,47.944176
47.914440,47.914440
47.914440,47.914440
47.914440,47.920775
47.914440,47.920554
47.914440,47.921030
47.878026,47.878026
47.878026,47.878026
47.877549,47.877549
47.877549,47.877549
47.877541,47.877541
47.877541,47.877693
47.676522,47.676522
47.676522,47.676522
45.877409,45.877409
45.876729,45.876729
45.709012,45.709012
45.709012,45.709012
45.709012,45.709012
45.709012,45.709012
45.709012,45.709219
45.709012,45.709219
45.704069,45.704069
45.704069,45.704069
45.478434,45.478434
45.478434,45.478500
45.471994,45.471994
45.471994,45.472624
45.469311,45.469311
45.468354,45.468354
45.468354,45.468354
37.524714,37.524714
37.524714,37.524725
37.509386,37.509386
37.116644,37.116644
37.116644,37.116644
37.116644,37.116644
37.111608,37.111608
37.111500,37.111500
37.101465,37.101465
37.101465,37.101465
34.420329,34.420329
34.418111,34.418111
34.418111,34.418111
34.315520,34.315520
34.315520,34.315520
34.315520,34.315520
34.315520,34.315520
34.315520,34.315520
34.315520,34.315520
34.315520,34.315520
33.388568,33.388568
33.388568,33.388575
33.388568,33.388575
33.388568,33.388575
33.388568,33.388575
33.388456,33.388456
31.910388,31.910388
31.910388,31.910388
31.038655,31.038655
30.825081,30.825081
30.825081,30.825081
30.825081,30.825081
30.825081,30.825081
30.797797,30.797797
30.797797,30.797797
30.627439,30.627439
30.085355,30.085355
30.085355,30.085355
30.085355,30.085355
30.085355,30.085355
30.056100,30.056100
30.056100,30.056100
30.056100,30.056100
30.056100,30.056100
30.056100,30.056100
30.056100,30.056100
29.994817,29.994817
29.994610,29.994610
29.994610,29.994610
29.428203,29.428203
29.428075,29.428075
29.428075,29.428075
29.428075,29.428075
29.428075,29.428075
29.428075,29.428075
29.407005,29.407005
29.395563,29.395563
29.395563,29.395563
29.395149,29.395149
29.395149,29.395149
29.395149,29.395149
25.646080,25.646080
25.646080,25.646080
25.646080,25.646080
25.646080,25.646080
25.638877,25.638877
25.535811,25.535811
25.509340,25.509340
25.509340,25.509340
24.643489,24.643489
24.643489,24.643489
24.643489,24.643489
24.643489,24.643489
