# Semilla: 1729461985
MejorEval,PromedioEval,DiversidadPromedio,DiversidadMin,EntropíaGen
38.261339,79.509255,0.487359,0.313571,0.997477
38.261339,73.464670,0.480949,0.282143,0.995098
25.710789,71.263643,0.474951,0.274143,0.994008
12.849754,67.802487,0.468084,0.270143,0.993374
12.849754,64.700230,0.462776,0.269571,0.992393
11.141228,63.231563,0.461000,0.244286,0.990395
10.581699,62.414582,0.457031,0.236571,0.988817
10.581699,59.108107,0.443857,0.238500,0.986998
10.581699,53.755820,0.442586,0.217214,0.986876
8.557208,52.308414,0.434255,0.214929,0.986411
8.557208,46.738735,0.424251,0.214071,0.982643
8.557208,45.519106,0.411922,0.204214,0.980223
8.555374,41.493523,0.410184,0.207786,0.980919
8.555374,36.367079,0.393092,0.185857,0.979954
7.175400,32.223185,0.376904,0.177286,0.978581
7.175400,26.539492,0.348943,0.160000,0.974243
7.175400,21.323849,0.316304,0.136000,0.972957
7.175400,14.398156,0.297445,0.122929,0.974442
7.175400,12.606463,0.281424,0.122571,0.975146
7.175400,11.051742,0.277569,0.124286,0.976155
7.175400,11.004758,0.272829,0.124786,0.976349
6.936033,11.155790,0.270853,0.130857,0.975621
6.936033,9.700364,0.270971,0.126429,0.976468
6.936033,10.349026,0.271245,0.131143,0.973829
6.936033,11.600482,0.279516,0.139857,0.973352
6.936033,11.502844,0.274441,0.126000,0.972139
6.936033,10.774075,0.272204,0.137857,0.974986
6.762604,9.881473,0.267198,0.122571,0.975097
6.253659,9.299994,0.261347,0.107857,0.975229
6.253659,8.487097,0.259310,0.113643,0.974717
4.650855,8.211305,0.256376,0.116929,0.974275
4.650855,8.123840,0.248767,0.118571,0.971840
4.195282,9.043747,0.256145,0.123429,0.972050
4.195282,8.628621,0.257590,0.127786,0.970893
4.195282,8.384504,0.257816,0.129286,0.969011
4.195282,7.259182,0.254147,0.124500,0.967077
4.195282,7.317360,0.256080,0.126071,0.967265
4.195282,7.673772,0.253061,0.120286,0.968162
4.140970,6.814692,0.240686,0.112929,0.964672
4.135440,7.042533,0.237682,0.115857,0.965321
4.135440,7.166619,0.237606,0.111357,0.965022
3.935235,7.315888,0.235388,0.108929,0.965143
3.243270,8.649854,0.231716,0.111500,0.964983
3.156941,8.529982,0.223651,0.104143,0.963239
3.102170,8.825492,0.219494,0.103429,0.961769
3.062414,7.779039,0.210520,0.105357,0.959153
3.062414,5.834956,0.210533,0.099357,0.959479
2.403422,4.570142,0.208222,0.097929,0.955686
2.403422,4.936489,0.208792,0.098500,0.955592
2.403422,5.453610,0.211963,0.094857,0.953693
2.403422,4.529321,0.212414,0.098857,0.953365
1.487076,5.943751,0.210147,0.097214,0.951704
1.487076,5.692265,0.206906,0.093571,0.953267
1.487076,6.162499,0.206304,0.087214,0.954045
1.445434,5.428802,0.204655,0.089643,0.955928
1.189658,3.556939,0.200424,0.095429,0.953356
0.936767,4.150117,0.203029,0.101286,0.955325
0.936767,3.464315,0.202159,0.090071,0.952796
0.936767,3.334574,0.209982,0.101143,0.953479
0.810927,4.944412,0.206971,0.087929,0.954100
0.750387,4.341647,0.212224,0.091286,0.950884
0.750387,3.886028,0.206392,0.098643,0.948584
0.739716,2.889714,0.207673,0.095214,0.949818
0.739716,2.427619,0.211453,0.101214,0.947808
0.677265,2.055825,0.216137,0.094357,0.950844
0.677265,2.464281,0.218692,0.099143,0.951836
0.677265,1.953684,0.220712,0.095714,0.950536
0.677265,1.534833,0.216082,0.098857,0.949807
0.651071,2.511507,0.214108,0.097929,0.950389
0.651071,2.158582,0.215906,0.107429,0.951951
0.651071,2.559570,0.219767,0.104357,0.950489
0.651071,2.269597,0.216714,0.102857,0.948702
0.651071,2.283936,0.211541,0.096071,0.944984
0.305574,1.492688,0.210508,0.090214,0.942942
0.305574,1.373121,0.210565,0.099429,0.942162
0.305574,1.675855,0.211476,0.107143,0.943055
0.276091,3.136137,0.208053,0.091500,0.942791
0.276091,2.463011,0.211514,0.096286,0.943891
0.276091,3.638008,0.215622,0.096071,0.943450
0.216414,2.966254,0.210114,0.103429,0.941159
0.216414,3.604342,0.207335,0.101929,0.942211
0.216414,4.883889,0.208665,0.101143,0.942616
0.216414,6.197130,0.206857,0.096786,0.943212
0.205747,4.111172,0.203455,0.096214,0.941751
0.070899,4.455448,0.203537,0.093786,0.940813
0.070899,4.176296,0.205769,0.098429,0.941593
0.070899,1.895077,0.199422,0.088571,0.938638
0.070899,1.739029,0.192363,0.090786,0.936822
0.070820,1.576578,0.187982,0.087714,0.936352
0.069168,3.026971,0.184973,0.084214,0.934377
0.069168,2.176399,0.179290,0.079000,0.932227
0.069168,2.465742,0.175567,0.077571,0.931205
0.043277,1.749611,0.167110,0.068786,0.928209
0.043277,1.666739,0.172353,0.076214,0.927971
0.043277,3.050209,0.171676,0.067929,0.928458
0.029467,1.806229,0.166502,0.069929,0.928982
0.029467,2.838938,0.169784,0.075714,0.927821
0.029467,1.817900,0.164573,0.073714,0.927212
0.029467,1.283802,0.162798,0.073000,0.927324
0.029297,1.670098,0.161927,0.073429,0.926165
0.029203,1.194555,0.164371,0.077429,0.925213
0.027636,1.934334,0.170441,0.080643,0.927080
0.027636,2.073736,0.170729,0.078071,0.927551
0.021064,2.707568,0.166863,0.081143,0.926942
