MejorEval,PromedioEval
24.581814,81.982344
24.581814,82.009325
24.581814,82.902184
24.581814,85.249615
24.581814,85.968908
19.634684,84.977544
19.634684,87.187616
19.634684,87.475028
19.634684,86.147090
14.654965,88.088627
14.654965,87.767032
14.654965,86.084988
14.654965,88.446383
14.654965,89.090872
14.654965,83.952378
14.654965,87.766240
14.654965,85.667895
14.654965,87.866882
14.654965,83.564972
14.654965,83.684262
13.956294,82.981112
13.956294,76.351885
13.956294,80.802504
13.956294,80.704266
13.956294,81.218203
13.956294,77.089251
13.956294,77.486149
13.634451,76.001045
13.634451,76.261448
13.634451,78.760586
13.634451,83.852354
13.634451,86.645071
13.634451,79.955532
13.634451,82.286457
13.382062,75.868920
13.382062,72.597392
13.382062,81.375450
13.382062,80.906685
13.382062,75.924832
13.382062,78.070051
13.382062,76.183390
13.382062,72.448652
13.382062,78.776373
13.382062,76.976662
13.382062,82.878198
13.382062,79.605272
13.382062,78.266533
13.382062,76.233068
13.382062,75.608081
13.382062,76.022970
13.382062,74.082227
13.382062,70.838934
13.382062,72.340114
13.382062,72.613335
13.382062,70.614028
13.382062,69.100962
13.382062,65.606257
13.382062,63.511138
13.382062,56.750249
13.382062,60.734525
13.275750,62.460156
13.275750,68.983370
12.575119,68.150598
12.575119,70.359731
11.912873,69.091339
11.912873,64.723682
11.912873,68.631731
11.912873,67.964622
11.912873,71.017403
11.912873,68.078183
11.912873,67.756895
11.912873,67.512259
11.912873,63.049048
9.128837,65.052312
9.128837,64.712806
9.128837,74.186965
9.128837,72.016363
9.128837,62.052750
9.128837,63.822764
9.128837,66.767988
9.128837,73.455131
8.252607,69.704149
8.252607,68.426439
3.268422,67.371267
3.268422,73.151929
3.268422,72.735473
3.268422,74.947596
2.829196,72.147884
2.829196,68.369410
2.829196,67.343728
2.829196,69.878092
2.829196,64.467336
2.829196,57.492424
2.829196,65.855193
2.829196,65.076228
2.829196,63.160852
2.829196,62.695972
2.633104,58.982584
2.633104,64.104005
2.487850,57.973007
2.487850,59.743287
2.487850,62.136293
2.301131,50.382489
2.301131,54.871512
2.301131,57.449451
2.301131,55.375871
2.301131,48.241737
2.301131,45.865086
2.301131,43.266419
2.014420,41.152033
2.014420,30.725289
2.014420,33.076989
2.014420,34.680737
2.014420,31.986526
2.014420,29.746568
1.937357,29.863610
1.937357,30.315693
1.937357,30.512293
1.937357,30.888186
1.937357,30.791669
1.937357,32.248616
1.937357,30.060078
1.937357,33.451424
1.937357,33.490901
1.937357,35.258807
1.937357,37.925364
1.937357,36.101867
1.937357,37.062302
1.937357,34.597338
1.937357,33.447502
1.937357,35.332925
1.937357,34.533577
1.592903,32.470760
1.592903,33.989538
1.592903,38.362928
1.592903,36.798873
1.592903,40.904952
1.592903,40.533276
1.592903,40.668414
1.592903,40.814268
1.592903,42.964905
1.592903,43.166397
1.592903,42.854288
1.592903,40.575618
1.592903,41.481222
1.592903,44.335930
1.592903,40.718243
1.592903,42.233375
1.592903,45.642443
1.592903,49.148345
1.592903,47.087467
1.592903,42.037258
1.592903,42.506218
1.592903,42.966573
1.592903,46.731518
1.592903,49.917079
1.592903,49.449649
1.592903,49.329407
1.592903,48.762470
1.592903,46.928578
1.592903,50.341149
1.592903,46.338907
1.592903,47.349014
1.497082,47.991599
1.497082,49.620901
1.497082,50.127120
1.497082,47.466430
1.497082,44.462964
1.497082,44.853258
1.497082,46.139688
1.497082,48.139669
1.497082,47.744264
1.497082,50.343622
1.497082,57.697471
1.497082,56.564251
1.497082,59.395738
1.497082,63.607422
1.497082,69.742698
1.497082,68.760304
1.497082,70.771633
1.497082,74.057337
1.497082,78.222130
1.497082,73.350987
1.497082,72.715057
1.497082,75.727918
1.497082,77.651455
1.497082,73.879817
1.497082,70.182160
1.497082,78.939210
1.282809,71.509138
1.282809,65.806573
1.282809,66.006025
1.282809,70.614402
1.282809,69.847773
1.282809,76.250145
1.282809,78.840545
1.282809,77.572991
0.656939,78.670924
0.656939,79.852626
0.656939,71.691898
0.656939,74.905660
0.656939,78.355049
0.656939,75.570813
0.656939,71.547972
0.656939,65.845654
0.656939,70.141031
0.656939,68.034513
0.656939,67.813809
0.656939,69.618641
0.656939,62.563061
0.656939,63.165185
0.656939,57.589703
0.656939,54.748792
0.656939,50.334502
0.656939,52.072459
0.656939,50.459255
0.656939,56.162088
0.656939,57.611801
0.656939,57.983675
0.656939,62.080385
0.656939,62.714269
0.656939,62.180409
0.656939,66.708182
0.656939,66.938632
0.656939,61.983285
0.525799,57.742451
0.525799,60.790554
0.525799,54.901029
0.525799,56.413145
0.525799,55.482287
0.525799,51.504656
0.525799,50.738209
0.525799,53.867891
0.525799,50.559036
0.525799,51.268073
0.525799,52.819475
0.525799,48.209443
0.525799,46.037953
0.525799,42.480349
0.525799,40.695570
0.525799,40.020425
0.525799,38.118815
0.525799,41.562048
0.525799,36.127976
0.525799,40.552314
0.525799,37.169932
0.525799,37.120883
0.525799,36.560653
0.525799,36.693037
0.525799,39.634466
0.525799,47.830500
0.525799,47.184449
0.525799,51.802922
0.525799,52.667672
0.525799,56.754319
0.525799,53.562705
0.525799,46.824857
0.525799,43.400970
0.525799,50.491756
0.525799,47.183628
0.525799,52.832822
0.525799,51.845518
0.525799,42.354578
0.525799,43.505723
0.513987,44.779985
0.513987,51.644015
0.513987,43.826690
0.513987,43.194351
0.513987,44.390313
0.513987,40.864372
0.513987,40.574001
0.513987,44.510039
0.513987,44.286254
0.513987,41.976147
0.513987,40.948711
0.513987,38.841192
0.513987,40.420180
0.513987,42.242833
0.513987,45.752651
0.513987,46.650487
0.513987,50.808823
0.513987,48.192951
0.513987,46.779525
0.513987,50.782887
0.513987,49.594874
0.513987,44.477284
0.513987,45.991191
0.513987,50.256662
0.513987,49.198727
0.513987,54.066507
0.513987,54.087733
0.513987,53.918302
0.513987,55.224053
0.513987,49.601230
0.513987,53.903263
0.513987,51.202070
0.513987,48.408537
0.513987,51.006215
0.513987,50.638174
0.513987,50.476837
0.513987,50.300583
0.513987,47.932296
0.513987,49.506307
0.513987,52.479109
0.513987,53.895746
0.513987,54.631751
0.513987,58.696985
0.513987,62.575557
0.513987,65.422585
0.513987,67.449395
0.513987,63.695279
0.513987,65.929610
0.449368,62.728977
0.449368,66.510975
0.449368,66.509823
0.449368,68.998516
0.449368,70.271752
0.449368,66.330019
0.449368,65.233249
0.449368,69.648434
0.449368,74.581456
0.449368,76.778715
0.449368,72.626092
0.449368,76.657075
0.449368,80.262356
0.449368,80.519162
0.449368,78.879823
0.449368,75.682352
0.449368,71.212466
0.449368,72.492540
0.449368,69.977999
0.449368,70.873702
0.449368,66.387271
0.449368,64.962283
0.449368,62.990914
0.449368,63.800430
0.449368,59.262204
0.449368,60.363415
0.449368,62.232176
0.449368,66.295792
0.449368,64.594457
0.449368,63.122155
0.449368,62.822390
