# Semilla: 1729461960
MejorEval,PromedioEval,DiversidadPromedio,DiversidadMin,EntropíaGen
32.213879,77.613298,0.488553,0.303429,0.997952
32.213879,71.602626,0.483629,0.282143,0.998635
32.213879,66.931785,0.479714,0.272214,0.997012
32.213879,68.624809,0.473984,0.269429,0.995237
21.586266,62.743547,0.468284,0.248929,0.994299
21.586266,63.654789,0.467794,0.248857,0.994194
21.586266,56.034744,0.463486,0.249786,0.993141
21.586266,52.938461,0.457284,0.239571,0.992901
21.586266,57.995181,0.454763,0.228714,0.991646
21.586266,58.882781,0.456447,0.231429,0.991259
20.802537,58.591506,0.452180,0.229857,0.990981
20.802537,53.303133,0.448235,0.216214,0.989795
20.802537,52.860055,0.443604,0.219143,0.988773
20.802537,55.151302,0.437080,0.212143,0.986236
20.802537,53.928069,0.430669,0.209143,0.986491
20.802537,52.313369,0.424308,0.209429,0.986735
20.802537,48.860453,0.416308,0.206857,0.984534
20.802537,47.975273,0.421951,0.216714,0.984559
20.802537,44.448883,0.413029,0.196071,0.983253
20.802537,46.797192,0.420316,0.208357,0.982998
20.802537,48.801114,0.408902,0.193357,0.983915
17.791839,41.823953,0.408018,0.178071,0.984121
17.791839,45.098986,0.404498,0.192571,0.982710
17.791839,47.299193,0.399951,0.184000,0.980650
16.316279,38.111339,0.397012,0.160714,0.981205
16.316279,44.766644,0.398649,0.181429,0.980691
16.316279,42.923417,0.394459,0.171571,0.979961
16.316279,40.282787,0.389690,0.169571,0.977465
16.316279,42.410862,0.384465,0.170143,0.976924
16.316279,42.472712,0.374678,0.171643,0.973958
16.316279,41.535015,0.373612,0.160143,0.973647
16.316279,41.582556,0.362147,0.152714,0.971568
16.316279,39.129602,0.355616,0.148286,0.969713
15.282707,37.398318,0.348688,0.141286,0.967563
15.282707,33.511639,0.339731,0.135929,0.964906
15.282707,36.040820,0.330982,0.132643,0.965704
12.750818,38.215164,0.330627,0.142000,0.964124
12.750818,36.667792,0.328047,0.145000,0.961685
12.750818,31.441948,0.298439,0.125786,0.958764
12.750818,35.701807,0.301445,0.116286,0.960684
12.750818,35.363526,0.275371,0.112000,0.956171
12.750818,33.793525,0.254247,0.117929,0.954665
10.865585,28.840495,0.266833,0.108000,0.956051
10.022207,29.128505,0.262065,0.114357,0.956085
9.622232,30.626525,0.265449,0.113857,0.958208
9.622232,28.771313,0.260120,0.109429,0.955712
9.560877,26.272302,0.236457,0.106714,0.953760
6.088909,23.544500,0.225308,0.107071,0.952311
4.550083,23.680282,0.211655,0.098714,0.953764
4.550083,21.214392,0.203212,0.090071,0.953443
4.550083,16.097165,0.188049,0.087429,0.951498
4.529507,13.044618,0.175294,0.082786,0.953453
4.529507,11.873858,0.174310,0.078000,0.952543
4.529507,11.998996,0.182071,0.089429,0.954230
4.529507,11.121815,0.176333,0.079571,0.954114
4.529507,9.066908,0.177888,0.077857,0.954671
3.898087,9.445760,0.183453,0.086571,0.956835
3.898087,6.854011,0.178222,0.078857,0.955575
3.898087,6.168249,0.173296,0.072143,0.958288
2.537834,6.055785,0.173598,0.077929,0.957062
2.537834,5.681734,0.167176,0.071714,0.954400
2.537834,5.897257,0.165614,0.079714,0.955080
2.537834,4.647121,0.164545,0.079214,0.958097
1.482588,5.349041,0.166533,0.076000,0.957436
1.482588,4.932952,0.164861,0.081643,0.956593
1.482588,4.705497,0.167061,0.079857,0.955835
1.482588,4.547617,0.164078,0.077500,0.954034
1.437046,3.770158,0.165171,0.075143,0.951920
1.275999,3.637667,0.176000,0.077857,0.954715
1.275999,4.484382,0.170996,0.079214,0.957523
1.275999,2.991909,0.169714,0.078286,0.955837
1.275999,4.202136,0.166859,0.082929,0.955159
1.275999,3.791888,0.162759,0.078000,0.954673
1.275999,2.294518,0.159861,0.071500,0.953329
0.959460,2.533985,0.160586,0.074071,0.954096
0.959460,3.036212,0.158588,0.074357,0.954540
0.589651,3.279255,0.158392,0.072643,0.955789
0.538996,3.270685,0.155753,0.069071,0.954965
0.538996,3.407139,0.153990,0.071286,0.954367
0.538996,2.774600,0.159255,0.073643,0.957032
0.423483,2.489090,0.162422,0.074857,0.959681
0.423483,1.470272,0.169714,0.068214,0.961358
0.423483,1.894502,0.169865,0.065000,0.962445
0.423483,1.862318,0.169718,0.067643,0.963071
0.422403,2.943137,0.167984,0.074786,0.962666
0.317860,2.081531,0.162427,0.069929,0.961683
0.317860,1.928848,0.158159,0.073071,0.961101
0.292271,1.801388,0.148861,0.070214,0.961171
0.292271,2.412567,0.155508,0.067571,0.961303
0.292271,2.674567,0.158382,0.069357,0.962918
0.281298,2.401137,0.165457,0.075929,0.963831
0.270353,3.059646,0.166845,0.077786,0.965055
0.270353,2.237232,0.167394,0.080929,0.962366
0.270353,2.697109,0.169780,0.076929,0.963586
0.261864,3.086602,0.169773,0.080857,0.963692
0.261864,1.910905,0.166216,0.078143,0.962858
