# Semilla: 1729461847
MejorEval,PromedioEval,DiversidadPromedio,DiversidadMin,EntropíaGen
18.589617,89.110590,0.484990,0.332357,0.996029
18.589617,85.820726,0.478351,0.308286,0.994848
18.589617,84.810901,0.471453,0.308643,0.995630
18.589617,87.405923,0.473443,0.312000,0.996012
17.512801,86.554791,0.467902,0.299286,0.994179
17.512801,95.242958,0.458896,0.306000,0.993293
17.512801,92.130592,0.457608,0.303929,0.993381
11.189678,90.903789,0.452616,0.303857,0.991336
11.189678,91.333771,0.452810,0.307214,0.991887
11.189678,90.933026,0.452451,0.313929,0.991167
11.189678,88.904546,0.446061,0.288286,0.993116
11.189678,92.691308,0.437314,0.287429,0.992720
11.189678,94.347452,0.432096,0.280786,0.991929
11.189678,94.680875,0.420924,0.271429,0.991529
11.189678,98.797052,0.423712,0.281714,0.991449
11.189678,93.861899,0.422876,0.267714,0.992765
11.189678,89.894227,0.422139,0.270000,0.990620
11.189678,94.930107,0.420788,0.280714,0.990021
11.189678,90.247062,0.416835,0.271357,0.990328
11.189678,94.189771,0.419716,0.260786,0.990556
11.189678,93.158916,0.415488,0.270786,0.991847
11.189678,91.553394,0.409361,0.268143,0.992087
11.189678,84.833352,0.414616,0.273143,0.990271
11.189678,85.037575,0.406490,0.260500,0.988048
11.189678,88.428551,0.408294,0.257214,0.986460
11.189678,87.973686,0.403788,0.261143,0.985745
11.189678,89.398802,0.401990,0.239929,0.986905
11.189678,87.706984,0.395559,0.255786,0.984833
11.189678,93.953344,0.393684,0.254714,0.985475
11.189678,101.230144,0.393949,0.257286,0.985457
11.189678,99.306215,0.389718,0.256143,0.983740
11.189678,97.402846,0.388543,0.248857,0.983635
11.189678,84.253583,0.376465,0.237786,0.981533
11.189678,88.285001,0.371653,0.229357,0.979407
11.189678,87.510084,0.377196,0.235857,0.979726
11.189678,86.963234,0.379312,0.254357,0.979441
11.189678,88.810056,0.384194,0.258643,0.981654
11.189678,80.435593,0.381327,0.252571,0.981944
11.189678,83.447846,0.380949,0.237786,0.981974
11.189678,88.222158,0.375518,0.239714,0.981068
11.189678,86.778225,0.372429,0.248500,0.982086
11.189678,83.154614,0.366820,0.242357,0.981632
11.189678,85.171311,0.372204,0.243500,0.983445
11.189678,83.673023,0.370300,0.244857,0.982745
11.189678,81.706968,0.371802,0.240357,0.983505
11.189678,86.426818,0.371516,0.243643,0.984235
11.189678,82.930134,0.375263,0.248857,0.982893
11.189678,79.428503,0.373653,0.232500,0.984532
11.189678,85.229519,0.377353,0.233143,0.985371
11.189678,84.121427,0.375688,0.232714,0.984687
11.189678,82.752926,0.372027,0.242500,0.982373
11.189678,88.261349,0.374804,0.250071,0.982628
11.189678,91.586058,0.372492,0.241429,0.982476
9.733222,85.975151,0.371457,0.238071,0.983633
9.733222,79.868785,0.373224,0.237000,0.983312
9.733222,75.590502,0.362418,0.229929,0.979956
9.733222,83.143445,0.358473,0.216571,0.977772
9.733222,86.151900,0.356665,0.225500,0.981238
2.609992,74.632955,0.357137,0.220214,0.978936
2.609992,77.208863,0.359188,0.234286,0.979049
2.609992,77.819532,0.360422,0.228571,0.981398
2.609992,82.436796,0.365651,0.224143,0.981109
2.609992,79.440608,0.365104,0.224429,0.981720
2.609992,90.345573,0.357076,0.222000,0.981905
2.609992,90.419173,0.359620,0.227286,0.983268
2.609992,89.563362,0.359986,0.232286,0.984814
2.609992,85.160934,0.362576,0.238857,0.984593
2.609992,86.753313,0.363571,0.238714,0.987036
2.609992,90.530843,0.362292,0.235286,0.986794
2.609992,84.437977,0.358392,0.229000,0.986719
2.609992,86.243018,0.351586,0.229571,0.986620
2.609992,81.196548,0.348092,0.228286,0.987002
2.609992,81.499623,0.351063,0.232714,0.987822
2.609992,79.751030,0.353267,0.226000,0.987027
2.230538,78.416867,0.348937,0.219857,0.986715
2.230538,87.753638,0.350229,0.225714,0.987803
2.230538,87.208494,0.350088,0.219571,0.987790
2.230538,87.093966,0.351424,0.234071,0.986906
2.230538,90.448710,0.356635,0.227143,0.988734
2.230538,85.024182,0.360147,0.223500,0.989419
2.230538,81.727342,0.355096,0.217857,0.988684
2.230538,86.637002,0.357196,0.228429,0.989554
2.230538,82.013216,0.361151,0.239929,0.990218
2.230538,87.567450,0.358549,0.218429,0.989132
2.230538,77.513577,0.356186,0.228714,0.988903
2.230538,82.896602,0.353549,0.215429,0.989476
2.230538,87.018307,0.351739,0.228286,0.990553
2.230538,82.170042,0.350229,0.227286,0.992503
2.230538,85.563012,0.347873,0.211643,0.990361
2.230538,84.553608,0.341388,0.230071,0.990497
2.230538,87.902055,0.336000,0.216286,0.990464
2.230538,83.766452,0.336088,0.207500,0.988619
2.230538,82.911131,0.329378,0.211357,0.988735
2.230538,88.343740,0.332102,0.215071,0.989064
2.230538,86.154487,0.329931,0.210286,0.989843
2.230538,85.647414,0.335224,0.214786,0.988179
2.230538,84.388876,0.337486,0.219643,0.988014
2.230538,82.538188,0.330835,0.215143,0.988950
2.230538,84.853813,0.336369,0.219357,0.987146
2.230538,82.528034,0.335365,0.212500,0.986404
2.230538,80.447821,0.332439,0.208857,0.983903
2.230538,78.073014,0.333759,0.218000,0.985016
2.230538,74.188638,0.329827,0.214214,0.982556
2.230538,71.657168,0.333771,0.214286,0.981480
2.230538,76.325853,0.335596,0.218500,0.980626
2.230538,72.326952,0.328412,0.216929,0.979090
2.230538,70.414299,0.325527,0.206643,0.977545
2.230538,71.612509,0.328406,0.202143,0.978938
2.230538,74.811940,0.324476,0.208857,0.979375
2.230538,75.068297,0.326441,0.214714,0.978307
2.230538,74.199734,0.325720,0.206571,0.978590
2.230538,70.757901,0.320708,0.196286,0.978304
2.230538,70.121694,0.307335,0.195857,0.979611
2.230538,69.050785,0.314196,0.210000,0.979684
2.230538,68.929731,0.315945,0.198214,0.979320
2.230538,72.872042,0.311833,0.200429,0.980377
2.230538,68.677425,0.312249,0.197571,0.980597
2.230538,68.576715,0.310392,0.189357,0.980523
2.230538,71.011996,0.310755,0.193571,0.978556
2.230538,72.910518,0.305767,0.195071,0.978701
2.230538,71.559163,0.312224,0.188714,0.980064
2.198472,69.004091,0.314273,0.203929,0.981641
2.198472,74.735464,0.313737,0.193857,0.982378
2.198472,74.398410,0.312204,0.191000,0.982589
2.198472,69.148668,0.317920,0.195500,0.985127
2.198472,64.111996,0.304580,0.201929,0.985576
2.198472,62.115389,0.303939,0.200786,0.985991
2.198472,56.739621,0.298724,0.184071,0.983130
2.198472,58.261736,0.303935,0.187214,0.982510
2.198472,61.045128,0.304182,0.187571,0.983436
2.198472,59.734527,0.297969,0.188143,0.982551
2.198472,66.437238,0.296494,0.186214,0.982352
2.198472,63.078342,0.293696,0.186286,0.984008
2.195251,59.023287,0.291331,0.179429,0.986477
2.175602,56.847082,0.294398,0.182571,0.986761
2.175602,57.398894,0.299535,0.180643,0.986115
1.825802,58.555188,0.310096,0.204643,0.986612
1.825802,52.309489,0.309218,0.204929,0.986328
1.825802,57.521117,0.308761,0.204143,0.986417
1.126641,48.587101,0.299498,0.189357,0.986720
1.126641,40.165311,0.295535,0.191571,0.986958
0.772972,39.291254,0.297376,0.197429,0.988368
0.772972,40.935745,0.303965,0.188000,0.989545
0.772972,40.611040,0.299033,0.194357,0.989192
0.772972,43.288964,0.312576,0.196643,0.988158
0.741626,33.729421,0.312351,0.198357,0.987379
0.741626,38.889772,0.318455,0.201143,0.988925
0.741626,37.293559,0.320767,0.213000,0.988751
0.741626,45.532190,0.321696,0.212714,0.988047
0.739826,43.280790,0.314998,0.200000,0.987525
0.739826,44.118089,0.319061,0.206286,0.985819
0.739826,45.820995,0.315329,0.200929,0.986640
0.739826,44.549231,0.318245,0.203357,0.985152
0.739826,44.923104,0.320733,0.204643,0.984322
0.739826,45.800550,0.318810,0.205571,0.982281
0.739826,44.506329,0.312841,0.186357,0.980368
0.739826,48.412954,0.311322,0.203000,0.984338
0.739826,45.139657,0.308298,0.198143,0.983099
0.739826,43.147603,0.305884,0.197643,0.981689
0.739826,42.533749,0.305992,0.197571,0.981728
0.739826,43.955271,0.305298,0.200857,0.980801
0.739826,45.414358,0.311696,0.201500,0.980862
0.739826,46.658634,0.309641,0.196500,0.981970
0.739826,46.312495,0.311214,0.195000,0.986154
0.739826,45.979743,0.305190,0.203143,0.985308
0.733477,48.635184,0.305043,0.191000,0.983768
0.733477,51.681576,0.307118,0.195929,0.982182
0.733477,55.308772,0.305257,0.195714,0.982474
0.733477,54.186159,0.305412,0.189143,0.981728
0.733477,53.369366,0.308661,0.193714,0.981904
0.733477,54.564832,0.317888,0.200714,0.984610
0.733477,58.985736,0.319820,0.216429,0.983522
0.733477,60.863778,0.320998,0.203929,0.983770
0.733477,63.506068,0.315214,0.206143,0.982801
0.733477,67.513306,0.319229,0.204429,0.984150
0.733477,65.373717,0.324863,0.200286,0.987637
0.733477,66.874997,0.326286,0.201786,0.986838
0.733477,63.530141,0.330102,0.211429,0.986524
0.733477,63.881162,0.329353,0.207571,0.986697
0.733477,66.083840,0.325796,0.209286,0.985935
0.733477,66.329787,0.329282,0.211786,0.988232
0.733477,65.120761,0.327788,0.193143,0.987395
0.733477,64.508136,0.328853,0.207643,0.985934
0.729245,60.245960,0.328573,0.198643,0.987455
0.729245,62.489603,0.319496,0.206643,0.986849
0.729245,59.384105,0.317451,0.213214,0.987004
0.729245,58.499891,0.312735,0.200286,0.987411
