# Semilla: 1729461897
MejorEval,PromedioEval,DiversidadPromedio,DiversidadMin,EntropíaGen
37.491249,86.430901,0.487318,0.337357,0.998385
25.934553,88.407537,0.481504,0.331929,0.998228
31.186131,87.169423,0.476837,0.339857,0.997914
28.075445,84.385141,0.469827,0.325714,0.997841
47.370816,87.257538,0.465833,0.317429,0.995719
36.236686,82.885113,0.461461,0.315429,0.996828
41.117465,87.099236,0.454739,0.300357,0.996993
18.716978,79.071448,0.445061,0.295643,0.995677
14.593415,79.704921,0.446612,0.301857,0.995521
30.719065,78.942612,0.438914,0.298857,0.992717
13.418390,83.683158,0.435388,0.293214,0.994785
13.366058,80.356208,0.435720,0.296286,0.994072
24.172818,81.984656,0.435496,0.287357,0.992754
28.595410,77.147893,0.429643,0.288071,0.991225
19.583518,79.242422,0.422394,0.282071,0.988695
18.835025,78.995035,0.414727,0.276214,0.986671
11.683389,69.147046,0.415492,0.275929,0.987136
13.236282,72.693051,0.409286,0.271000,0.986624
17.333470,71.073055,0.408606,0.262500,0.981808
10.701355,68.936895,0.412127,0.275571,0.983458
11.706172,69.884873,0.397769,0.261857,0.977604
20.870287,76.887823,0.398059,0.264857,0.977604
30.094762,76.709110,0.391441,0.255643,0.976934
26.557160,78.140423,0.390135,0.261571,0.977522
31.050468,80.309646,0.388365,0.247357,0.979135
33.004289,78.790768,0.388429,0.256357,0.979203
40.555009,80.759496,0.382563,0.232929,0.981489
26.710675,83.394858,0.376902,0.242571,0.980236
21.622619,80.295400,0.380806,0.234857,0.977144
31.514727,81.010217,0.384239,0.242786,0.977830
24.471019,83.734474,0.380804,0.239357,0.973369
35.042209,80.486974,0.379635,0.247571,0.970878
27.629181,76.093417,0.381627,0.248643,0.971931
33.368830,84.765279,0.380643,0.250429,0.970267
32.519429,81.759502,0.368763,0.244000,0.968501
37.648990,77.683816,0.367486,0.240071,0.972758
32.380974,74.270234,0.352982,0.230643,0.971429
37.181982,74.016171,0.358163,0.229286,0.972408
37.280733,78.852504,0.357949,0.230214,0.975233
40.172161,77.741491,0.367837,0.241786,0.973022
37.123993,77.619968,0.375298,0.248643,0.970661
36.671785,76.331887,0.374416,0.245071,0.970506
16.492326,80.804141,0.370510,0.234643,0.973416
41.463132,81.495337,0.372184,0.243786,0.974389
18.498670,82.035673,0.373161,0.252500,0.977772
39.361987,83.532200,0.366808,0.244071,0.973191
18.960945,83.908420,0.365788,0.240571,0.975091
43.581301,86.450330,0.370002,0.248643,0.975392
34.590696,84.408625,0.370243,0.230000,0.974403
18.619940,87.251125,0.368163,0.241214,0.976046
35.023503,83.994345,0.358214,0.239000,0.976099
27.992880,84.254521,0.352641,0.235643,0.974924
39.067290,81.629790,0.349071,0.219357,0.975255
27.876958,83.053944,0.342924,0.224214,0.975024
29.009463,83.365690,0.338435,0.218786,0.973541
38.731221,85.896926,0.331869,0.209000,0.972818
39.766433,83.516736,0.328182,0.207286,0.970675
42.823145,83.638535,0.330453,0.217786,0.972794
43.522186,84.319248,0.329761,0.208857,0.974444
37.861783,83.035893,0.324731,0.205143,0.971165
36.809220,77.210833,0.324218,0.211143,0.971319
34.678245,82.294099,0.325412,0.214714,0.970931
36.306297,86.738177,0.324247,0.209000,0.968863
37.910428,87.935386,0.334843,0.217429,0.970563
33.919567,79.775331,0.340259,0.222786,0.972167
43.027515,81.691319,0.337439,0.218929,0.974392
43.694644,83.358152,0.337776,0.215571,0.972267
38.723861,81.535795,0.343931,0.210214,0.973276
28.355038,81.582417,0.351988,0.231500,0.976057
31.621114,79.637764,0.346535,0.227214,0.975404
33.732574,79.446639,0.345163,0.229643,0.974938
37.144319,81.256440,0.341061,0.217143,0.973720
38.255201,81.655088,0.341831,0.231929,0.975161
41.630705,76.517629,0.348359,0.226286,0.975812
39.143532,77.430916,0.345914,0.229071,0.975336
35.105077,77.758378,0.346837,0.228357,0.976958
32.665689,79.593194,0.357204,0.233500,0.976513
28.553973,80.683694,0.349714,0.236571,0.975454
28.279997,82.410094,0.349073,0.231643,0.976169
21.508756,81.446405,0.349163,0.223143,0.975753
37.636980,87.979436,0.352359,0.218714,0.974932
33.024942,81.324189,0.351437,0.224786,0.975532
33.923558,81.061064,0.352108,0.234000,0.976090
38.939297,83.810549,0.350061,0.226786,0.976400
