# Semilla: 1729462256
MejorEval,PromedioEval,DiversidadPromedio,DiversidadMin,EntropíaGen
19.788396,21.017962,0.488033,0.331071,0.999176
19.571038,20.984623,0.479833,0.320571,0.997882
20.214552,21.010575,0.476939,0.330500,0.997658
17.447488,20.969661,0.476390,0.320429,0.996933
17.496810,20.950778,0.473208,0.320929,0.996488
19.937965,21.035258,0.467586,0.307500,0.996719
18.514101,21.050521,0.465118,0.325000,0.995871
19.342079,20.930658,0.463441,0.309500,0.995104
19.421144,20.978615,0.458345,0.314643,0.993398
19.334823,20.910629,0.454624,0.303071,0.992098
19.090005,20.990174,0.451967,0.286286,0.991819
19.157466,20.961310,0.450016,0.297143,0.991912
19.275750,20.918804,0.446647,0.289571,0.992209
18.800370,20.919936,0.441859,0.291643,0.991116
18.929871,21.025216,0.440635,0.287786,0.991510
18.365668,20.988153,0.432251,0.290357,0.990743
19.507996,20.947988,0.428741,0.283929,0.990152
20.394540,21.040824,0.412673,0.262143,0.989288
18.108346,21.013450,0.408135,0.262071,0.988958
19.239925,20.988434,0.403924,0.249571,0.989389
19.050654,20.807003,0.398980,0.252857,0.989079
19.559747,20.873175,0.400047,0.254214,0.990442
19.174234,20.806019,0.404294,0.271429,0.992031
18.380967,20.767790,0.400831,0.271143,0.992053
19.114971,20.911103,0.404033,0.258286,0.991018
19.523041,20.941113,0.397316,0.247143,0.990276
19.669173,20.937533,0.396561,0.256643,0.989038
19.543427,20.910472,0.393349,0.256643,0.985802
19.404170,20.867660,0.388831,0.244643,0.985355
19.853862,20.960783,0.388600,0.256357,0.984098
19.165452,20.874594,0.390035,0.254214,0.985582
19.550668,21.030461,0.386643,0.246714,0.984175
19.895266,21.013036,0.380692,0.241643,0.980210
19.940413,21.023924,0.388094,0.256571,0.983641
19.527224,20.931196,0.388369,0.237143,0.981094
19.322205,20.983357,0.385773,0.248000,0.981576
18.928619,20.984926,0.387412,0.249500,0.981001
18.231015,20.995250,0.387996,0.247286,0.981116
19.951100,20.987186,0.387694,0.239571,0.980874
18.902641,20.949456,0.385316,0.236000,0.982822
19.867888,21.016014,0.381716,0.244786,0.982182
19.959555,21.043633,0.381627,0.242357,0.983076
20.251933,21.062234,0.381100,0.249571,0.982157
20.113796,21.059761,0.379455,0.238429,0.981838
19.741994,21.012910,0.382288,0.252714,0.984097
19.967036,21.101530,0.380135,0.242786,0.982459
20.324930,21.087126,0.375080,0.235143,0.977047
20.061962,21.017394,0.378206,0.235643,0.975897
20.260052,21.041908,0.369571,0.228571,0.976716
20.086421,20.973860,0.366992,0.225857,0.977509
20.312107,21.032438,0.370027,0.246929,0.978003
20.103245,21.019681,0.368433,0.235500,0.977051
19.738108,21.024576,0.366288,0.241286,0.977725
19.623264,20.973740,0.363312,0.240429,0.978543
20.194360,20.977150,0.360116,0.240714,0.980554
20.127353,20.948207,0.363210,0.229571,0.980929
19.890985,20.983216,0.363888,0.239214,0.979461
19.799429,21.052904,0.357369,0.223929,0.980002
19.848272,20.949737,0.352516,0.230643,0.976747
19.957517,21.032195,0.348216,0.224071,0.977152
20.521349,21.086973,0.350576,0.224786,0.979225
20.191353,21.014906,0.344827,0.210429,0.978586
20.088936,21.013307,0.345465,0.215786,0.977747
19.915882,21.056608,0.346788,0.228429,0.976569
19.787538,20.989359,0.351584,0.226286,0.978955
19.095622,20.993064,0.350635,0.230286,0.979324
20.215915,20.982721,0.354796,0.219929,0.979339
20.006229,20.951153,0.359800,0.221786,0.979683
19.591799,20.945122,0.363253,0.230786,0.980974
19.573320,20.913209,0.362973,0.224071,0.981583
19.901012,21.015425,0.366010,0.232071,0.983237
18.402741,21.002919,0.370341,0.232500,0.983416
19.686807,20.912186,0.372982,0.248286,0.983210
19.998519,20.914137,0.371733,0.250857,0.981000
19.200900,20.877122,0.377939,0.251571,0.982441
19.109849,20.806745,0.373529,0.243500,0.980431
19.546300,20.923698,0.373255,0.233000,0.983844
19.166183,20.820105,0.369700,0.244643,0.982437
19.538622,20.883313,0.369092,0.239357,0.979415
19.161895,20.854601,0.355133,0.229786,0.981198
19.455569,20.852013,0.360200,0.239071,0.979651
19.677984,20.900341,0.361031,0.237286,0.980441
19.393506,20.779857,0.365339,0.247071,0.983301
