# Semilla: 1729462362
MejorEval,PromedioEval,DiversidadPromedio,DiversidadMin,EntropíaGen
18.521684,20.718044,0.488839,0.307571,0.998684
15.888167,20.611449,0.485271,0.274357,0.997748
15.888167,20.479209,0.479535,0.257071,0.997077
15.888167,20.433342,0.474292,0.250714,0.996766
15.888167,20.380963,0.473384,0.252714,0.996558
15.888167,20.305043,0.471529,0.232929,0.996904
15.888167,20.243543,0.472810,0.249286,0.996697
15.888167,20.226823,0.467231,0.244643,0.995711
15.888167,20.159455,0.468310,0.242214,0.996307
15.888167,20.054848,0.465882,0.232786,0.995889
15.888167,20.008945,0.459288,0.232643,0.994848
15.888167,19.942560,0.455292,0.230857,0.995249
14.901539,19.842380,0.453980,0.231643,0.994942
14.901539,19.693040,0.447571,0.228500,0.993874
14.901539,19.597761,0.435918,0.216786,0.989222
14.901539,19.342379,0.413092,0.199714,0.984203
14.901539,18.820965,0.381351,0.173786,0.980237
14.901539,18.530228,0.377006,0.170000,0.978227
14.901539,18.273178,0.360743,0.169357,0.971439
14.901539,18.051697,0.350302,0.167643,0.970095
14.901539,17.454626,0.323806,0.148786,0.965102
14.901539,16.865653,0.312494,0.151143,0.963298
14.901539,16.526028,0.300259,0.132643,0.964674
14.869921,16.343373,0.284457,0.132071,0.961449
13.830022,15.828493,0.255024,0.112857,0.958265
13.830022,15.713538,0.251141,0.103429,0.958406
13.830022,15.848330,0.256741,0.107929,0.959205
13.830022,15.654618,0.254341,0.107000,0.960263
12.907410,15.361038,0.256304,0.115786,0.960906
12.907410,15.171082,0.252304,0.108929,0.963137
11.122034,14.832658,0.258222,0.125643,0.962455
11.122034,14.918985,0.258678,0.122286,0.961759
11.122034,14.565819,0.258759,0.127929,0.963189
11.122034,14.147962,0.260316,0.131500,0.966226
11.122034,13.886886,0.262492,0.118857,0.967100
11.122034,13.629175,0.262388,0.125143,0.966740
11.122034,13.365088,0.261278,0.123429,0.967786
10.656261,12.827172,0.251004,0.121786,0.966196
10.528385,12.781281,0.255139,0.121571,0.963877
10.528385,12.688158,0.258304,0.123000,0.963726
10.448602,12.730642,0.253867,0.124714,0.959668
10.448602,12.359736,0.248543,0.118929,0.960163
9.834353,11.945566,0.245400,0.116929,0.961948
9.834353,11.707873,0.243367,0.110571,0.961664
9.834353,11.370851,0.239784,0.113286,0.962521
9.514681,11.149423,0.234182,0.103286,0.960785
9.514681,11.114131,0.227910,0.093214,0.958841
9.190774,10.840175,0.227163,0.096929,0.957770
9.130451,11.078531,0.227463,0.103214,0.957021
9.130451,11.106530,0.224155,0.099429,0.955930
9.130451,10.667189,0.224527,0.098214,0.950537
9.114959,10.758427,0.224618,0.096357,0.953327
9.114959,10.670236,0.219671,0.101286,0.953901
9.114959,10.877941,0.218280,0.095929,0.951224
8.450632,10.581463,0.220661,0.096786,0.952445
7.697011,10.286651,0.220714,0.098357,0.953642
7.697011,10.286855,0.222210,0.101286,0.955665
7.697011,9.674425,0.215310,0.094929,0.954128
7.697011,9.910037,0.214259,0.102357,0.951701
7.697011,10.481811,0.220276,0.105857,0.956864
7.697011,10.261755,0.215312,0.101786,0.956165
7.697011,9.141135,0.203798,0.088000,0.952158
7.697011,9.204267,0.193159,0.084571,0.948722
7.697011,9.096576,0.189463,0.085714,0.948013
7.494391,9.243727,0.190029,0.086071,0.949074
7.356725,8.603533,0.177524,0.075000,0.949154
7.356725,8.888021,0.167345,0.064286,0.945250
7.356725,8.725717,0.167153,0.070571,0.943872
7.094413,8.611076,0.168910,0.072071,0.945285
7.094413,8.499862,0.161098,0.070071,0.943370
6.903316,8.235801,0.162804,0.074643,0.945703
6.903316,8.612740,0.149714,0.067714,0.945542
5.808530,8.194796,0.149261,0.067786,0.947739
5.808530,8.397806,0.148586,0.062786,0.950749
5.808530,8.554886,0.150698,0.067857,0.951442
5.808530,8.578516,0.152547,0.064643,0.952692
5.534277,7.444829,0.146200,0.053643,0.950649
5.534277,7.514907,0.141773,0.059143,0.949658
5.534277,8.130715,0.142710,0.058357,0.948699
5.534277,8.290764,0.142951,0.054143,0.946969
5.375279,8.300703,0.147488,0.054571,0.949234
5.067225,7.958357,0.141845,0.057071,0.946156
5.067225,7.199930,0.132776,0.049571,0.944471
5.067225,6.855795,0.134341,0.048571,0.944906
5.049612,7.142675,0.134935,0.049071,0.946821
5.049612,6.332251,0.123645,0.050357,0.948486
5.049612,6.345229,0.126090,0.049571,0.948370
5.043753,6.596734,0.119439,0.042357,0.947778
4.982910,6.769806,0.116318,0.042143,0.946763
4.943630,6.139989,0.121349,0.043571,0.948197
4.836535,5.893390,0.118261,0.038643,0.948554
4.584100,6.333300,0.122514,0.048000,0.949206
4.501572,6.713231,0.120494,0.045786,0.949807
4.402551,6.943320,0.121931,0.047143,0.949382
4.147008,6.347153,0.122604,0.047500,0.949989
4.060866,6.186351,0.119145,0.042429,0.950437
4.060866,6.961090,0.126335,0.049857,0.951202
4.060866,6.289865,0.127210,0.049500,0.951857
4.060866,6.128331,0.129800,0.055571,0.952612
4.060866,5.376380,0.128806,0.055857,0.950336
3.720340,5.145463,0.126722,0.052500,0.950437
3.390246,5.229374,0.128624,0.053714,0.949594
3.390246,5.432924,0.133998,0.056071,0.950965
3.390246,5.056772,0.132592,0.056714,0.952124
3.390246,5.363872,0.135822,0.052643,0.952564
3.390246,5.299917,0.131588,0.051857,0.953241
3.390246,6.195730,0.137227,0.057571,0.952987
3.390246,5.618680,0.138976,0.055143,0.954491
3.315554,4.998082,0.140092,0.056571,0.953551
3.315554,5.054263,0.143576,0.058357,0.954585
3.139588,4.654598,0.143400,0.052286,0.955337
3.139588,5.123927,0.144949,0.056714,0.953281
3.139588,5.419757,0.141990,0.059857,0.953152
3.139588,5.159241,0.141694,0.058643,0.953127
3.073439,4.861777,0.134149,0.054929,0.952239
3.073439,4.393475,0.137133,0.055500,0.951971
3.073439,4.946853,0.141769,0.063286,0.952811
3.060983,5.169098,0.141582,0.061000,0.952073
3.060983,5.003265,0.144029,0.063571,0.954517
3.060983,5.230176,0.139635,0.060714,0.953588
3.060983,5.414730,0.144259,0.061929,0.954358
3.060983,5.848659,0.144047,0.061071,0.950663
3.060983,5.091286,0.138943,0.057286,0.951774
3.060983,5.232270,0.140165,0.058714,0.951569
2.793433,4.499858,0.142663,0.064143,0.952144
2.793433,5.119049,0.139286,0.058286,0.951728
2.793433,4.658895,0.136263,0.059143,0.950807
2.783617,5.188050,0.140312,0.061714,0.950616
2.783617,5.133939,0.140539,0.060071,0.951701
2.687286,4.484663,0.140043,0.052429,0.951126
2.687286,4.242674,0.136149,0.058071,0.949968
2.531256,4.765431,0.139786,0.061429,0.951918
2.531256,4.047818,0.139357,0.056643,0.951855
2.531256,4.047807,0.139239,0.059571,0.951323
2.531256,5.226216,0.141057,0.064357,0.950735
2.531256,5.110558,0.140586,0.056643,0.948138
2.531256,4.606421,0.141176,0.060357,0.949652
2.529455,4.194079,0.137739,0.056500,0.946815
2.529455,3.881885,0.134422,0.050071,0.948258
2.529455,4.115320,0.138712,0.054143,0.949039
2.529455,4.398666,0.131720,0.048786,0.947013
2.529455,4.728497,0.133182,0.052071,0.945264
2.529455,4.525070,0.134763,0.054000,0.947841
2.529455,4.333957,0.137569,0.053714,0.951830
2.512072,4.155026,0.136296,0.056071,0.950338
2.512072,4.621301,0.136843,0.054786,0.952707
