MejorEval,PromedioEval
19.301299,20.984752
19.933837,20.939626
19.609575,21.010257
17.790144,20.860834
17.794467,20.921193
19.623257,20.976154
19.675194,20.924838
19.926167,21.055357
18.980569,21.021829
19.302354,20.971508
19.585068,21.055282
19.756791,20.962483
18.461031,20.853711
19.322596,20.918524
19.734446,21.020486
19.130812,20.843087
19.293051,20.975393
19.052173,20.923962
19.868169,21.021726
19.135424,20.919806
18.567584,20.930807
19.173844,20.932628
19.378986,20.920736
19.844994,20.968327
19.916382,21.056791
19.817920,21.050285
19.182502,21.104981
20.186924,21.099543
19.255635,21.031563
20.279939,21.115843
19.813112,21.032764
20.377807,21.140434
19.589062,21.071988
20.292735,21.100731
20.135864,21.089094
19.899682,21.070705
20.269560,21.137469
19.127532,21.173759
19.621221,21.118533
20.181450,21.085915
19.866520,21.105935
20.083578,21.110657
19.879487,21.086679
20.333766,21.115730
19.802268,21.072414
20.239851,21.101481
20.274558,21.096381
19.759961,21.058673
19.883135,21.054768
19.716427,21.130195
18.907813,21.091274
20.089278,21.060741
20.007696,21.078429
20.361257,21.141767
20.004743,21.045321
19.347999,20.957563
19.674301,20.978919
20.090426,21.056115
20.148700,21.019736
19.249275,20.932013
20.296195,21.069415
19.854116,21.060749
18.890062,21.016849
18.990544,20.983874
18.988892,21.057025
20.227611,21.155667
20.383873,21.148022
20.195769,21.159593
20.146783,21.085914
20.040126,21.091632
19.960140,21.104545
20.036802,21.017384
20.262604,21.033896
19.703705,21.036564
19.903907,20.998373
19.751813,20.896620
19.793671,20.948142
19.684611,20.962050
19.937729,21.015080
19.930015,20.932693
19.578185,20.923110
20.085171,21.016656
20.081083,20.972380
19.682531,20.933950
20.132149,20.953017
19.550359,20.834842
19.313156,20.811906
19.736726,20.859599
19.721388,20.865585
18.799933,20.812484
19.916464,20.852572
19.761075,20.797196
19.915354,20.835566
19.347225,20.826677
19.119162,20.917151
19.666646,20.863236
19.766333,20.918571
19.870717,20.966885
19.668516,20.941678
18.952927,20.822247
19.733136,20.798125
19.073998,20.900821
19.955967,20.943844
19.539942,20.900228
19.571814,20.849216
19.601255,20.932206
20.051527,20.922892
18.821765,20.898113
19.617262,20.968707
18.929593,21.001927
19.127797,21.014814
19.589436,21.053299
19.908506,20.998664
19.854884,20.965722
19.771983,21.016648
19.323258,21.031669
19.022551,20.992825
19.889424,21.142570
18.517627,21.131763
17.950891,21.019358
18.601556,21.080576
17.337077,21.027299
19.675665,21.167324
19.868837,21.175396
19.656386,21.156186
19.520561,21.154133
20.068895,21.140025
17.837804,21.077514
17.655762,20.905818
17.888233,20.816941
17.665532,20.935632
19.500253,21.006209
17.547783,20.919934
19.835331,20.994225
18.339498,21.033645
17.900252,21.125437
18.052416,21.044486
20.352292,21.114013
19.916618,21.066319
20.377414,21.142560
20.051615,21.062759
19.731629,21.028514
19.968746,21.089059
18.952477,21.141189
19.704344,21.098632
19.137794,21.054481
19.869609,21.134137
19.944776,21.131269
19.737857,21.110682
19.489264,21.166420
20.236008,21.142282
20.243714,21.146960
20.177278,21.093773
19.827372,21.160155
20.002349,21.119752
20.017845,21.141364
20.117930,21.111040
20.017478,21.163532
20.012281,21.183242
19.857928,21.141686
19.968939,21.119731
20.282790,21.130832
20.066553,21.107135
19.823396,21.111642
19.915565,21.149432
20.040309,21.117118
20.103976,21.110098
20.127317,21.075890
19.918823,21.099719
19.733625,21.073998
19.973687,21.155801
19.122792,21.038565
20.113092,21.078257
19.988851,21.110341
19.616833,21.074919
19.967862,21.085051
19.970659,20.984181
19.835932,21.025668
19.411892,21.067781
20.007636,21.061468
19.811858,21.081114
19.783687,21.060444
19.834301,21.096736
19.511902,21.109386
19.964108,21.162211
19.954813,21.119227
19.148674,21.069094
19.958281,21.011455
19.682935,21.008913
19.831278,21.019479
18.782038,21.097095
19.159486,21.051855
19.003125,20.945423
19.430035,20.948954
19.908596,21.023788
19.659255,20.987084
19.712896,20.985085
19.412685,21.042070
19.662041,20.961549
20.005918,21.029468
19.780097,20.944690
19.548489,21.009753
18.940039,20.985976
19.798023,20.972961
19.699258,21.010159
19.815590,21.029943
19.731550,21.082333
19.886057,21.077249
19.750694,21.020449
19.977980,21.078323
19.788260,21.122376
19.974232,21.096222
20.036572,21.092623
20.199982,21.155600
19.997368,21.224045
20.084133,21.212507
19.912519,21.108279
20.072342,21.147728
