# Semilla: 1729462359
MejorEval,PromedioEval,DiversidadPromedio,DiversidadMin,EntropíaGen
19.299110,20.675915,0.488412,0.318786,0.998000
19.299110,20.638037,0.484702,0.272571,0.997372
18.996745,20.504988,0.483102,0.268786,0.997013
18.996745,20.487588,0.476220,0.267071,0.994425
18.996745,20.383329,0.470169,0.251929,0.992423
18.996745,20.362671,0.467190,0.228857,0.991652
18.996745,20.303844,0.463294,0.227714,0.990545
18.882991,20.290053,0.460208,0.237286,0.990934
18.882991,20.278973,0.461253,0.233286,0.992416
18.882991,20.236209,0.456820,0.232214,0.992070
18.882991,20.173522,0.453367,0.241786,0.989931
18.151350,20.025722,0.450151,0.222214,0.990894
18.151350,20.041937,0.439859,0.221714,0.989219
18.151350,19.921153,0.431692,0.198357,0.987387
18.151350,19.969638,0.429124,0.208714,0.986730
18.151350,19.931682,0.417547,0.208500,0.985209
18.151350,19.881357,0.407833,0.214286,0.982188
18.151350,19.778535,0.395953,0.201857,0.979651
17.871919,19.628485,0.386278,0.179429,0.980522
17.814750,19.440366,0.370847,0.172643,0.977826
17.814750,19.492943,0.373851,0.179643,0.978037
17.814750,19.369373,0.378280,0.183714,0.978573
17.814750,19.261880,0.373718,0.177429,0.978142
17.814750,19.127791,0.360969,0.167429,0.978930
16.253098,18.904977,0.336178,0.161000,0.974256
16.253098,18.743892,0.334082,0.152143,0.973672
16.253098,18.600835,0.315076,0.153714,0.970624
15.745621,18.289586,0.303929,0.141571,0.970304
15.745621,18.057725,0.300212,0.136357,0.969685
15.745621,17.872807,0.296867,0.152571,0.970369
15.745621,17.925158,0.299971,0.150071,0.972253
15.745621,17.654245,0.295686,0.142286,0.970835
15.745621,17.508373,0.287198,0.131071,0.968448
15.621106,17.325873,0.282706,0.134143,0.966930
15.376950,17.146212,0.278453,0.116857,0.965724
14.864196,16.852747,0.275522,0.134429,0.966296
14.864196,16.868868,0.272796,0.132143,0.966258
14.838739,16.582788,0.263541,0.127000,0.966067
14.838739,16.380806,0.260106,0.126429,0.966948
14.838739,16.226037,0.258655,0.128643,0.964827
14.544968,15.916107,0.264527,0.129929,0.966695
12.896098,15.668040,0.257151,0.120429,0.966268
12.896098,15.460587,0.260553,0.130643,0.966375
12.896098,15.424503,0.261949,0.126000,0.966011
12.896098,15.451922,0.264653,0.121929,0.968468
12.581145,15.253648,0.263018,0.129500,0.965924
12.581145,14.956941,0.264992,0.127786,0.968153
12.581145,14.593129,0.252802,0.119786,0.967557
12.581145,14.417850,0.244055,0.108571,0.968174
12.581145,14.251250,0.237394,0.116429,0.968757
12.209818,14.129894,0.242414,0.115571,0.970097
12.209818,13.632595,0.233996,0.110643,0.970205
12.110340,13.563759,0.230539,0.109357,0.972277
11.836226,13.228628,0.217992,0.100000,0.971909
11.836226,13.210492,0.207376,0.088786,0.969270
11.647812,13.200282,0.202469,0.089643,0.967752
11.647812,12.882623,0.200547,0.088857,0.966739
11.387831,12.719919,0.197806,0.090929,0.966915
9.903421,12.482436,0.184900,0.081429,0.964584
9.903421,12.217266,0.184818,0.083071,0.964208
9.372255,12.420410,0.185357,0.085714,0.964400
9.372255,12.441087,0.185971,0.082357,0.966326
9.372255,12.131587,0.181822,0.080000,0.963606
8.742216,12.077144,0.180145,0.075500,0.962977
8.742216,11.888867,0.172982,0.079643,0.962119
8.543027,12.211920,0.174551,0.082143,0.961658
7.651262,12.070533,0.175594,0.085143,0.962598
7.651262,11.448431,0.173322,0.075500,0.963045
6.957224,11.301747,0.174682,0.075857,0.963344
6.415489,11.220367,0.177335,0.077500,0.965770
6.415489,11.025771,0.177351,0.077286,0.966824
6.415489,9.915400,0.174443,0.077214,0.968275
6.415489,9.828968,0.175186,0.077071,0.968137
6.415489,9.579032,0.166094,0.069643,0.968063
6.415489,9.174488,0.166939,0.073357,0.966915
6.415489,9.562578,0.168508,0.075500,0.967321
6.415489,9.538797,0.167212,0.071429,0.965863
6.334740,9.252992,0.165506,0.075571,0.964172
6.256154,9.094622,0.161753,0.069286,0.966564
