MejorEval,PromedioEval
17.484728,20.917908
17.484728,20.943633
17.484728,20.893587
17.484728,20.889950
17.484728,20.867346
17.484728,20.908391
17.484728,20.885233
17.484728,20.824825
17.484728,20.922381
17.484728,20.857855
17.019509,20.910853
17.019509,20.912374
17.019509,20.756678
17.019509,20.771654
17.019509,20.835961
17.019509,20.784720
17.019509,20.806235
17.019509,20.898581
17.019509,20.952410
17.019509,20.869744
17.019509,20.821243
17.019509,20.765646
17.019509,20.896014
17.019509,20.795699
17.019509,20.784932
17.019509,20.760624
17.019509,20.780115
17.019509,20.775554
17.019509,20.850132
17.019509,20.832811
17.019509,20.677356
17.019509,20.671890
17.019509,20.744023
17.019509,20.732468
17.019509,20.654103
17.019509,20.572189
17.019509,20.633017
17.019509,20.522920
17.019509,20.666898
17.019509,20.653243
17.019509,20.567811
17.019509,20.498512
16.643237,20.437932
16.643237,20.472859
16.643237,20.315089
16.643237,20.356052
15.977439,20.326507
15.977439,20.391002
15.977439,20.299139
15.977439,20.400592
15.977439,20.375570
15.977439,20.429712
14.363555,20.433204
14.363555,20.298577
14.363555,20.222377
14.363555,20.155089
14.363555,20.166882
14.363555,20.328446
14.363555,20.310879
14.363555,20.113663
14.363555,20.086191
14.363555,20.237422
14.363555,20.247819
14.363555,20.193914
14.363555,19.875549
14.363555,19.625048
14.349824,19.349054
13.847209,19.204730
13.847209,19.219477
13.583160,19.135015
13.583160,18.754168
10.815881,19.011630
10.815881,18.506208
10.815881,19.066920
10.815881,19.108168
10.815881,19.236006
10.815881,18.921437
10.815881,18.973863
10.561806,19.028117
10.561806,19.236368
10.561806,19.358672
10.561806,19.530714
10.561806,19.471181
10.561806,19.321454
10.561806,19.260446
10.561806,19.545147
10.561806,19.943009
10.561806,19.842635
10.561806,19.738795
10.561806,20.072611
10.561806,20.081216
10.561806,20.287078
10.561806,20.082854
10.561806,20.229096
10.561806,20.087928
10.561806,19.939300
10.561806,20.138142
9.207243,20.036937
9.207243,20.163341
9.207243,19.862201
9.207243,20.003021
9.207243,20.000302
9.207243,20.118696
9.207243,19.859790
9.207243,19.718633
9.207243,19.778712
9.207243,19.906626
9.207243,19.636485
9.207243,19.904818
9.207243,19.833835
9.207243,19.912893
9.207243,20.041998
9.207243,20.201871
9.207243,20.159393
9.207243,20.155768
9.207243,20.080210
9.207243,20.076103
9.207243,19.994576
9.207243,19.984700
9.207243,20.062448
9.207243,19.861981
8.977062,19.872030
8.977062,20.012074
8.977062,20.097825
8.977062,20.057424
8.977062,20.057829
8.977062,19.904091
8.977062,20.003336
8.739337,19.600732
8.739337,19.786839
8.739337,20.042357
8.739337,19.765461
8.519394,19.692704
8.519394,20.068472
8.519394,20.324922
8.519394,20.283367
8.519394,20.319381
8.519394,20.049670
8.519394,20.274460
8.519394,20.309427
8.519394,20.182943
8.519394,19.918812
8.519394,19.999431
8.519394,20.197726
8.519394,20.048053
8.519394,20.073501
8.519394,20.108404
8.519394,20.043583
8.519394,20.067046
8.519394,19.927086
8.519394,20.034879
8.519394,20.209562
8.519394,20.301314
8.519394,19.964607
8.519394,20.087894
8.519394,20.296208
8.519394,20.482348
8.519394,20.688907
8.519394,20.742521
8.519394,20.563181
8.519394,20.292215
8.519394,20.298628
8.519394,20.322755
8.519394,20.244752
8.519394,20.621494
8.519394,20.260895
8.519394,20.143568
8.519394,20.168775
8.519394,20.494766
8.519394,20.345495
8.519394,20.495079
8.519394,20.459240
8.519394,20.434865
8.519394,20.379964
8.512161,19.886582
8.512161,19.831396
8.512161,20.193031
8.512161,20.530098
8.512161,20.160051
8.512161,20.461425
8.512161,20.411461
8.512161,20.434173
8.512161,20.142242
8.512161,20.338969
8.512161,20.537189
8.512161,20.408019
8.512161,20.566682
8.512161,20.445697
8.512161,20.478494
8.512161,20.442031
8.512161,20.353376
8.512161,20.136734
8.512161,20.136810
8.512161,20.122039
8.512161,20.413081
8.512161,20.412170
8.512161,20.366220
8.512161,20.209942
8.512161,20.378375
8.512161,20.280846
8.512161,20.306631
8.512161,20.189869
8.512161,20.116703
8.512161,20.322283
8.512161,20.549423
8.512161,20.709478
8.512161,20.387151
8.205325,20.137402
8.205325,19.878197
8.205325,20.298360
8.205325,20.499416
8.205325,20.774594
8.205325,20.686295
8.205325,20.401202
8.205325,20.280507
8.205325,20.500046
8.205325,20.014063
8.205325,20.138770
8.205325,20.240029
8.205325,20.092246
8.205325,19.766570
7.760966,19.975340
7.760966,19.746256
7.760966,19.872144
7.760966,20.147223
7.760966,19.520713
7.760966,19.308324
7.760966,19.358046
7.760966,19.580310
7.760966,20.020448
7.760966,20.266834
7.760966,19.969507
7.760966,19.899882
7.760966,19.597032
7.760966,19.988113
7.760966,20.013598
7.760966,20.097520
7.760966,20.072321
7.760966,20.360492
7.760966,20.300877
7.760966,19.820330
7.760966,19.176023
7.760966,19.818116
7.760966,20.003948
7.760966,19.834522
7.760966,19.783502
7.760966,19.563823
7.760966,19.599920
7.760966,19.442228
7.760966,19.733319
7.760966,19.798710
7.760966,19.860882
7.760966,19.674936
7.760966,19.723296
7.760966,19.870585
7.760966,19.611427
