MejorEval,PromedioEval
17.019220,20.839609
17.019220,20.686272
17.019220,20.616846
17.019220,20.572570
17.019220,20.413980
17.019220,20.396134
17.019220,20.334632
17.019220,20.220197
17.019220,20.163327
17.019220,20.075747
17.019220,20.066403
17.019220,19.912842
17.019220,19.823949
17.019220,19.871900
17.019220,19.624500
17.019220,19.628622
17.019220,19.564550
17.019220,19.344784
16.998104,19.266831
16.998104,19.122495
16.998104,18.960463
16.998104,18.865941
16.998104,18.887513
16.998104,18.780491
16.998104,18.522739
16.923326,18.444059
16.041562,18.280591
16.041562,17.956778
16.041562,17.723560
15.687029,17.635576
15.687029,17.629398
15.112060,17.205665
14.319274,17.068818
12.585448,16.833169
12.585448,16.734905
12.585448,16.270648
12.585448,16.034828
12.585448,15.891291
12.025226,15.616077
12.016310,15.135198
11.850166,14.704934
11.779371,14.293867
11.779371,13.914989
11.601228,13.301307
11.586371,13.363740
9.527057,13.547717
9.527057,13.272804
9.527057,12.765574
9.527057,12.701974
9.527057,12.763618
9.527057,12.604307
9.386588,11.988803
9.386588,12.056611
8.201944,11.381929
8.201944,11.183545
8.012136,11.459040
7.813190,10.896606
7.813190,11.109507
7.813190,10.258512
7.813190,9.541535
7.813190,9.307239
7.638181,9.062006
7.638181,9.607103
7.638181,9.158390
7.296899,9.060592
7.171320,9.099589
5.123673,9.374227
5.123673,8.973212
5.123673,8.485966
5.119079,8.222664
4.908168,7.785672
4.908168,7.998823
4.761761,8.292705
3.833150,7.822457
3.833150,7.828671
3.833150,7.844743
3.833150,6.999818
3.833150,6.115067
3.833150,6.373349
3.833150,6.362953
3.833150,6.701106
3.632241,6.584044
3.450891,6.155137
3.450891,6.359396
3.450891,5.562586
3.438141,5.586560
3.438141,5.579841
3.438141,5.475572
3.438141,5.567357
3.438141,4.847767
3.299930,5.058251
3.299930,5.407763
3.238917,5.008661
2.892907,5.007532
2.892907,5.275896
2.892907,4.703718
2.892907,5.267369
2.832709,4.137010
2.832709,3.645680
2.832709,4.654507
2.788903,4.905809
2.788903,4.893410
2.774477,4.576037
2.774477,5.285607
2.774477,4.671423
2.621425,5.367043
2.621425,4.829359
2.534519,4.755536
2.534519,3.592730
2.505059,3.958702
2.505059,3.390010
2.505059,4.329789
1.852725,4.367890
1.852725,4.876767
1.852725,4.383748
1.852725,4.902315
1.786188,4.569054
1.638706,4.122499
1.638706,4.966322
1.638706,5.644535
1.638706,5.732946
1.638706,3.545613
1.637051,3.944250
1.583956,4.431073
1.583956,4.151785
1.583956,4.231408
1.529646,3.158660
1.529646,3.409284
1.529646,3.619062
1.529646,3.094417
1.292667,4.079867
1.292667,3.305987
