MejorEval,SolActiva
21.104559,21.104559
21.104559,21.185464
21.104559,21.185447
21.104559,21.185417
21.104508,21.104508
21.073874,21.073874
21.073874,21.119285
21.073874,21.088064
21.073874,21.088199
21.073874,21.096164
21.073874,21.084341
21.073874,21.207344
21.073874,21.207394
21.073874,21.191570
21.073874,21.179870
21.073874,21.179945
21.073874,21.177054
21.073874,21.212599
21.073874,21.210340
21.073874,21.222310
21.073874,21.354492
21.073874,21.346193
21.073874,21.346057
21.073874,21.345966
21.073874,21.344380
21.073874,21.235089
21.063368,21.063368
21.062741,21.062741
21.062741,21.062789
21.062282,21.062282
20.947857,20.947857
20.947857,20.950449
20.947857,21.101781
20.947857,21.101103
20.947857,21.109774
20.947857,21.226762
20.947857,21.315269
20.947857,21.308461
20.947857,21.303865
20.947857,21.293417
20.947857,21.282211
20.947857,21.266483
20.947857,21.266427
20.947857,21.452409
20.947857,21.453104
20.947857,21.430706
20.947857,21.442820
20.947857,21.444564
20.947857,21.440812
20.947857,21.547942
20.947857,21.551046
20.947857,21.550402
20.947857,21.549939
20.947857,21.549872
20.947857,21.553590
20.947857,21.553474
20.947857,21.433182
20.947857,21.432453
20.947857,21.299781
20.947857,21.328675
20.947857,21.328716
20.947857,21.378814
20.947857,21.378900
20.947857,21.384068
20.947857,21.384033
20.947857,21.327232
20.947857,21.327312
20.947857,21.327320
20.947857,21.307584
20.947857,21.041766
20.947857,21.056549
20.947857,21.089063
20.947857,21.056549
20.947857,21.262582
20.947857,21.263922
20.947857,21.273192
20.947857,21.275779
20.947857,21.275759
20.947857,21.080273
20.947857,21.080173
20.947857,21.089959
20.947857,21.127216
20.947857,21.125885
20.947857,21.120527
20.947857,21.120146
20.947857,21.120176
20.947857,21.120091
20.947857,21.225002
20.947857,20.996045
20.947857,20.996095
20.947857,20.996334
20.947857,20.996020
20.947857,20.996104
20.947857,20.996134
20.947857,21.007889
20.947857,21.028459
20.925127,20.925127
20.925127,21.107860
20.925127,21.235478
20.925127,21.235630
20.925127,21.044986
20.925127,21.062943
20.925127,21.062232
20.925127,21.066350
20.925127,21.048560
20.925127,21.052547
20.925127,21.070302
20.925127,21.123908
20.925127,21.123411
20.925127,21.235678
20.925127,21.368336
20.925127,21.368393
20.925127,21.197030
20.925127,21.174616
20.925127,21.155664
20.925127,21.157654
20.925127,21.155835
20.925127,21.157654
20.925127,21.283715
20.925127,21.304438
20.925127,21.416552
20.925127,21.416602
20.925127,21.417308
20.925127,21.344766
20.925127,21.281185
20.925127,21.344766
20.925127,21.324127
20.925127,21.324547
20.925127,21.312184
20.925127,21.410821
20.925127,21.410855
20.925127,21.409763
20.925127,21.409768
20.925127,21.359300
20.925127,21.359243
20.925127,21.356565
20.925127,21.380548
20.925127,21.293629
20.925127,21.258503
20.925127,21.238112
20.925127,21.239478
20.925127,21.171000
20.925127,21.152062
20.925127,21.176833
20.898140,20.898140
20.816523,20.816523
20.816523,20.855847
20.789045,20.789045
20.779709,20.779709
20.779709,20.826241
20.777739,20.777739
20.777739,20.778718
20.777739,20.877862
20.777739,20.886798
20.777739,20.898342
20.694646,20.694646
20.694646,20.722397
20.694646,20.722306
20.694646,20.722260
20.694646,20.722089
20.694646,20.714171
20.694646,20.713742
20.694646,20.713767
20.694646,20.713813
20.694646,20.802536
20.694646,20.802493
20.694646,20.934072
20.694646,20.890397
20.694646,20.877009
20.694646,20.806295
20.694646,20.860158
20.694646,20.860055
20.694646,20.860425
20.694646,20.901921
20.694646,20.920231
20.694646,20.920418
20.694646,20.911200
20.694646,20.912522
20.694646,20.913616
20.694646,21.063397
20.694646,21.063323
20.694646,21.073284
20.694646,21.213532
