MejorEval,PromedioEval,ContadorFueraDeRango,UltimaEnRango
87.368919,149.717945,14,1.0
87.368919,221.884227,14,1.0
87.368919,210.532535,14,1.0
67.100027,188.524864,14,1.0
67.100027,191.307141,14,1.0
67.100027,256.164233,14,1.0
67.100027,254.469780,14,1.0
67.100027,232.686401,14,1.0
67.100027,373.488147,14,1.0
67.100027,320.912085,14,1.0
67.100027,247.734503,14,1.0
67.100027,411.774802,14,1.0
67.100027,304.931311,14,1.0
67.100027,386.834283,14,1.0
67.100027,490.417306,14,1.0
67.100027,303.326518,14,1.0
67.100027,446.644401,14,1.0
67.100027,359.238235,14,1.0
67.100027,251.838710,14,1.0
67.100027,320.720166,14,1.0
67.100027,292.478584,14,1.0
67.100027,250.194596,14,1.0
67.100027,226.493987,14,1.0
67.100027,225.825418,14,1.0
67.100027,278.516849,14,1.0
67.100027,335.308317,14,1.0
67.100027,204.747208,14,1.0
67.100027,303.890511,14,1.0
67.100027,235.349111,14,1.0
67.100027,202.615453,14,1.0
67.100027,224.071578,14,1.0
67.100027,188.641298,14,1.0
67.100027,204.780200,14,1.0
67.100027,206.880632,14,1.0
67.100027,237.754145,14,1.0
62.410714,183.992312,14,1.0
62.410714,166.913921,14,1.0
62.410714,175.043075,14,1.0
62.410714,187.626452,14,1.0
60.321527,173.690906,14,1.0
60.321527,180.495772,14,1.0
60.321527,210.867334,14,1.0
60.321527,206.083623,14,1.0
60.321527,318.644086,14,1.0
60.321527,292.038778,14,1.0
60.321527,340.804462,14,1.0
60.321527,601.932996,14,1.0
60.321527,196.843800,14,1.0
60.321527,417.894543,14,1.0
60.321527,463.585916,14,1.0
58.941534,959.372767,14,1.0
58.165554,1005.859309,14,1.0
58.165554,308.038123,14,1.0
58.165554,739.407704,14,1.0
58.165554,1002.178876,14,1.0
58.165554,1362.795452,14,1.0
58.165554,227.903514,14,1.0
58.165554,909.465743,14,1.0
58.165554,515.399968,14,1.0
58.165554,316.729866,14,1.0
58.165554,314.935918,14,1.0
58.165554,217.788982,14,1.0
58.165554,246.102474,14,1.0
58.165554,219.849266,14,1.0
37.390400,275.756702,14,1.0
37.390400,222.313412,14,1.0
37.390400,333.067613,14,1.0
37.390400,221.187864,14,1.0
37.390400,288.726817,14,1.0
37.390400,311.469268,14,1.0
37.390400,244.691380,14,1.0
37.390400,360.564648,14,1.0
37.390400,186.284044,14,1.0
37.390400,247.928145,14,1.0
37.390400,171.854051,14,1.0
37.390400,211.808643,14,1.0
37.390400,159.762752,14,1.0
37.390400,188.790133,14,1.0
37.390400,163.795247,14,1.0
37.390400,177.497799,14,1.0
37.390400,173.357275,14,1.0
37.390400,169.376608,14,1.0
37.390400,173.179173,14,1.0
37.390400,169.621922,14,1.0
37.390400,155.314325,14,1.0
37.390400,156.090384,14,1.0
37.390400,136.267980,14,1.0
37.390400,155.078735,14,1.0
37.390400,150.821452,14,1.0
37.390400,155.374127,14,1.0
37.390400,137.856962,14,1.0
37.390400,134.326943,14,1.0
37.390400,137.137202,14,1.0
37.390400,128.269994,14,1.0
37.390400,146.300895,14,1.0
36.585653,130.854041,14,1.0
36.585653,150.728210,14,1.0
36.585653,138.370706,14,1.0
36.585653,128.560452,14,1.0
36.585653,133.112723,14,1.0
36.585653,123.486157,14,1.0
36.585653,129.285840,14,1.0
35.747709,122.572198,14,1.0
35.747709,119.541263,14,1.0
35.747709,117.505812,14,1.0
35.747709,114.575018,14,1.0
35.747709,118.503198,14,1.0
33.511479,119.067063,14,1.0
31.755268,109.540523,14,1.0
28.608724,122.515807,14,1.0
28.608724,104.535132,14,1.0
28.608724,126.671800,14,1.0
28.608724,133.740612,14,1.0
28.608724,119.578649,14,1.0
28.608724,153.849891,14,1.0
28.608724,126.629508,14,1.0
28.608724,144.056867,14,1.0
28.608724,124.385804,14,1.0
28.521581,126.207419,14,1.0
26.395705,103.446580,14,1.0
26.120331,106.450251,14,1.0
26.120331,115.684012,14,1.0
26.120331,111.151878,14,1.0
26.120331,111.763286,14,1.0
26.120331,103.103651,14,1.0
26.120331,92.069720,14,1.0
26.120331,95.866956,14,1.0
26.120331,94.698188,14,1.0
26.120331,93.025850,14,1.0
26.120331,103.473077,14,1.0
26.120331,95.220920,14,1.0
26.120331,97.663798,14,1.0
26.120331,90.022179,14,1.0
26.120331,95.037752,14,1.0
23.834682,90.179345,14,1.0
23.834682,96.264836,14,1.0
23.834682,89.853713,14,1.0
23.834682,92.348258,14,1.0
23.834682,88.376253,14,1.0
23.834682,92.712368,14,1.0
23.834682,87.107325,14,1.0
23.834682,84.447848,14,1.0
23.834682,88.120841,14,1.0
23.834682,85.342245,14,1.0
23.834682,85.476306,14,1.0
23.834682,97.879950,14,1.0
23.834682,90.912137,14,1.0
23.834682,96.144026,14,1.0
23.834682,89.921773,14,1.0
23.834682,107.533107,14,1.0
23.834682,80.519746,14,1.0
23.834682,94.803959,14,1.0
23.834682,80.867673,14,1.0
23.834682,84.265774,14,1.0
23.834682,82.837703,14,1.0
23.834682,85.529240,14,1.0
23.834682,78.620156,14,1.0
22.830627,80.265324,14,1.0
20.765909,81.744335,14,1.0
20.765909,82.935965,14,1.0
20.765909,82.155848,14,1.0
20.765909,85.933508,14,1.0
20.765909,84.866498,14,1.0
20.765909,88.357971,14,1.0
20.765909,81.511079,14,1.0
20.765909,86.493966,14,1.0
20.765909,79.989420,14,1.0
20.765909,86.399632,14,1.0
20.765909,77.144681,14,1.0
20.765909,82.525619,14,1.0
20.765909,78.991617,14,1.0
20.765909,83.132163,14,1.0
20.765909,78.677593,14,1.0
20.765909,79.487621,14,1.0
20.765909,76.351189,14,1.0
20.765909,80.317845,14,1.0
20.765909,76.493221,14,1.0
20.765909,75.001034,14,1.0
20.765909,76.011461,14,1.0
20.765909,67.177190,14,1.0
18.280664,69.023913,14,1.0
18.280664,73.369698,14,1.0
18.280664,79.327451,14,1.0
18.280664,79.846720,14,1.0
18.280664,71.839486,14,1.0
18.280664,78.955755,14,1.0
18.280664,77.534224,14,1.0
18.280664,72.651698,14,1.0
18.280664,74.506862,14,1.0
18.280664,71.459292,14,1.0
18.280664,75.880281,14,1.0
18.280664,71.833090,14,1.0
18.280664,68.264281,14,1.0
18.280664,71.041698,14,1.0
18.280664,76.801468,14,1.0
18.280664,77.798973,14,1.0
18.280664,75.204253,14,1.0
18.280664,68.269249,14,1.0
18.280664,70.777704,14,1.0
18.280664,70.544245,14,1.0
18.280664,70.249143,14,1.0
18.280664,72.643724,14,1.0
18.280664,73.814648,14,1.0
17.501052,66.993957,14,1.0
17.501052,77.734584,14,1.0
17.501052,87.087507,14,1.0
17.501052,73.662271,14,1.0
17.501052,73.722678,14,1.0
17.501052,82.900081,14,1.0
17.501052,77.004726,14,1.0
17.501052,75.688846,14,1.0
17.501052,73.285566,14,1.0
17.501052,75.220075,14,1.0
17.501052,74.864956,14,1.0
17.501052,74.916081,14,1.0
17.501052,74.579113,14,1.0
17.501052,66.417554,14,1.0
17.501052,73.537090,14,1.0
17.501052,70.631253,14,1.0
17.501052,66.573661,14,1.0
17.416899,64.502253,14,1.0
16.375538,64.765721,14,1.0
16.375538,63.301042,14,1.0
16.375538,65.975253,14,1.0
16.375538,65.559858,14,1.0
16.375538,64.686210,14,1.0
16.375538,61.865285,14,1.0
16.375538,61.596927,14,1.0
16.375538,57.441850,14,1.0
16.375538,64.353000,14,1.0
16.375538,59.964449,14,1.0
16.375538,61.135991,14,1.0
16.375538,60.688717,14,1.0
16.099941,53.353110,14,1.0
16.099941,59.767795,14,1.0
16.099941,59.703466,14,1.0
16.099941,58.663878,14,1.0
16.099941,58.156969,14,1.0
16.099941,57.907718,14,1.0
16.099941,56.054404,14,1.0
16.099941,57.553504,14,1.0
16.099941,53.568772,14,1.0
16.099941,60.371813,14,1.0
16.099941,61.058563,14,1.0
16.099941,54.467435,14,1.0
16.099941,57.575334,14,1.0
16.099941,55.993061,14,1.0
16.099941,56.794187,14,1.0
16.099941,53.959572,14,1.0
16.099941,53.072481,14,1.0
16.099941,51.835885,14,1.0
16.099941,51.637897,14,1.0
16.099941,51.504071,14,1.0
16.099941,54.393447,14,1.0
15.359320,54.306048,14,1.0
12.224633,51.511734,14,1.0
12.224633,51.627472,14,1.0
12.224633,60.254308,14,1.0
12.224633,63.450602,14,1.0
12.224633,53.487855,14,1.0
12.224633,58.371122,14,1.0
12.224633,53.609009,14,1.0
12.224633,52.484719,14,1.0
